system:index,0_NBR_delta_lag4,0_NBR_lag4,0_NDMI_delta_lag4,0_NDMI_lag4,0_NDVI_delta_lag4,0_NDVI_lag4,0_SR_B4_delta_lag4,0_SR_B4_lag4,0_SR_B5_delta_lag4,0_SR_B5_lag4,0_SR_B6_delta_lag4,0_SR_B6_lag4,0_SR_B7_delta_lag4,0_SR_B7_lag4,1_NBR_delta_lag3,1_NBR_lag3,1_NDMI_delta_lag3,1_NDMI_lag3,1_NDVI_delta_lag3,1_NDVI_lag3,1_SR_B4_delta_lag3,1_SR_B4_lag3,1_SR_B5_delta_lag3,1_SR_B5_lag3,1_SR_B6_delta_lag3,1_SR_B6_lag3,1_SR_B7_delta_lag3,1_SR_B7_lag3,2_NBR_delta_lag2,2_NBR_lag2,2_NDMI_delta_lag2,2_NDMI_lag2,2_NDVI_delta_lag2,2_NDVI_lag2,2_SR_B4_delta_lag2,2_SR_B4_lag2,2_SR_B5_delta_lag2,2_SR_B5_lag2,2_SR_B6_delta_lag2,2_SR_B6_lag2,2_SR_B7_delta_lag2,2_SR_B7_lag2,3_NBR_delta_lag1,3_NBR_lag1,3_NDMI_delta_lag1,3_NDMI_lag1,3_NDVI_delta_lag1,3_NDVI_lag1,3_SR_B4_delta_lag1,3_SR_B4_lag1,3_SR_B5_delta_lag1,3_SR_B5_lag1,3_SR_B6_delta_lag1,3_SR_B6_lag1,3_SR_B7_delta_lag1,3_SR_B7_lag1,4_NBR_lag0,4_NDMI_lag0,4_NDVI_lag0,4_SR_B4_lag0,4_SR_B5_lag0,4_SR_B6_lag0,4_SR_B7_lag0,class,latitude,longitude,.geo
2_275_0,0.017478652,0.37407604,0.0031473164,0.21565995,0.01572659,0.43492195,93.0,8199.0,1013.0,20820.0,569.0,13433.0,90.0,9484.0,-0.012876374,0.343721,-0.010595873,0.20191675,-0.012476272,0.4067191,-13.5,8092.5,-619.0,19188.0,-123.0,12741.0,-22.5,9371.5,-0.022830533,0.33376685,-0.020314228,0.1921984,-0.029082777,0.39011258,-7.0,8099.0,-1347.0,18460.0,-356.0,12508.0,-173.0,9221.0,-0.03225016,0.32434723,-0.025753113,0.18675952,-0.03771245,0.3814829,-56.0,8050.0,-1827.0,17980.0,-543.0,12321.0,-221.0,9173.0,0.35659736,0.21251263,0.41919535,8106.0,19807.0,12864.0,9394.0,0,-3.683586738296304,-70.29267690894629,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_276_0,-0.042903297,0.25648987,-0.03243432,0.10702501,-0.022585832,0.35316625,589.0,9382.0,248.5,19627.0,1197.0,15832.0,1165.5,11614.0,-0.01905546,0.28033772,-0.015168322,0.12429101,-0.017979985,0.3577721,137.5,8930.5,-498.0,18880.5,71.0,14706.0,164.0,10612.5,-0.052637417,0.24675575,-0.042894747,0.09656458,-0.03200966,0.34374243,685.0,9478.0,28.5,19407.0,1354.0,15989.0,1276.5,11725.0,-0.048499044,0.25089413,-0.038131464,0.10132787,-0.034726262,0.34102583,316.0,9109.0,-841.5,18537.0,491.0,15126.0,652.5,11101.0,0.29939318,0.13945933,0.3757521,8793.0,19378.5,14635.0,10448.5,0,-6.625928619901385,-51.89455106947961,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_277_0,0.022653284,0.34129304,0.003662939,0.20982416,0.017978901,0.39261398,-40.0,8207.0,689.0,18817.0,359.0,12290.0,-126.0,9241.0,0.014942128,0.3335819,-0.0023515644,0.20380965,0.0037052946,0.37834036,-180.5,8066.5,-243.0,17885.0,-102.0,11829.0,-429.5,8937.5,-0.0025256432,0.3161141,-0.019961987,0.18619923,-0.0153692495,0.35926583,-200.5,8046.5,-1058.0,17070.0,-220.0,11711.0,-497.0,8870.0,0.018912522,0.33755228,-0.0065263314,0.19963488,0.009400006,0.38403508,-204.5,8042.5,-57.0,18071.0,125.5,12056.5,-417.0,8950.0,0.31863976,0.20616122,0.37463507,8247.0,18128.0,11931.0,9367.0,0,0.5787396217940017,-60.67845758065712,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_278_0,0.22124517,0.36546788,0.22606024,0.23572655,0.16647299,0.410282,-1992.0,7978.0,2680.0,19079.0,-4285.0,11800.0,-3399.0,8866.0,0.06600603,0.21022874,0.056674767,0.066341065,0.04958382,0.29339284,-1024.0,8946.0,-24.0,16375.0,-1747.5,14337.5,-1579.0,10686.0,0.18900235,0.33322507,0.17154755,0.18121384,0.16303222,0.40684125,-1317.0,8653.0,4124.0,20523.0,-1859.0,14226.0,-2001.0,10264.0,0.19807796,0.34230068,0.1821787,0.191845,0.16869356,0.41250256,-1399.0,8571.0,4208.0,20607.0,-2112.0,13973.0,-2168.0,10097.0,0.14422272,0.009666298,0.24380901,9970.0,16399.0,16085.0,12265.0,0,-9.094229526076594,-65.9244391768583,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_279_0,-0.016313484,0.34784007,-0.01375411,0.21527062,-0.014238168,0.40063864,14.0,8071.0,-621.5,18861.0,-42.5,12179.0,45.0,9126.0,-0.021264909,0.34288865,-0.02493008,0.20409465,-0.01549945,0.39937738,46.0,8103.0,-603.5,18879.0,257.5,12479.0,157.0,9238.0,-0.020384653,0.3437689,-0.025500696,0.20352404,-0.017052818,0.397824,79.0,8136.0,-596.5,18886.0,277.0,12498.5,142.0,9223.0,-0.040466413,0.32368714,-0.03773041,0.19129431,-0.019785902,0.3950909,451.5,8508.5,140.5,19623.0,1099.5,13321.0,945.0,10026.0,0.36415356,0.22902472,0.41487682,8057.0,19482.5,12221.5,9081.0,0,2.8796843905377445,-57.52025053627811,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_280_0,2.815637E-4,0.2774236,0.010149686,0.17058647,5.22584E-4,0.31914714,-30.0,8015.0,-40.0,15529.0,-261.0,11003.0,-28.0,8784.0,-0.0014729868,0.27566904,0.009233176,0.16966996,-1.6554222E-5,0.318608,22.0,8067.0,42.0,15611.0,-182.0,11082.0,52.0,8864.0,0.0078916745,0.2850337,0.016627682,0.17706446,0.007998358,0.3266229,33.0,8078.0,345.5,15914.5,-137.5,11126.5,42.5,8854.5,0.0020562052,0.27919823,0.012595239,0.17303202,2.8024451E-6,0.31862736,1.5,8046.5,3.0,15572.0,-286.0,10978.0,-37.5,8774.5,0.27714205,0.16043678,0.31862456,8045.0,15569.0,11264.0,8812.0,0,-12.193417256288944,-52.55562128706317,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_281_0,0.02202939,0.3426843,0.026372725,0.20681359,0.019954171,0.394237,102.0,8172.5,1084.5,18810.0,56.5,12363.0,90.5,9208.5,0.012433247,0.33308816,0.017364966,0.19780582,0.010074025,0.38435686,-10.5,8060.0,398.5,18124.0,-168.5,12138.0,-51.0,9067.0,0.020110717,0.34076563,0.027206685,0.20764755,0.015158635,0.38944146,-90.5,7980.0,434.5,18160.0,-391.5,11915.0,-189.0,8929.0,0.03796627,0.35862118,0.028522335,0.2089632,0.042273358,0.41655618,-148.5,7922.0,1508.5,19234.0,278.5,12585.0,-38.0,9080.0,0.3206549,0.18044086,0.37428284,8070.5,17725.5,12306.5,9118.0,0,2.921186556664066,-57.617807576133494,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_282_0,-0.027212642,0.35010722,-0.028898392,0.2117013,-0.03155372,0.40285206,-117.0,8040.0,-1799.0,18888.0,-375.0,12288.0,-260.5,9092.0,-0.03035426,0.3469656,-0.031910032,0.20868967,-0.031553514,0.40285227,-306.0,7851.0,-2243.0,18444.0,-588.0,12075.0,-410.5,8942.0,-0.008664551,0.36865532,-0.015162098,0.2254376,-0.010236757,0.424169,-75.5,8081.5,-699.5,19987.5,-29.5,12633.5,-132.5,9220.0,0.008194002,0.38551387,0.0042497218,0.24484943,0.01755165,0.4519574,-254.5,7902.5,249.5,20936.5,37.5,12700.5,-67.0,9285.5,0.37731987,0.2405997,0.43440577,8157.0,20687.0,12663.0,9352.5,0,-2.9144491920331697,-52.459411720133964,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_283_0,-0.0012016227,0.3479071,-0.006542174,0.21623282,0.0011501197,0.3860554,170.0,8330.0,433.5,18806.0,441.0,12119.0,234.0,9098.0,0.018342722,0.36745146,0.0074675335,0.23024254,0.022900788,0.4078061,-73.0,8087.0,852.5,19225.0,351.0,12029.0,29.0,8893.0,-0.01029753,0.3388112,-0.007813732,0.21496126,-0.006879234,0.37802607,-144.0,8016.0,-612.5,17760.0,-202.5,11475.5,-93.0,8771.0,-0.005823524,0.3432852,-0.01113825,0.21163675,-0.00173123,0.38317406,86.5,8246.5,119.5,18492.0,354.0,12032.0,176.5,9040.5,0.34910873,0.222775,0.3849053,8160.0,18372.5,11678.0,8864.0,0,-4.0705809626949945,-70.03962149340983,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_285_0,-0.068543896,0.22695433,-0.056778982,0.076709956,-0.061212312,0.32648307,472.0,9471.5,-1742.0,18654.0,404.0,15996.0,661.5,11753.0,-0.085984044,0.20951417,-0.073378816,0.060110126,-0.07408548,0.31360993,54.5,9054.0,-3068.5,17327.5,-229.5,15362.5,233.0,11324.5,-0.1373362,0.15816203,-0.121944405,0.011544538,-0.11675868,0.27093673,550.5,9550.0,-3748.0,16648.0,676.0,16268.0,1009.5,12101.0,-0.029924873,0.26557335,-0.03090802,0.10258092,-0.022198372,0.36549702,-17.0,8982.5,-1065.0,19331.0,142.0,15734.0,126.5,11218.0,0.29549822,0.13348894,0.3876954,8999.5,20396.0,15592.0,11091.5,0,-1.5025670599825178,-54.779760099014695,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_286_0,0.018862693,0.31653664,-0.007841422,0.18597953,0.02354538,0.36040285,-26.5,8033.5,838.5,17087.0,755.5,11728.0,76.5,8870.5,0.037004717,0.33467868,0.029201403,0.22302236,0.03088959,0.36774707,-111.0,7949.0,947.5,17196.0,-48.0,10924.5,-222.0,8572.0,0.05655088,0.35422483,0.0424122,0.23623314,0.044026226,0.3808837,203.5,8263.5,2182.5,18431.0,414.5,11387.0,-5.0,8789.0,0.0050029447,0.3026769,-9.038577E-4,0.1929171,-0.002134539,0.33472294,-1.0,8059.0,-80.0,16168.5,-33.5,10939.0,-139.0,8655.0,0.29767394,0.19382095,0.33685747,8060.0,16248.5,10972.5,8794.0,0,-6.499535659425768,-56.4468536032837,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_287_0,-0.004430193,0.36343873,-0.0067545767,0.21888438,-0.0046638525,0.4218287,-159.5,8097.0,-624.5,19912.0,-214.5,12760.5,-194.0,9296.5,0.003802649,0.37167156,0.0010712831,0.22671025,0.0011452845,0.42763785,20.0,8276.5,107.5,20644.0,38.5,13013.5,-34.0,9456.5,8.7483414E-4,0.36874375,-0.010732127,0.21490683,0.0070245853,0.43351713,-140.5,8116.0,1.5,20538.0,297.0,13272.0,-18.5,9472.0,0.0055702035,0.37343913,0.0077434774,0.23338243,0.010067493,0.43656003,-211.0,8045.5,-23.5,20513.0,-225.0,12750.0,-132.5,9358.0,0.36786893,0.22563896,0.42649254,8256.5,20536.5,12975.0,9490.5,0,-7.991188188706234,-52.72917579995506,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_288_0,0.028745763,0.3674618,0.03318882,0.22847253,0.035045043,0.42384708,49.0,8258.0,1755.0,20408.0,259.0,12817.0,226.0,9440.0,-0.008730837,0.3299852,-0.0020994756,0.19318424,-0.007061806,0.3817402,-62.5,8146.5,-446.5,18206.5,-247.0,12311.0,-42.0,9172.0,-0.01785799,0.32085806,-0.01474185,0.18054186,-0.022579908,0.3662221,-154.0,8055.0,-1289.0,17364.0,-505.0,12053.0,-286.0,8928.0,6.607801E-5,0.33878213,0.010259317,0.20554303,-0.0067710127,0.38203102,-79.0,8130.0,-471.0,18182.0,-576.0,11982.0,-234.0,8980.0,0.33871603,0.19528371,0.38880202,8209.0,18653.0,12558.0,9214.0,0,0.03867247298134541,-69.4057702289351,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_289_0,-0.038679127,0.33636704,-0.04318563,0.18948168,-0.03995963,0.3896488,83.0,8255.0,-1687.0,18795.0,57.0,12807.0,24.5,9333.5,-0.034125958,0.3409202,-0.032367326,0.20029998,-0.033316173,0.39629227,132.0,8304.0,-1276.0,19206.0,46.0,12796.0,131.0,9440.0,-0.027545227,0.34750092,-0.025438126,0.20722918,-0.031688362,0.39792007,34.5,8206.5,-1428.0,19054.0,-237.5,12512.5,-82.5,9226.5,-0.041760243,0.3332859,-0.045812372,0.18685493,-0.040598094,0.38901034,73.0,8245.0,-1738.0,18744.0,92.0,12842.0,64.0,9373.0,0.37504616,0.23266731,0.42960843,8172.0,20482.0,12750.0,9309.0,0,-1.109913449293875,-56.032370931190954,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_290_0,0.013647613,0.3489618,0.016552156,0.22103895,0.016009632,0.3986966,155.0,8281.0,1061.5,19262.5,267.5,12288.5,236.5,9296.5,-0.0151984375,0.32011575,-0.011961164,0.19252564,-0.010597562,0.37208942,-36.0,8090.0,-523.0,17678.0,-51.0,11970.0,44.5,9104.5,-0.023026487,0.3122877,-0.009154854,0.19533195,-0.02280023,0.35988674,239.0,8365.0,-430.0,17771.0,-58.0,11963.0,253.0,9313.0,0.008502926,0.3438171,0.007888203,0.212375,0.012451114,0.39513808,284.0,8410.0,1197.0,19398.0,581.0,12602.0,412.0,9472.0,0.33531418,0.2044868,0.38268697,8126.0,18201.0,12021.0,9060.0,0,0.5119049646555094,-57.0774709327356,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_291_0,-0.086376615,0.28881586,-0.0475049,0.18658207,-0.062174875,0.37242645,964.5,9236.0,-789.5,20198.0,820.5,13846.0,1610.0,11145.5,-0.023527183,0.3516653,-0.015515075,0.21857189,-0.024470484,0.41013083,-21.0,8250.5,-1264.0,19723.5,-377.5,12648.0,-75.0,9460.5,-0.00968238,0.3655101,-3.616478E-4,0.23372532,-0.01701772,0.41758358,-146.5,8125.0,-1211.5,19776.0,-742.5,12283.0,-346.5,9189.0,-0.031592928,0.34359956,-0.009158668,0.2249283,-0.032337498,0.40226382,-33.5,8238.0,-1661.5,19326.0,-797.0,12228.5,-94.0,9441.5,0.37519246,0.23408696,0.4346013,8271.5,20987.5,13025.5,9535.5,0,-13.14203819631916,-70.98096607963868,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_292_0,-0.03196781,0.34430292,-0.029375816,0.20672393,-0.030171307,0.41533777,94.5,8066.0,-1255.0,19526.0,-6.5,12836.0,106.0,9524.0,-0.033798244,0.3424725,-0.03305055,0.2030492,-0.039271742,0.40623733,91.5,8063.0,-1685.0,19096.0,-192.5,12650.0,-65.0,9353.0,-0.038028963,0.3382418,-0.015535404,0.22056435,-0.057733,0.38777608,67.0,8038.5,-2559.5,18221.5,-1206.5,11636.0,-407.5,9010.5,-0.023348575,0.35292217,-0.011152432,0.22494732,-0.029130068,0.416379,651.5,8623.0,146.0,20927.0,398.5,13241.0,591.0,10009.0,0.37627074,0.23609975,0.44550908,7971.5,20781.0,12842.5,9418.0,0,2.2633502741033404,-63.38499170018083,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_293_0,-0.015007775,0.3333085,-0.01072128,0.19776925,-0.011242805,0.37607265,-27.0,8107.0,-538.0,17880.0,-87.5,11975.5,38.5,8940.5,-0.008255336,0.34006092,-0.0014036347,0.2070869,-0.0069858525,0.3803296,63.0,8197.0,-159.0,18259.0,-69.0,11994.0,90.0,8992.0,-0.0020682164,0.34624803,-0.004712387,0.20377815,-6.7288434E-4,0.38664258,12.0,8146.0,-2.0,18416.0,118.0,12181.0,41.0,8943.0,-0.011525232,0.336791,-0.005610343,0.20288019,-0.008958759,0.3783567,3.0,8137.0,-376.0,18042.0,-107.0,11956.0,49.0,8951.0,0.34831625,0.20849054,0.38731545,8134.0,18418.0,12063.0,8902.0,0,-8.526943424155117,-64.87152383234181,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_294_0,-0.025287075,0.3448449,-0.016530495,0.19730471,-0.025072884,0.41317996,-170.0,8061.0,-1661.5,19412.5,-634.5,13014.5,-231.0,9457.0,0.0105196815,0.38065165,0.027223412,0.24105862,6.184127E-5,0.4383147,-205.5,8025.5,-523.0,20551.0,-1081.5,12567.5,-469.0,9219.0,-0.01678663,0.35334536,-0.008990029,0.20484518,-0.017034784,0.42121807,-129.5,8101.5,-1180.5,19893.5,-520.0,13129.0,-182.5,9505.5,0.008290214,0.3784222,0.01763615,0.23147136,0.0046084016,0.44286126,469.0,8700.0,1457.0,22531.0,412.0,14061.0,472.0,10160.0,0.37013197,0.21383521,0.43825287,8231.0,21074.0,13649.0,9688.0,0,1.3837199478935052,-52.24408554653052,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_295_0,-0.017887807,0.31188118,-0.01815628,0.18129827,-0.017621892,0.3598393,-103.0,8046.5,-939.5,17092.5,-189.0,11846.0,-123.0,8965.5,-0.008634433,0.32113457,-0.021763502,0.17769106,-0.010706771,0.3667544,29.5,8179.0,-379.0,17653.0,291.0,12326.0,-17.5,9071.0,-0.020804811,0.3089642,-0.019291513,0.18016304,-0.02044306,0.3570181,-141.0,8008.5,-1130.0,16902.0,-293.5,11741.5,-165.5,8923.0,-0.014688034,0.31508097,-0.022345055,0.1771095,-0.01057314,0.36688805,-118.0,8031.5,-692.0,17340.0,87.0,12122.0,-57.5,9031.0,0.329769,0.19945455,0.3774612,8149.5,18032.0,12035.0,9088.5,0,-13.445758593879969,-68.86112167217343,"{""type"":""MultiPoint"",""coordinates"":[]}"
