system:index,0_NBR_delta_lag4,0_NBR_lag4,0_NDMI_delta_lag4,0_NDMI_lag4,0_NDVI_delta_lag4,0_NDVI_lag4,0_SR_B4_delta_lag4,0_SR_B4_lag4,0_SR_B5_delta_lag4,0_SR_B5_lag4,0_SR_B6_delta_lag4,0_SR_B6_lag4,0_SR_B7_delta_lag4,0_SR_B7_lag4,1_NBR_delta_lag3,1_NBR_lag3,1_NDMI_delta_lag3,1_NDMI_lag3,1_NDVI_delta_lag3,1_NDVI_lag3,1_SR_B4_delta_lag3,1_SR_B4_lag3,1_SR_B5_delta_lag3,1_SR_B5_lag3,1_SR_B6_delta_lag3,1_SR_B6_lag3,1_SR_B7_delta_lag3,1_SR_B7_lag3,2_NBR_delta_lag2,2_NBR_lag2,2_NDMI_delta_lag2,2_NDMI_lag2,2_NDVI_delta_lag2,2_NDVI_lag2,2_SR_B4_delta_lag2,2_SR_B4_lag2,2_SR_B5_delta_lag2,2_SR_B5_lag2,2_SR_B6_delta_lag2,2_SR_B6_lag2,2_SR_B7_delta_lag2,2_SR_B7_lag2,3_NBR_delta_lag1,3_NBR_lag1,3_NDMI_delta_lag1,3_NDMI_lag1,3_NDVI_delta_lag1,3_NDVI_lag1,3_SR_B4_delta_lag1,3_SR_B4_lag1,3_SR_B5_delta_lag1,3_SR_B5_lag1,3_SR_B6_delta_lag1,3_SR_B6_lag1,3_SR_B7_delta_lag1,3_SR_B7_lag1,4_NBR_lag0,4_NDMI_lag0,4_NDVI_lag0,4_SR_B4_lag0,4_SR_B5_lag0,4_SR_B6_lag0,4_SR_B7_lag0,class,latitude,longitude,.geo
1_3000_0,0.02444604,0.22345366,0.031361427,0.16203791,0.032169856,0.25794974,-691.0,8237.5,-171.5,13964.5,-798.5,10070.0,-580.0,8863.5,0.033663224,0.23267084,0.031134387,0.16181086,0.046771087,0.27255097,-676.5,8252.0,299.5,14435.5,-454.0,10414.5,-457.5,8986.0,-0.017242365,0.18176524,0.019446302,0.15012278,-0.010278556,0.21550132,-1069.0,7859.5,-1958.5,12177.5,-1870.0,8998.5,-1012.0,8431.5,0.016091354,0.21509896,0.01899931,0.14967579,0.014936436,0.24071631,-438.0,8490.5,-262.0,13874.0,-607.0,10261.5,-481.5,8962.0,0.19900762,0.13067648,0.22577988,8928.5,14136.0,10868.5,9443.5,1,45.05558697994928,135.6337950560616,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3001_0,0.06997831,0.22058226,0.09436277,0.15376739,0.04361574,0.24847646,-2265.0,8139.0,-2244.0,13521.0,-4080.0,9917.0,-3004.0,8634.0,0.091518916,0.24212286,0.11805242,0.17745703,0.07210273,0.27696344,-2413.0,7991.0,-1652.0,14113.0,-4138.0,9859.0,-3027.0,8611.0,0.11022377,0.26082772,0.14300689,0.2024115,0.007005654,0.21186636,-1032.5,9371.5,-1355.0,14410.0,-4438.5,9558.5,-3190.0,8448.0,0.105795145,0.2563991,0.13264892,0.19205353,0.03326721,0.23812792,-1524.0,8880.0,-1334.0,14431.0,-4216.0,9781.0,-3097.0,8541.0,0.15060395,0.05940461,0.20486072,10404.0,15765.0,13997.0,11638.0,1,45.95435142171086,135.83510751123276,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3002_0,0.0042600837,0.26763394,0.0111496905,0.17657176,-0.023533978,0.29032388,-1.5,8841.5,-857.5,16075.5,-875.5,11250.5,-585.5,9287.5,-0.0064728037,0.25690106,0.0036841368,0.16910622,-0.022239499,0.29161835,-290.0,8553.0,-1338.0,15595.0,-1042.5,11083.5,-653.0,9220.0,0.007656461,0.27103034,0.072566845,0.23798892,-0.04552731,0.26833054,113.0,8956.0,-1408.0,15525.0,-2570.0,9556.0,-969.0,8904.0,-7.777679E-4,0.2625961,0.00577405,0.17119612,-0.013804052,0.3000538,264.0,9107.0,-18.0,16915.0,-156.0,11970.0,6.0,9879.0,0.26337388,0.16542207,0.31385785,8843.0,16933.0,12126.0,9873.0,1,45.072295644233904,135.7963002909588,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3003_0,0.065436855,0.30198163,0.06992425,0.19496498,0.045831583,0.36056337,-1498.5,8399.0,-1118.0,17871.0,-2728.5,12039.5,-2143.0,9581.0,0.031949565,0.26849434,0.047921006,0.17296174,-0.017140588,0.2975912,-887.0,9010.5,-2343.5,16645.5,-3031.5,11736.5,-2125.0,9599.0,0.036827084,0.27337188,0.09357558,0.21861632,-0.025360795,0.289371,-791.5,9106.0,-2467.0,16522.0,-4174.0,10594.0,-2296.0,9428.0,0.05989327,0.29643807,0.08540999,0.21045072,-0.019835142,0.29489666,-260.5,9637.0,-1291.0,17698.0,-3224.0,11544.0,-2119.5,9604.5,0.23654479,0.12504072,0.3147318,9897.5,18989.0,14768.0,11724.0,1,45.073104127989616,135.67799216804028,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3004_0,-0.029817583,0.21985142,-0.06968529,0.1567479,0.006551701,0.24304578,-3640.0,8599.0,-5700.0,14121.0,-2208.0,10294.0,-2870.0,9031.0,0.0025370338,0.25220603,-0.044058364,0.18237482,0.06263303,0.2991271,-4009.0,8230.0,-4566.0,15255.0,-1953.0,10549.0,-2791.0,9110.0,0.027717914,0.2773869,-0.0058663227,0.22056687,0.0038248554,0.24031892,-2592.0,9647.0,-4070.5,15750.5,-2444.0,10058.0,-2991.0,8910.0,0.10683,0.35649902,0.066160984,0.29259416,0.111471735,0.3479658,-2703.0,9536.0,-107.0,19714.0,-1713.0,10789.0,-2549.0,9352.0,0.249669,0.22643319,0.23649408,12239.0,19821.0,12502.0,11901.0,1,45.74845755859067,135.91784234890017,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3005_0,0.06662901,0.2091321,0.081072465,0.12536243,0.050874397,0.25339296,-600.5,8265.5,507.0,13876.0,-1450.5,10784.5,-958.0,9076.0,0.0049801483,0.14748324,0.04137673,0.08566668,-0.015613067,0.18690549,-831.0,8035.0,-1640.0,11729.0,-2357.0,9878.0,-1320.0,8714.0,0.09794178,0.24044487,0.14917077,0.19346072,0.004524609,0.20704316,366.0,9232.0,684.0,14053.0,-2738.0,9497.0,-1429.0,8605.0,0.08516811,0.2276712,0.1139388,0.15822875,0.044307966,0.24682651,-322.0,8544.0,775.0,14144.0,-1955.5,10279.5,-1136.0,8898.0,0.1425031,0.044289954,0.20251855,8866.0,13369.0,12235.0,10034.0,1,46.018491132997,135.93589848611097,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3006_0,0.048988264,0.16835912,0.051887885,0.09709041,0.037568204,0.2146416,-672.5,7960.0,-36.5,12311.0,-1147.5,10132.0,-951.0,8763.0,0.004678195,0.124049045,0.025121842,0.07032436,-0.025662124,0.15141128,-710.5,7922.0,-1598.5,10749.0,-1943.0,9336.5,-1337.5,8376.5,0.025887253,0.1452581,0.07217793,0.117380455,0.003175104,0.18024851,-1012.5,7620.0,-1376.5,10971.0,-2613.5,8666.0,-1526.0,8188.0,0.22370134,0.34307218,0.19073184,0.23593436,0.21583593,0.39290932,-738.5,7894.0,5764.5,18112.0,-82.5,11197.0,-855.0,8859.0,0.11937085,0.045202523,0.1770734,8632.5,12347.5,11279.5,9714.0,1,45.03429690771565,135.17969667993916,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3007_0,0.11112231,0.28524232,0.121956415,0.20542069,0.12933415,0.34266317,-2288.0,8666.0,806.0,17701.0,-2624.0,11668.0,-2040.0,9844.0,0.08201902,0.25613904,0.065448634,0.14891289,0.1003045,0.31363353,-2174.0,8780.0,-91.0,16804.0,-1844.0,12448.0,-1933.0,9951.0,0.14504953,0.31916955,0.16974898,0.25321323,0.108997636,0.32232666,-1185.0,9769.0,2167.0,19062.0,-2933.0,11359.0,-2046.0,9838.0,0.11065662,0.28477663,0.12601842,0.20948267,0.10590624,0.31923527,-1055.0,9899.0,2288.0,19183.0,-1754.0,12538.0,-1205.0,10679.0,0.17412002,0.083464265,0.21332902,10954.0,16895.0,14292.0,11884.0,1,45.75384745029539,135.93482050777004,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3008_0,0.08659975,0.20625083,0.05194912,0.13137352,0.09866169,0.26300177,-341.0,7950.0,2072.0,13624.0,608.0,10460.0,-118.0,8965.0,0.07212132,0.1917724,0.055844437,0.13526885,0.07561727,0.23995735,-273.5,8017.5,1528.0,13080.0,111.0,9963.0,-212.5,8870.5,0.061088026,0.1807391,0.047329698,0.1267541,0.041017074,0.20535715,-192.0,8099.0,733.0,12285.0,-331.0,9521.0,-559.0,8524.0,0.0763653,0.19601639,0.078598395,0.1580228,0.06679765,0.23113772,-266.0,8025.0,1298.0,12850.0,-509.0,9343.0,-445.0,8638.0,0.11965108,0.0794244,0.16434006,8291.0,11552.0,9852.0,9083.0,1,45.75034402068732,135.93535949694052,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3009_0,-0.058169812,0.21118857,-0.03937696,0.1399992,-0.03836478,0.2520654,-851.0,8510.0,-2778.0,14246.0,-1098.5,10747.0,-521.0,9278.0,-0.059897218,0.20946117,-0.06427412,0.11510204,-0.028675165,0.261755,-969.0,8392.0,-2681.0,14343.0,-463.5,11382.0,-424.0,9375.0,-0.06799618,0.20136221,-0.022804346,0.1565718,-0.037709933,0.25272024,-1154.0,8207.0,-3266.0,13758.0,-1812.5,10033.0,-653.0,9146.0,0.03314356,0.30250195,0.020166922,0.19954307,0.07264653,0.3630767,-774.0,8587.0,1353.0,18377.0,417.5,12263.0,42.0,9841.0,0.2693584,0.17937616,0.29043016,9361.0,17024.0,11845.5,9799.0,1,45.04453770195461,135.75156418980964,"{""type"":""MultiPoint"",""coordinates"":[]}"
