system:index,0_NBR_delta_lag4,0_NBR_lag4,0_NDMI_delta_lag4,0_NDMI_lag4,0_NDVI_delta_lag4,0_NDVI_lag4,0_SR_B4_delta_lag4,0_SR_B4_lag4,0_SR_B5_delta_lag4,0_SR_B5_lag4,0_SR_B6_delta_lag4,0_SR_B6_lag4,0_SR_B7_delta_lag4,0_SR_B7_lag4,1_NBR_delta_lag3,1_NBR_lag3,1_NDMI_delta_lag3,1_NDMI_lag3,1_NDVI_delta_lag3,1_NDVI_lag3,1_SR_B4_delta_lag3,1_SR_B4_lag3,1_SR_B5_delta_lag3,1_SR_B5_lag3,1_SR_B6_delta_lag3,1_SR_B6_lag3,1_SR_B7_delta_lag3,1_SR_B7_lag3,2_NBR_delta_lag2,2_NBR_lag2,2_NDMI_delta_lag2,2_NDMI_lag2,2_NDVI_delta_lag2,2_NDVI_lag2,2_SR_B4_delta_lag2,2_SR_B4_lag2,2_SR_B5_delta_lag2,2_SR_B5_lag2,2_SR_B6_delta_lag2,2_SR_B6_lag2,2_SR_B7_delta_lag2,2_SR_B7_lag2,3_NBR_delta_lag1,3_NBR_lag1,3_NDMI_delta_lag1,3_NDMI_lag1,3_NDVI_delta_lag1,3_NDVI_lag1,3_SR_B4_delta_lag1,3_SR_B4_lag1,3_SR_B5_delta_lag1,3_SR_B5_lag1,3_SR_B6_delta_lag1,3_SR_B6_lag1,3_SR_B7_delta_lag1,3_SR_B7_lag1,4_NBR_lag0,4_NDMI_lag0,4_NDVI_lag0,4_SR_B4_lag0,4_SR_B5_lag0,4_SR_B6_lag0,4_SR_B7_lag0,class,latitude,longitude,.geo
1_3000_0,-0.03563773,0.21429516,-0.0036026454,0.12551567,-0.0556457,0.2646168,-378.0,8012.0,-2518.0,13778.0,-1864.0,10705.0,-864.0,8915.0,-0.077569015,0.17236388,-0.032566737,0.096551575,-0.10525947,0.21500303,-280.0,8110.0,-3743.5,12552.5,-2227.0,10342.0,-917.5,8861.5,0.01602478,0.26595765,0.03843659,0.1675549,-0.011586001,0.30867648,-231.0,8159.0,-851.0,15445.0,-1557.0,11012.0,-823.5,8955.5,0.009118681,0.25905156,0.04394041,0.17305872,-0.024348825,0.29591367,27.0,8417.0,-804.0,15492.0,-1648.0,10921.0,-662.0,9117.0,0.24993289,0.12911831,0.3202625,8390.0,16296.0,12569.0,9779.0,1,46.94420503328217,25.877543810810028,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3001_0,0.12797311,0.25118572,0.13676587,0.13339244,0.050494898,0.32442126,-2972.5,8477.5,-3470.0,16619.5,-7518.0,12707.5,-5735.5,9946.5,0.19647181,0.31968442,0.19096576,0.18759231,0.11803523,0.39196157,-3284.5,8165.5,-1396.5,18693.0,-7438.0,12787.5,-6045.5,9636.5,0.1384314,0.261644,0.14918965,0.14581622,0.046687655,0.320614,-2841.5,8608.5,-3356.0,16733.5,-7751.0,12474.5,-5889.0,9793.0,0.21403204,0.33724466,0.20657893,0.2032055,0.12917386,0.4031002,-3402.0,8048.0,-1171.5,18918.0,-7697.5,12528.0,-6306.0,9376.0,0.12321261,-0.0033734343,0.27392635,11450.0,20089.5,20225.5,15682.0,1,46.64210160323277,25.024323953953306,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3002_0,0.001445329,0.19499955,0.031774905,0.10804637,-0.033512495,0.24896285,-1366.0,7875.0,-3421.0,13096.0,-3634.0,10542.0,-2338.0,8822.0,0.020100877,0.21365508,0.07588189,0.15215336,-0.031174146,0.2513012,-1221.5,8019.5,-3114.0,13403.0,-4313.0,9863.0,-2476.0,8684.0,0.05368175,0.24723597,0.0897986,0.16607006,0.014125726,0.2966011,-1377.0,7864.0,-2021.0,14496.0,-3809.0,10367.0,-2411.0,8749.0,0.043255813,0.23681003,0.07695336,0.15322483,-0.0036636,0.27881175,-1229.5,8011.5,-2311.0,14206.0,-3745.0,10431.0,-2394.0,8766.0,0.19355421,0.07627146,0.28247535,9241.0,16517.0,14176.0,11160.0,1,46.76067922073655,25.18090030797534,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3003_0,0.17185621,0.3053832,0.14111218,0.15396132,0.10518148,0.37580824,-1455.0,8567.5,1424.0,18884.0,-3172.0,13845.0,-3298.0,10048.5,0.13478647,0.2683135,0.12732403,0.14017318,0.07289734,0.3435241,-1304.5,8718.0,382.0,17842.0,-3562.0,13455.0,-3053.5,10293.0,0.10269973,0.23622674,0.088650614,0.10149976,0.04676253,0.31738928,-1174.5,8848.0,-384.0,17076.0,-3088.0,13929.0,-2796.5,10550.0,0.1527085,0.2862355,0.12576488,0.13861401,0.0808983,0.35152507,-1396.0,8626.5,519.0,17979.0,-3415.5,13601.5,-3369.5,9977.0,0.13352701,0.012849146,0.27062675,10022.5,17460.0,17017.0,13346.5,1,46.164557198194835,24.020726118534977,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3004_0,0.008645104,0.25573328,0.047422737,0.19758002,-0.015785655,0.27151737,-417.0,7882.0,-1232.5,13757.5,-1858.0,9218.0,-896.0,8154.0,0.01956356,0.26665175,0.057980355,0.20813765,-0.00279815,0.28450486,-418.0,7881.0,-841.5,14148.5,-1802.5,9273.5,-858.5,8191.5,0.004541893,0.25163007,0.045626555,0.19578385,-0.028972898,0.2583301,-124.5,8174.5,-1121.0,13869.0,-1748.5,9327.5,-757.5,8292.5,-0.0047895815,0.2422986,0.02356804,0.17372534,-0.029897157,0.25740585,-70.5,8228.5,-1057.0,13933.0,-1267.5,9808.5,-552.0,8498.0,0.24708818,0.15015729,0.28730303,8299.0,14990.0,11076.0,9050.0,1,46.393897090230546,25.640388575802476,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3005_0,0.0890104,0.20112093,0.13491896,0.1370655,0.023014054,0.23398706,-1723.5,7782.5,-2052.5,12537.0,-5012.5,9514.5,-3309.5,8338.5,0.1073041,0.21941464,0.14813875,0.15028529,0.02826951,0.23924251,-1833.0,7673.0,-2090.5,12499.0,-5294.0,9233.0,-3647.0,8001.0,0.095736384,0.20784691,0.14953691,0.15168346,0.024804961,0.23577796,-1748.0,7758.0,-2044.5,12545.0,-5286.5,9240.5,-3420.5,8227.5,0.05839367,0.1705042,0.109213166,0.111359715,-0.013424156,0.19754885,-1518.0,7988.0,-2668.5,11921.0,-4995.0,9532.0,-3200.0,8448.0,0.112110525,0.0021465493,0.21097301,9506.0,14589.5,14527.0,11648.0,1,46.96199167590773,25.17577991085586,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3006_0,-0.04813412,0.28503537,-0.016386678,0.15921065,-0.07734571,0.33864933,-199.0,8750.0,-3987.0,17711.0,-2370.0,12846.0,-999.0,9854.0,0.00619733,0.33936682,0.03767711,0.21327445,-0.023522295,0.39247274,-200.0,8749.0,-1645.0,20053.0,-2213.0,13003.0,-962.0,9891.0,-0.0061106645,0.32705882,0.018401377,0.19399871,-0.018250626,0.39774442,-565.0,8384.0,-2240.0,19458.0,-2081.0,13135.0,-986.0,9867.0,0.02702056,0.36019006,0.06492753,0.24052487,0.010766388,0.42676142,-782.5,8166.5,-1372.0,20326.0,-2772.0,12444.0,-1292.0,9561.0,0.3331695,0.17559734,0.41599503,8949.0,21698.0,15216.0,10853.0,1,46.66285268629593,25.051542907062128,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3007_0,0.036625296,0.19944979,0.08739968,0.1428046,-0.0077640996,0.22789595,-1094.5,7813.5,-1975.0,12426.0,-3568.5,9320.5,-2074.5,8293.5,0.06444394,0.22726844,0.1093948,0.16479972,0.014628527,0.25028858,-1114.0,7794.0,-1403.0,12998.0,-3569.0,9320.0,-2184.0,8184.0,0.059932753,0.22275725,0.092065856,0.14747077,0.01743879,0.25309885,-924.0,7984.0,-1006.0,13395.0,-2937.0,9952.0,-1853.5,8514.5,0.01809648,0.18092097,0.049858246,0.10526316,-0.0037418436,0.2319182,-757.5,8150.5,-1328.5,13072.5,-2306.5,10582.5,-1301.0,9067.0,0.1628245,0.05540491,0.23566005,8908.0,14401.0,12889.0,10368.0,1,46.60518084505546,25.663565110132758,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3008_0,0.042091675,0.19885114,0.056384187,0.11783413,0.027713532,0.24465358,-797.0,8106.0,-479.0,13357.0,-1693.0,10541.0,-1160.0,8926.0,0.10309056,0.25985003,0.13863264,0.20008257,0.07643421,0.29337427,-963.0,7940.0,697.0,14533.0,-2547.0,9687.0,-1548.0,8538.0,0.11867365,0.27543312,0.12429079,0.18574072,0.10275749,0.31969756,-895.5,8007.5,1697.5,15533.5,-1567.0,10667.0,-1261.5,8824.5,0.09201134,0.2487708,0.09824085,0.1596908,0.07213879,0.28907886,-919.0,7984.0,641.0,14477.0,-1744.0,10490.0,-1377.0,8709.0,0.15675947,0.06144994,0.21694006,8903.0,13836.0,12234.0,10086.0,1,46.730765321775365,25.169312040810198,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3009_0,0.047441922,0.22358306,0.11882866,0.1430361,-0.035877828,0.262784,-2046.0,7990.5,-4897.5,13687.0,-7444.5,10261.5,-4333.0,8685.0,0.07752356,0.25366467,0.15531495,0.17952238,-0.016014278,0.28264755,-2108.5,7928.0,-4409.0,14175.5,-7845.5,9860.5,-4579.0,8439.0,0.052463327,0.22860445,0.13289176,0.15709919,-0.035260905,0.2634009,-1980.5,8056.0,-4767.0,13817.5,-7640.5,10065.5,-4342.5,8675.5,0.07203405,0.24817519,0.13650467,0.16071211,-0.013323687,0.28533813,-2097.5,7939.0,-4306.0,14278.5,-7381.5,10324.5,-4417.5,8600.5,0.17614113,0.024207437,0.29866183,10036.5,18584.5,17706.0,13018.0,1,46.89354005125782,25.070677022613875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3010_0,0.02534615,0.20996515,0.07179939,0.10495068,-0.0070684236,0.29465014,-1302.0,9506.0,-2700.0,17448.0,-4721.5,14133.5,-2475.5,11392.5,0.16785368,0.3524727,0.15820487,0.19135617,0.09656371,0.3982823,-1472.5,9335.5,1546.0,21694.0,-4130.0,14725.0,-3481.5,10386.5,0.16784638,0.3524654,0.17363873,0.20679003,0.09209958,0.39381814,-1718.0,9090.0,753.0,20901.0,-5117.0,13738.0,-3861.0,10007.0,0.20694736,0.39156637,0.22861639,0.2617677,0.15956463,0.4612832,-2082.0,8726.0,3521.5,23669.5,-5006.5,13848.5,-3519.0,10349.0,0.18461901,0.033151295,0.30171856,10808.0,20148.0,18855.0,13868.0,1,46.79840846266956,25.144249044383262,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3011_0,0.120344736,0.35805917,0.08667555,0.20430851,0.10205072,0.43828574,-1099.0,8165.5,2257.5,20908.0,-910.5,13814.0,-1603.5,9883.0,0.033439968,0.2711544,-0.011659081,0.10597388,-0.01936939,0.31686562,-193.5,9071.0,-1164.5,17486.0,-589.5,14135.0,-1460.5,10026.0,0.07900727,0.3167217,0.06115284,0.1787858,0.055826787,0.39206177,-645.0,8619.5,1086.5,19737.0,-974.5,13750.0,-1244.5,10242.0,0.1209463,0.35866073,0.086657606,0.20429057,0.100033544,0.43626854,-1046.0,8218.5,2288.5,20939.0,-889.5,13835.0,-1602.5,9884.0,0.23771444,0.117632955,0.336235,9264.5,18650.5,14724.5,11486.5,1,46.013370735877515,24.578310415387964,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3012_0,0.05537062,0.23668419,0.08830354,0.14088272,0.028111402,0.30643117,-1019.0,7932.0,-914.0,14941.0,-3020.0,11251.0,-1766.0,9222.0,0.08211436,0.2634279,0.093147844,0.14572701,0.03784696,0.31616673,-698.5,8252.5,28.5,15883.5,-2428.0,11843.0,-1728.0,9260.0,0.1595738,0.34088737,0.17292245,0.22550161,0.12758334,0.4059031,-950.0,8001.0,3079.0,18934.0,-2305.0,11966.0,-1681.0,9307.0,0.06342964,0.24474321,0.08808868,0.14066784,0.024468742,0.3027885,-825.0,8126.0,-671.0,15184.0,-2832.0,11439.0,-1775.0,9213.0,0.18131356,0.05257917,0.27831978,8951.0,15855.0,14271.0,10988.0,1,46.752055394009,25.16068821408265,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3013_0,-4.6946614E-5,0.24011007,0.030974036,0.12967034,-0.04455321,0.29057294,-539.0,8547.0,-2697.0,15548.5,-2988.5,11979.0,-1651.5,9527.5,0.012323608,0.25248063,0.052497152,0.15119344,-0.019837957,0.3152882,-675.0,8411.0,-2088.5,16157.0,-3054.5,11913.0,-1536.0,9643.0,-0.014687779,0.22546923,0.02742262,0.12611891,-0.053104594,0.28202155,-420.0,8666.0,-2771.5,15474.0,-2959.5,12008.0,-1399.0,9780.0,0.0310458,0.2712028,0.068508446,0.16720474,-0.009154832,0.3259713,-724.0,8362.0,-1795.5,16450.0,-3230.5,11737.0,-1748.0,9431.0,0.24015701,0.09869629,0.33512613,9086.0,18245.5,14967.5,11179.0,1,46.94878644123117,25.668416012667002,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3014_0,0.11657167,0.28575298,0.1592717,0.19642729,0.054575957,0.33381516,-1746.0,8296.0,-1213.0,16610.0,-5390.0,11156.0,-3438.0,9227.0,0.15980798,0.3289893,0.1986536,0.23580916,0.10191872,0.3811579,-1726.0,8316.0,737.0,18560.0,-5069.0,11477.0,-3294.0,9371.0,0.12920745,0.29838878,0.16702925,0.20418483,0.061107058,0.34034625,-1545.0,8497.0,-558.0,17265.0,-5136.0,11410.0,-3335.5,9329.5,0.12857214,0.29775345,0.16156305,0.19871864,0.06470909,0.34394827,-1822.0,8220.0,-984.0,16839.0,-5290.0,11256.0,-3553.0,9112.0,0.16918132,0.037155576,0.27923918,10042.0,17823.0,16546.0,12665.0,1,46.8121526865166,25.194375037237133,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3015_0,0.20052363,0.35545683,0.1823371,0.21942338,0.15827997,0.43185917,-1727.5,8504.5,3494.5,21433.5,-2936.0,13720.0,-2934.0,10192.0,0.20872927,0.36366245,0.17826772,0.215354,0.15627293,0.42985216,-1710.0,8522.0,3433.0,21372.0,-2858.0,13798.0,-3153.0,9973.0,0.18270908,0.33764228,0.17444713,0.21153343,0.15335548,0.4269347,-1879.0,8353.0,2860.0,20799.0,-3120.0,13536.0,-2827.0,10299.0,0.20319968,0.3581329,0.17132407,0.20841035,0.1572884,0.4308676,-1911.0,8321.0,2981.0,20920.0,-2952.0,13704.0,-3239.0,9887.0,0.1549332,0.037086286,0.2735792,10232.0,17939.0,16656.0,13126.0,1,46.15269943644445,24.815465650395517,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3016_0,0.06286171,0.23173,0.073043995,0.15286559,0.024663348,0.26501092,-1188.0,8079.0,-1226.0,13905.0,-2676.5,10217.5,-2086.0,8673.0,0.09329491,0.2621632,0.106828004,0.18664959,0.05060981,0.2909574,-1124.0,8143.0,-305.0,14826.0,-2732.0,10162.0,-2092.0,8667.0,0.06996649,0.23883478,0.088481836,0.16830342,0.020905457,0.26125303,-1184.0,8083.0,-1331.0,13800.0,-3070.0,9824.0,-2280.0,8479.0,0.06463469,0.23350297,0.0739625,0.1537841,0.026737029,0.2670846,-995.5,8271.5,-831.0,14300.0,-2406.0,10488.0,-1873.0,8886.0,0.16886829,0.07982159,0.24034756,9267.0,15131.0,12894.0,10759.0,1,46.309006295881254,25.98022124778489,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3017_0,0.057271935,0.20122841,0.103728995,0.15836489,0.0026905425,0.21728483,-692.0,7671.0,-1003.0,11930.0,-2925.0,8668.0,-1745.0,7933.0,0.075170174,0.21912666,0.11987512,0.17451102,0.009247821,0.22384211,-537.0,7826.0,-593.0,12340.0,-2920.0,8673.0,-1774.0,7904.0,0.04832638,0.19228286,0.091953084,0.14658898,2.8237034E-4,0.21487667,-605.0,7758.0,-928.5,12004.5,-2658.0,8935.0,-1545.5,8132.5,0.063970916,0.20792739,0.0983882,0.1530241,0.019916506,0.2345108,-502.0,7861.0,-255.5,12677.5,-2280.5,9312.5,-1365.0,8313.0,0.14395648,0.054635897,0.21459429,8363.0,12933.0,11593.0,9678.0,1,46.69896496071753,25.331278286536946,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3018_0,0.026925758,0.21495599,0.07837743,0.16171663,-0.024594491,0.23544641,-1294.0,7752.0,-2877.5,12526.5,-3995.0,9039.0,-2434.0,8094.0,0.033377323,0.22140756,0.07699799,0.16033718,-0.02010348,0.23993742,-1030.0,8016.0,-2327.0,13077.0,-3571.0,9463.0,-2192.0,8336.0,0.003101416,0.19113165,0.04700229,0.13034149,-0.04860147,0.21143943,-1160.0,7886.0,-3289.0,12115.0,-3713.0,9321.0,-2301.0,8227.0,0.023576584,0.21160682,0.049858477,0.13319767,-0.008310546,0.25173035,-640.5,8405.5,-1343.0,14061.0,-2278.5,10755.5,-1378.5,9149.5,0.18803023,0.08333919,0.2600409,9046.0,15404.0,13034.0,10528.0,1,46.67794438306914,25.90395428016314,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3019_0,-0.00675937,0.34893343,-0.027031353,0.1964146,-0.019702898,0.4179381,-809.0,8164.0,-3051.0,19888.0,-1202.0,13358.0,-1303.0,9599.0,-0.04906054,0.30663225,-0.044161156,0.1792848,-0.07768577,0.35995525,-394.0,8579.0,-4710.5,18228.5,-1874.0,12686.0,-1229.0,9673.0,0.017069452,0.37276226,0.023290787,0.24673675,0.00899639,0.4466374,-716.0,8257.0,-1353.0,21586.0,-1518.0,13042.0,-1039.0,9863.0,-0.022382507,0.3333103,-0.020027049,0.20341891,-0.028399004,0.409242,-887.0,8086.0,-3650.0,19289.0,-1792.0,12768.0,-1257.0,9645.0,0.3556928,0.22344595,0.43764102,8973.0,22939.0,14560.0,10902.0,1,46.069425609606576,24.59205463923499,"{""type"":""MultiPoint"",""coordinates"":[]}"
