system:index,0_NBR_delta_lag4,0_NBR_lag4,0_NDMI_delta_lag4,0_NDMI_lag4,0_NDVI_delta_lag4,0_NDVI_lag4,0_SR_B4_delta_lag4,0_SR_B4_lag4,0_SR_B5_delta_lag4,0_SR_B5_lag4,0_SR_B6_delta_lag4,0_SR_B6_lag4,0_SR_B7_delta_lag4,0_SR_B7_lag4,1_NBR_delta_lag3,1_NBR_lag3,1_NDMI_delta_lag3,1_NDMI_lag3,1_NDVI_delta_lag3,1_NDVI_lag3,1_SR_B4_delta_lag3,1_SR_B4_lag3,1_SR_B5_delta_lag3,1_SR_B5_lag3,1_SR_B6_delta_lag3,1_SR_B6_lag3,1_SR_B7_delta_lag3,1_SR_B7_lag3,2_NBR_delta_lag2,2_NBR_lag2,2_NDMI_delta_lag2,2_NDMI_lag2,2_NDVI_delta_lag2,2_NDVI_lag2,2_SR_B4_delta_lag2,2_SR_B4_lag2,2_SR_B5_delta_lag2,2_SR_B5_lag2,2_SR_B6_delta_lag2,2_SR_B6_lag2,2_SR_B7_delta_lag2,2_SR_B7_lag2,3_NBR_delta_lag1,3_NBR_lag1,3_NDMI_delta_lag1,3_NDMI_lag1,3_NDVI_delta_lag1,3_NDVI_lag1,3_SR_B4_delta_lag1,3_SR_B4_lag1,3_SR_B5_delta_lag1,3_SR_B5_lag1,3_SR_B6_delta_lag1,3_SR_B6_lag1,3_SR_B7_delta_lag1,3_SR_B7_lag1,4_NBR_lag0,4_NDMI_lag0,4_NDVI_lag0,4_SR_B4_lag0,4_SR_B5_lag0,4_SR_B6_lag0,4_SR_B7_lag0,class,latitude,longitude,.geo
1_3000_0,0.2048537,0.32596055,0.17476113,0.15892096,0.16035499,0.40794078,-2246.5,8798.0,2609.0,20922.0,-3718.5,15184.0,-3721.0,10635.5,0.122040816,0.24314766,0.0913393,0.07549912,0.07540948,0.32299528,-2051.0,8993.5,-738.0,17575.0,-3795.0,15107.5,-3656.5,10700.0,0.17237477,0.29348162,0.14851831,0.13267814,0.12828317,0.37586898,-2470.5,8574.0,588.0,18901.0,-4429.5,14473.0,-4032.5,10324.0,0.06992425,0.1910311,0.054727793,0.03888762,0.054006048,0.30159184,-1282.5,9762.0,-120.0,18193.0,-2071.5,16831.0,-1999.5,12357.0,0.12110684,-0.015840175,0.24758579,11044.5,18313.0,18902.5,14356.5,1,38.9655483427894,-78.89656103718625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3001_0,0.21252339,0.30266052,0.19596083,0.1750288,0.16261537,0.3750983,-1453.5,8344.0,3276.5,18361.0,-2838.5,12891.0,-2761.0,9829.0,0.11489372,0.20503084,0.10477822,0.08384618,0.0693278,0.28181073,-1262.0,8535.5,149.5,15234.0,-2852.5,12877.0,-2540.0,10050.0,0.13823077,0.2283679,0.1077747,0.086842656,0.08091607,0.29339898,-1295.5,8502.0,478.0,15562.5,-2654.0,13075.5,-2814.0,9776.0,0.08451493,0.17465205,0.10099298,0.08006094,0.052170496,0.2646534,-1037.5,8760.0,-19.0,15065.5,-2897.5,12832.0,-2004.5,10585.5,0.09013713,-0.020932043,0.21248291,9797.5,15084.5,15729.5,12590.0,1,38.861792927473594,-79.23235129039013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3002_0,0.24507655,0.33237907,0.18825744,0.1612154,0.1614354,0.41083625,-2585.5,8454.5,1869.0,20245.5,-4774.0,14624.0,-5281.0,10144.5,0.06754815,0.15485068,0.059222035,0.03217998,-0.01060824,0.23879261,-1476.0,9564.0,-2812.0,15564.5,-4804.0,14594.0,-4035.0,11390.5,0.2817882,0.36909074,0.24482556,0.21778351,0.201098,0.45049885,-2806.0,8234.0,3358.5,21735.0,-5437.0,13961.0,-5409.5,10016.0,0.19977564,0.28707817,0.1659016,0.13885956,0.061137196,0.31053805,-827.0,10213.0,1036.5,19413.0,-4719.0,14679.0,-4672.5,10753.0,0.08730253,-0.027042052,0.24940084,11040.0,18376.5,19398.0,15425.5,1,39.43689437236691,-79.23154280663442,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3003_0,0.15916958,0.34996977,0.117905855,0.2192115,0.15656573,0.41059357,-759.0,7934.0,4374.5,18988.0,235.0,12160.0,-787.5,9143.0,-0.08397596,0.106824234,-0.12640233,-0.025096685,-0.081654996,0.17237285,-329.0,8364.0,-2765.5,11848.0,533.0,12458.0,-369.5,9561.0,-0.011513822,0.17928638,-0.03672546,0.06458019,0.0055586197,0.25958645,-815.0,7878.0,-1211.5,13402.0,-149.0,11776.0,-603.5,9327.0,-0.12285695,0.067943245,-0.06994599,0.03135966,-0.17242262,0.08160523,-832.0,7861.0,-5355.5,9258.0,-3230.0,8695.0,-1850.5,8080.0,0.19080019,0.10130565,0.25402784,8693.0,14613.5,11925.0,9930.5,1,39.9478561059741,-79.56463811398594,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3004_0,0.23304147,0.27497476,0.16330478,0.14863269,0.17925695,0.37400997,-1622.0,8200.0,3425.5,17998.5,-1666.5,13340.5,-3165.0,10235.0,0.105926335,0.14785963,0.06100093,0.046328854,0.057578027,0.25233105,-761.0,9061.0,604.0,15177.0,-1174.0,13833.0,-2133.0,11267.0,0.1539034,0.1958367,0.077612095,0.06294002,0.09254219,0.28729522,-773.5,9048.5,1770.5,16343.5,-599.0,14408.0,-2409.5,10990.5,0.18590201,0.22783531,0.124634236,0.10996216,0.11488442,0.30963743,-853.5,8968.5,2440.5,17013.5,-1364.5,13642.5,-2700.5,10699.5,0.041933294,-0.014672075,0.19475302,9822.0,14573.0,15007.0,13400.0,1,39.76864220679225,-78.07702800348402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3005_0,0.21884774,0.32215297,0.21215376,0.18391094,0.1454593,0.4022281,-1049.0,8545.0,3821.5,20044.5,-3349.0,13817.0,-2908.5,10276.5,0.07220751,0.17551273,0.07145781,0.043214973,0.007249214,0.264018,-767.0,8827.0,-1063.0,15160.0,-3262.0,13904.0,-2552.0,10633.0,0.17607899,0.2793842,0.19199981,0.16375697,0.10914816,0.36591697,-798.0,8796.0,2725.0,18948.0,-3550.5,13615.5,-2512.5,10672.5,0.09511059,0.19841582,0.08689357,0.058650736,0.0068473327,0.2636161,-248.0,9346.0,-185.5,16037.5,-2905.5,14260.5,-2458.0,10727.0,0.10330522,-0.028242834,0.2567688,9594.0,16223.0,17166.0,13185.0,1,38.59337632057868,-79.73280273517311,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3006_0,0.05920501,0.14484037,0.023241537,0.012116246,0.032925896,0.23368537,-140.0,9015.5,759.0,14514.0,102.0,14166.5,-743.5,10841.5,0.05473315,0.1403685,0.025783727,0.014658437,0.037297048,0.23805653,-252.0,8903.5,712.0,14467.0,-15.5,14049.0,-679.5,10905.5,0.13928889,0.22492424,0.10222455,0.09109926,0.11043543,0.3111949,-661.5,8494.0,2414.0,16169.0,-595.5,13469.0,-1354.0,10231.0,0.123797,0.20943236,0.057942756,0.046817463,0.07346574,0.2742252,-654.5,8501.0,1170.0,14925.0,-474.5,13590.0,-1829.0,9756.0,0.08563536,-0.01112529,0.20075947,9155.5,13755.0,14064.5,11585.0,1,39.11484834301006,-78.38506031440859,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3007_0,0.06005601,0.29062313,0.033635207,0.15347126,0.04648037,0.35535496,-157.0,8499.0,1476.0,17869.0,229.5,13114.0,-428.5,9821.5,-0.04634373,0.1842234,-0.03969329,0.080142766,-0.06919672,0.23967789,-489.0,8167.0,-3077.0,13316.0,-1544.5,11340.0,-1077.0,9173.0,0.04255082,0.27311796,0.0081982175,0.12803426,0.032490205,0.3413648,-510.0,8146.0,197.0,16590.0,-60.5,12824.0,-778.0,9472.0,0.024143972,0.2547111,-0.009017734,0.11081832,0.009803926,0.31867853,-597.5,8058.5,-796.0,15597.0,-399.5,12485.0,-985.5,9264.5,0.23056713,0.119836055,0.3088746,8656.0,16393.0,12884.5,10250.0,1,38.27321675331848,-79.07631392553857,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3008_0,0.2126084,0.27422535,0.15481253,0.10968692,0.16027388,0.36280787,-2303.0,8460.0,1864.0,18094.0,-3247.0,14517.0,-4040.0,10306.0,0.15912853,0.22074549,0.097750254,0.052624647,0.060665503,0.2631995,-1441.0,9322.0,-248.0,15982.0,-3380.0,14384.0,-4144.0,10202.0,0.343837,0.40545395,0.30039242,0.25526682,0.27598974,0.47852373,-2483.0,8280.0,7246.0,23476.0,-3836.0,13928.0,-4415.0,9931.0,0.17285053,0.23446748,0.13190214,0.08677653,0.06372916,0.26626316,-913.5,9849.5,768.0,16998.0,-3480.5,14283.5,-3805.0,10541.0,0.061616953,-0.04512561,0.20253399,10763.0,16230.0,17764.0,14346.0,1,39.44363173699781,-79.20998323981556,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3009_0,0.30789062,0.39958918,0.2980508,0.25468808,0.25711975,0.4682678,-2236.0,8081.0,6474.0,22314.0,-4021.0,13255.0,-3606.5,9572.5,0.20110096,0.2927995,0.21634068,0.17297795,0.13874683,0.34989488,-1426.0,8891.0,2621.5,18461.5,-4259.5,13016.5,-3080.0,10099.0,0.26007077,0.3517693,0.2588655,0.2155028,0.1830872,0.39423528,-1259.0,9058.0,5008.0,20848.0,-3820.5,13455.5,-3181.5,9997.5,0.17200193,0.26370046,0.16022448,0.11686175,0.085982405,0.29713047,-752.0,9565.0,1812.0,17652.0,-3318.0,13958.0,-2894.0,10285.0,0.09169854,-0.043362726,0.21114807,10317.0,15840.0,17276.0,13179.0,1,38.9911503283868,-79.90258432387171,"{""type"":""MultiPoint"",""coordinates"":[]}"
