system:index,0_NBR_delta_lag4,0_NBR_lag4,0_NDMI_delta_lag4,0_NDMI_lag4,0_NDVI_delta_lag4,0_NDVI_lag4,0_SR_B4_delta_lag4,0_SR_B4_lag4,0_SR_B5_delta_lag4,0_SR_B5_lag4,0_SR_B6_delta_lag4,0_SR_B6_lag4,0_SR_B7_delta_lag4,0_SR_B7_lag4,1_NBR_delta_lag3,1_NBR_lag3,1_NDMI_delta_lag3,1_NDMI_lag3,1_NDVI_delta_lag3,1_NDVI_lag3,1_SR_B4_delta_lag3,1_SR_B4_lag3,1_SR_B5_delta_lag3,1_SR_B5_lag3,1_SR_B6_delta_lag3,1_SR_B6_lag3,1_SR_B7_delta_lag3,1_SR_B7_lag3,2_NBR_delta_lag2,2_NBR_lag2,2_NDMI_delta_lag2,2_NDMI_lag2,2_NDVI_delta_lag2,2_NDVI_lag2,2_SR_B4_delta_lag2,2_SR_B4_lag2,2_SR_B5_delta_lag2,2_SR_B5_lag2,2_SR_B6_delta_lag2,2_SR_B6_lag2,2_SR_B7_delta_lag2,2_SR_B7_lag2,3_NBR_delta_lag1,3_NBR_lag1,3_NDMI_delta_lag1,3_NDMI_lag1,3_NDVI_delta_lag1,3_NDVI_lag1,3_SR_B4_delta_lag1,3_SR_B4_lag1,3_SR_B5_delta_lag1,3_SR_B5_lag1,3_SR_B6_delta_lag1,3_SR_B6_lag1,3_SR_B7_delta_lag1,3_SR_B7_lag1,4_NBR_lag0,4_NDMI_lag0,4_NDVI_lag0,4_SR_B4_lag0,4_SR_B5_lag0,4_SR_B6_lag0,4_SR_B7_lag0,class,latitude,longitude,.geo
1_3000_0,-0.12713705,0.03741115,-0.09218395,-0.063966244,-0.09206685,0.16466388,-505.5,8950.0,-3509.0,12478.5,-926.0,14184.0,109.0,11578.5,0.19608071,0.3606289,0.1939757,0.2221934,0.18074173,0.43747246,-1158.5,8297.0,5214.5,21202.0,-1617.0,13493.0,-1506.5,9963.0,-0.07301533,0.09153286,-0.03347033,-0.0052526263,-0.037219606,0.21951112,-547.0,8908.5,-2068.0,13919.5,-1043.5,14066.5,115.5,11585.0,0.12569083,0.29023904,0.10965692,0.13787463,0.11515503,0.37188575,-1016.0,8439.5,2445.5,18433.0,-1144.0,13966.0,-1329.5,10140.0,0.1645482,0.028217703,0.25673074,9455.5,15987.5,15110.0,11469.5,1,39.445248704509225,-79.09032764397084,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3001_0,0.14566267,0.1432443,0.14729933,0.042799633,0.14886202,0.22543833,-6235.5,9332.5,-3385.0,14765.0,-8833.0,13553.0,-7173.0,11065.0,0.31933933,0.31692097,0.2950672,0.19056748,0.3039131,0.38048938,-6998.0,8570.0,947.0,19097.0,-9402.5,12983.5,-8332.5,9905.5,0.24199231,0.23957394,0.2101557,0.10565598,0.22533862,0.30191493,-6910.0,8658.0,-2003.0,16147.0,-9325.0,13061.0,-8332.5,9905.5,0.32750386,0.32508546,0.28454867,0.18004897,0.31178325,0.38835955,-7287.0,8281.0,647.0,18797.0,-9325.0,13061.0,-8664.0,9574.0,-0.0024183798,-0.104499705,0.07657631,15568.0,18150.0,22386.0,18238.0,1,38.62005628451703,-78.58421681289789,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3002_0,0.22559184,0.2551824,0.15213443,0.11565499,0.23686133,0.34151614,-2934.0,8530.0,3234.0,17378.0,-1440.0,13775.0,-3019.0,10312.0,0.30682942,0.33641997,0.22163256,0.18515311,0.31205055,0.41670534,-3293.5,8170.5,5700.5,19844.5,-1571.0,13644.0,-3477.5,9853.5,0.09600483,0.12559536,0.039296642,0.002817199,0.11502141,0.2196762,-2354.5,9109.5,94.5,14238.5,-1056.5,14158.5,-2270.0,11061.0,0.007862647,0.037453182,0.031599082,-0.004880363,0.013769765,0.118424565,108.0,11572.0,537.0,14681.0,-390.0,14825.0,290.0,13621.0,0.029590538,-0.036479443,0.1046548,11464.0,14144.0,15215.0,13331.0,1,39.95809690021306,-79.39350905236117,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3003_0,-0.017832587,0.16448101,-0.016864225,0.050477017,-0.017396053,0.25268906,242.0,9032.0,-155.0,15140.0,320.0,13685.0,285.0,10863.0,0.12626083,0.30857444,0.10968229,0.17702353,0.10230813,0.37239325,-258.0,8532.0,3362.0,18657.0,-320.0,13045.0,-720.0,9858.0,0.07479347,0.25710708,0.045515716,0.112856954,0.06410803,0.33419314,-272.0,8518.0,1774.0,17069.0,242.0,13607.0,-491.0,10087.0,0.14826831,0.33058193,0.12817188,0.19551311,0.13160323,0.40168834,-533.0,8257.0,4049.0,19344.0,-348.0,13017.0,-846.0,9732.0,0.1823136,0.067341246,0.27008513,8790.0,15295.0,13365.0,10578.0,1,38.039564947919,-78.07918396016589,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3004_0,0.09625277,0.16777447,0.1264907,0.064785786,0.009640038,0.246534,-1409.0,9239.0,-1974.0,15285.0,-6104.0,13425.0,-4062.0,10893.0,0.2640364,0.3355581,0.24317706,0.18147215,0.16546458,0.40235856,-2248.0,8400.0,2451.5,19710.5,-5873.5,13655.5,-5149.0,9806.0,0.12075279,0.19227448,0.11996396,0.05825906,0.041497625,0.2783916,-1684.0,8964.0,-1378.5,15880.5,-5397.0,14132.0,-4196.5,10758.5,0.21695909,0.2884808,0.19976802,0.13806312,0.11242299,0.34931695,-1800.5,8847.5,1088.0,18347.0,-5633.5,13895.5,-4823.5,10131.5,0.0715217,-0.061704904,0.23689397,10648.0,17259.0,19529.0,14955.0,1,38.19021242106584,-79.71582457630325,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3005_0,0.017954715,0.14791052,0.0017310181,0.023342093,-0.0058258404,0.2159618,-217.5,8537.0,-504.5,13240.0,-527.0,12636.0,-755.0,9828.0,-0.01792437,0.112031445,-0.025170602,-0.0035595275,-0.017650904,0.20413673,-58.5,8696.0,-587.5,13157.0,88.0,13251.0,-77.0,10506.0,0.029980266,0.15993607,0.033551585,0.05516266,-0.0031376067,0.21865003,-145.0,8609.5,-316.5,13428.0,-1139.0,12024.0,-858.0,9725.0,0.21270788,0.34266368,0.18234473,0.20395581,0.18582305,0.40761068,-659.5,8095.0,5490.5,19235.0,-445.0,12718.0,-1166.0,9417.0,0.12995581,0.021611076,0.22178763,8754.5,13744.5,13163.0,10583.0,1,39.12697559934568,-78.47668847338879,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3006_0,0.08211995,0.26994777,0.09558933,0.17670667,0.056530092,0.30457163,-284.0,7971.0,1252.0,14953.0,-1183.0,10462.0,-772.0,8596.0,0.1076218,0.2954496,0.11153188,0.19264922,0.096138895,0.34418043,-244.0,8011.0,2718.5,16419.5,-530.0,11115.0,-438.0,8930.0,0.072642304,0.26047012,0.08479722,0.16591455,0.058482107,0.30652365,-335.5,7919.5,1219.5,14920.5,-971.0,10674.0,-614.0,8754.0,0.017000388,0.2048282,0.04719683,0.12831417,-0.004402739,0.2436388,-348.0,7907.0,-700.0,13001.0,-1601.0,10044.0,-787.5,8580.5,0.18782783,0.08111734,0.24804154,8255.0,13701.0,11645.0,9368.0,1,38.47695465975679,-79.78562367387934,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3007_0,0.11330609,0.21958861,0.09479407,0.09944259,0.064569935,0.25635907,-221.0,8756.0,1555.5,14793.0,-998.0,12117.0,-1228.0,9466.0,0.24908654,0.35536906,0.21042348,0.215072,0.22650915,0.4182983,-896.0,8081.0,6465.5,19703.0,-387.0,12728.0,-1323.0,9371.0,0.050903603,0.15718612,0.010235792,0.014884307,0.033041365,0.22483051,-573.0,8404.0,41.5,13279.0,-225.5,12889.5,-1022.5,9671.5,0.14216793,0.24845043,0.11102886,0.11567738,0.11645758,0.30824673,-723.0,8254.0,2372.5,15610.0,-742.0,12373.0,-1297.0,9397.0,0.10628252,0.0046485155,0.19178915,8977.0,13237.5,13115.0,10694.0,1,39.98908877751518,-79.95082385462892,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3008_0,-0.0053982344,0.12667836,-0.0089317765,-0.0018815753,-0.027037302,0.23365015,-1646.0,9474.0,-3711.0,15251.0,-3388.0,15308.5,-2716.0,11821.5,0.15110452,0.28318113,0.12001369,0.12706389,0.10133729,0.36202475,-2663.0,8457.0,-907.0,18055.0,-4712.5,13984.0,-4451.5,10086.0,-0.0045498232,0.12752678,-0.007867297,-8.1709615E-4,-0.013961707,0.24672575,-1515.0,9605.0,-3065.0,15897.0,-2773.5,15923.0,-2236.5,12301.0,0.13230292,0.26437953,0.104064465,0.111114666,0.06481456,0.325502,-2277.5,8842.5,-1585.0,17377.0,-4795.0,13901.5,-4427.5,10110.0,0.13207659,0.0070502013,0.26068744,11120.0,18962.0,18696.5,14537.5,1,39.13425195314704,-78.55996230022667,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3009_0,0.14264488,0.23074162,0.16342965,0.11436516,0.09049488,0.3039657,-1795.0,8236.0,-46.5,15429.5,-4810.5,12262.5,-3326.0,9644.0,0.17077889,0.25887564,0.1825375,0.133473,0.11432082,0.32779163,-1540.0,8491.0,1296.0,16772.0,-4251.0,12822.0,-3096.0,9874.0,0.16697018,0.25506693,0.1778693,0.12880482,0.11403798,0.3275088,-1718.0,8313.0,934.0,16410.0,-4408.0,12665.0,-3230.0,9740.0,0.059043955,0.1471407,0.06742956,0.018365072,0.043291602,0.25676242,-709.5,9321.5,286.0,15762.0,-1879.5,15193.5,-1251.5,11718.5,0.088096745,-0.049064487,0.21347082,10031.0,15476.0,17073.0,12970.0,1,38.4853089918991,-79.80314082191967,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3010_0,0.034941714,0.10227932,0.030819107,-0.014138618,0.1057621,0.22910959,-1909.5,8932.5,349.0,14242.0,-550.5,14650.5,-541.0,11599.0,0.26604116,0.33337876,0.22365396,0.17869623,0.2868992,0.4102467,-2660.5,8181.5,5671.0,19564.0,-1569.0,13632.0,-2359.0,9781.0,0.14287342,0.21021104,0.12076171,0.07580398,0.16898465,0.29233214,-2379.0,8463.0,1562.0,15455.0,-1924.0,13277.0,-2054.0,10086.0,0.18549143,0.25282905,0.15113893,0.106181204,0.20551021,0.3288577,-2594.5,8247.5,2437.0,16330.0,-2006.0,13195.0,-2401.0,9739.0,0.06733761,-0.044957723,0.12334748,10842.0,13893.0,15201.0,12140.0,1,38.31930032739381,-78.44488811233096,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3011_0,-0.06579953,0.15408534,-0.08767384,0.015426704,-0.08881412,0.20688254,-376.0,8781.0,-3484.0,13362.0,-741.0,12956.0,-979.0,9794.0,0.08330942,0.30319428,0.049783744,0.15288429,0.074787915,0.37048456,-888.0,8269.0,1156.0,18002.0,-469.5,13227.5,-1147.5,9625.5,-0.025900263,0.1939846,-0.032196432,0.07090411,-0.024581332,0.27111533,-689.0,8468.0,-2078.5,14767.5,-885.0,12812.0,-804.0,9969.0,0.031344905,0.25122976,0.022619959,0.1257205,0.022300925,0.31799757,-996.5,8160.5,-1075.5,15770.5,-1449.0,12248.0,-1335.5,9437.5,0.21988486,0.103100546,0.29569665,9157.0,16846.0,13697.0,10773.0,1,38.184014045605416,-78.42548450219397,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3012_0,-0.007390339,0.15938824,0.035596807,0.059508976,-0.012203999,0.20976736,-235.0,10275.0,-777.0,15730.0,-1773.0,13963.0,-383.0,11405.0,0.16955583,0.3363344,0.14402157,0.16793373,0.18008831,0.40205964,-2091.0,8419.0,3234.0,19741.0,-1672.0,14064.0,-1984.0,9804.0,0.1535049,0.32028347,0.13884611,0.16275829,0.17440473,0.39637607,-2215.0,8295.0,2682.0,19189.0,-1919.0,13817.0,-1909.0,9879.0,0.034961775,0.20174035,0.047644302,0.07155647,0.031558517,0.25352988,-888.0,9622.0,-349.0,16158.0,-1736.0,14000.0,-1055.0,10733.0,0.16677858,0.023912167,0.22197135,10510.0,16507.0,15736.0,11788.0,1,38.44757974996608,-78.67018558558813,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3013_0,0.099528134,0.2208497,0.08241614,0.0874515,0.09913488,0.31591403,-1903.5,8888.5,332.0,17098.0,-2250.0,14348.0,-2226.0,10912.0,0.13464703,0.2559686,0.081994355,0.087029725,0.13233373,0.34911287,-2226.0,8566.0,989.0,17755.0,-1686.0,14912.0,-2620.0,10518.0,0.045619473,0.16694103,0.04349135,0.04852672,0.03520278,0.25198194,-1474.5,9317.5,-1171.0,15595.0,-2446.5,14151.5,-2005.0,11133.0,0.16832915,0.2896507,0.14291182,0.14794719,0.13433799,0.35111713,-1469.5,9322.5,2645.5,19411.5,-2190.0,14408.0,-2446.0,10692.0,0.12132156,0.0050353673,0.21677916,10792.0,16766.0,16598.0,13138.0,1,39.29190628551002,-79.22723089327064,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3014_0,-0.061643858,0.14892592,-0.044755645,0.04043342,-0.059176136,0.23352158,-735.5,8890.0,-3285.0,14307.0,-1635.0,13195.0,-874.0,10598.0,0.030791301,0.24136108,0.026974693,0.11216376,0.009858261,0.30255598,-825.5,8800.0,-1157.0,16435.0,-1710.0,13120.0,-1428.0,10044.0,0.015283087,0.22585286,0.014277769,0.09946684,0.017673632,0.31037134,-1106.0,8519.5,-1404.0,16188.0,-1571.0,13259.0,-1249.0,10223.0,0.06640004,0.27696982,0.04812165,0.13331072,0.04367556,0.33637327,-1330.0,8295.5,-887.0,16705.0,-2055.0,12775.0,-2013.5,9458.5,0.21056978,0.08518907,0.29269773,9625.5,17592.0,14830.0,11472.0,1,39.074693649809916,-78.24330616257454,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3015_0,0.08812157,0.19878711,0.05582194,0.047156323,0.0951455,0.2980562,-1749.0,8712.0,323.5,16110.5,-1403.5,14659.5,-1873.5,10767.5,0.20385593,0.31452146,0.17771798,0.16905236,0.19254376,0.39545447,-2075.5,8385.5,3569.0,19356.0,-2305.0,13758.0,-2547.5,10093.5,0.051176142,0.16184169,0.0756375,0.066971876,0.061299462,0.26421016,-966.0,9495.0,527.0,16314.0,-1797.0,14266.0,-872.0,11769.0,0.2870268,0.39769232,0.2613943,0.25272867,0.26180345,0.46471414,-2072.0,8389.0,7168.0,22955.0,-2370.0,13693.0,-2749.0,9892.0,0.11066554,-0.00866562,0.20291069,10461.0,15787.0,16063.0,12641.0,1,39.54334473353507,-79.2186070665431,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3016_0,0.068434626,0.24298842,0.084618665,0.11034483,0.044371348,0.32931462,-1221.5,9179.0,-496.5,18193.0,-3175.0,14577.0,-2054.5,11080.0,0.1468441,0.3213979,0.14418669,0.16991284,0.12538636,0.41032964,-2037.5,8363.0,1312.5,20002.0,-3560.0,14192.0,-2862.5,10272.0,-0.081004545,0.09354925,-0.045911755,-0.020185594,-0.060531557,0.22441173,-669.0,9731.5,-3326.5,15363.0,-1756.0,15996.0,-400.0,12734.5,0.10732551,0.2818793,0.11318748,0.13891363,0.0867014,0.37164468,-1470.0,8930.5,805.0,19494.5,-3013.0,14739.0,-2213.5,10921.0,0.1745538,0.025726164,0.28494328,10400.5,18689.5,17752.0,13134.5,1,39.858114409090554,-78.66129226427535,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3017_0,0.19224407,0.20543347,0.14472406,0.07875295,0.17191738,0.29489705,-681.0,8408.0,3803.0,15441.0,-95.5,13186.5,-1157.0,10178.0,0.36690998,0.3800994,0.3082108,0.24223968,0.3255399,0.4485196,-1052.0,8037.0,9472.0,21110.0,-405.0,12877.0,-1853.0,9482.0,0.05155259,0.064741984,0.04816751,-0.017803594,0.027435401,0.1504151,-441.5,8647.5,71.5,11709.5,-1148.0,12134.0,-1049.5,10285.5,0.27154693,0.28473634,0.21438077,0.14840965,0.23298211,0.3559618,-977.5,8111.5,5440.0,17078.0,-618.0,12664.0,-1827.0,9508.0,0.013189396,-0.06597111,0.122979686,9089.0,11638.0,13282.0,11335.0,1,39.25687198942936,-79.9122861289402,"{""type"":""MultiPoint"",""coordinates"":[]}"
