system:index,0_NBR_delta_lag4,0_NBR_lag4,0_NDMI_delta_lag4,0_NDMI_lag4,0_NDVI_delta_lag4,0_NDVI_lag4,0_SR_B4_delta_lag4,0_SR_B4_lag4,0_SR_B5_delta_lag4,0_SR_B5_lag4,0_SR_B6_delta_lag4,0_SR_B6_lag4,0_SR_B7_delta_lag4,0_SR_B7_lag4,1_NBR_delta_lag3,1_NBR_lag3,1_NDMI_delta_lag3,1_NDMI_lag3,1_NDVI_delta_lag3,1_NDVI_lag3,1_SR_B4_delta_lag3,1_SR_B4_lag3,1_SR_B5_delta_lag3,1_SR_B5_lag3,1_SR_B6_delta_lag3,1_SR_B6_lag3,1_SR_B7_delta_lag3,1_SR_B7_lag3,2_NBR_delta_lag2,2_NBR_lag2,2_NDMI_delta_lag2,2_NDMI_lag2,2_NDVI_delta_lag2,2_NDVI_lag2,2_SR_B4_delta_lag2,2_SR_B4_lag2,2_SR_B5_delta_lag2,2_SR_B5_lag2,2_SR_B6_delta_lag2,2_SR_B6_lag2,2_SR_B7_delta_lag2,2_SR_B7_lag2,3_NBR_delta_lag1,3_NBR_lag1,3_NDMI_delta_lag1,3_NDMI_lag1,3_NDVI_delta_lag1,3_NDVI_lag1,3_SR_B4_delta_lag1,3_SR_B4_lag1,3_SR_B5_delta_lag1,3_SR_B5_lag1,3_SR_B6_delta_lag1,3_SR_B6_lag1,3_SR_B7_delta_lag1,3_SR_B7_lag1,4_NBR_lag0,4_NDMI_lag0,4_NDVI_lag0,4_SR_B4_lag0,4_SR_B5_lag0,4_SR_B6_lag0,4_SR_B7_lag0,class,latitude,longitude,.geo
1_3000_0,-0.08144462,0.14976859,-0.058306493,0.08113686,-0.06771839,0.19622736,-1345.0,8096.0,-4163.0,12049.0,-2003.5,10240.5,-1213.0,8910.0,-0.08741374,0.14379947,-0.042540677,0.096902676,-0.07753856,0.18640718,-1414.5,8026.5,-4507.5,11704.5,-2607.5,9636.5,-1361.5,8761.5,-0.04173465,0.18947856,-0.01741642,0.122026935,-0.045379736,0.218566,-1212.5,8228.5,-3380.5,12831.5,-2203.5,10040.5,-1379.5,8743.5,-0.037732422,0.19348079,-2.839604E-5,0.13941495,-0.045036715,0.21890903,-1229.0,8212.0,-3397.0,12815.0,-2565.0,9679.0,-1463.0,8660.0,0.23121321,0.13944335,0.26394573,9441.0,16212.0,12244.0,10123.0,1,46.95471532210636,135.53866346747333,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3001_0,0.024196515,0.26832035,0.0038002476,0.17124799,0.08866894,0.32436833,-1718.5,7988.5,-35.0,15659.0,-112.0,11080.0,-501.5,9033.5,-0.077464834,0.166659,-0.04363991,0.12380783,-0.018479375,0.21722001,-1561.0,8146.0,-3027.0,12667.0,-1316.0,9876.0,-487.0,9048.0,-0.07823693,0.1658869,-0.066969685,0.10047806,-0.016509263,0.21919012,-1488.0,8219.0,-2860.5,12833.5,-702.0,10490.0,-353.5,9181.5,-0.10425466,0.13986915,-0.103870384,0.063577354,-0.040953137,0.19474624,-1369.0,8338.0,-3323.0,12371.0,-300.0,10892.0,-200.0,9335.0,0.24412383,0.16744775,0.23569939,9707.0,15694.0,11192.0,9535.0,1,45.715579219191895,135.14870480263704,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3002_0,0.054787118,0.2856583,0.0054756873,0.20315452,0.056851428,0.32019883,-761.5,8445.0,611.5,16400.5,285.0,10862.0,-753.5,9112.5,0.042315226,0.2731864,0.012529133,0.21020795,0.003976145,0.26732355,-97.5,9109.0,-33.0,15756.0,-294.5,10282.5,-871.5,8994.5,0.05393021,0.2848014,0.0029847044,0.20066354,0.030461809,0.2938092,-317.5,8889.0,496.5,16285.5,265.0,10842.0,-800.5,9065.5,0.06536482,0.296236,0.009069637,0.20674847,0.055485174,0.31883258,-571.0,8635.5,930.5,16719.5,413.5,10990.5,-788.5,9077.5,0.23087117,0.19767883,0.26334742,9206.5,15789.0,10577.0,9866.0,1,45.24234672751773,135.83726346791465,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3003_0,0.046625555,0.28006408,0.0114051895,0.1814441,0.05479474,0.3450453,-2178.0,8947.5,-1850.0,18375.0,-1615.5,12731.0,-2235.0,10334.5,0.08660128,0.3200398,0.08795808,0.25799698,0.05692983,0.3471804,-1806.5,9319.0,-994.0,19231.0,-3003.5,11343.0,-2663.5,9906.0,0.08475505,0.31819358,0.038612857,0.20865177,0.0583124,0.34856296,-1900.5,9225.0,-1128.0,19097.0,-1843.0,12503.5,-2692.0,9877.5,0.027539268,0.2609778,0.025385246,0.19542415,-0.015298623,0.27495193,-755.5,10370.0,-1990.0,18235.0,-2073.5,12273.0,-1882.5,10687.0,0.23343854,0.17003891,0.29025054,11125.5,20225.0,14346.5,12569.5,1,45.05235304492645,135.6744887384322,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3004_0,-0.046378862,0.18989499,-0.1205374,0.1101562,0.11605277,0.23285057,-2851.0,8038.0,-851.5,12917.5,1747.0,10354.0,288.5,8794.5,-0.014959117,0.22131473,-0.06780319,0.1628904,0.13934352,0.2561413,-2698.0,8191.0,63.0,13832.0,1350.0,9957.0,313.0,8819.0,-0.05784515,0.1784287,-0.10386718,0.12682642,0.10697058,0.22376837,-2940.0,7949.0,-1237.0,12532.0,1104.0,9711.0,231.0,8737.0,-0.06611327,0.17016058,-0.12572943,0.10496417,0.09934303,0.21614082,-2740.0,8149.0,-1126.0,12643.0,1634.0,10241.0,460.0,8966.0,0.23627385,0.2306936,0.1167978,10889.0,13769.0,8607.0,8506.0,1,45.110024886166926,135.63190859396494,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3005_0,-0.16464,0.3212457,-0.20341052,0.22353935,0.23754428,0.3771247,-16538.0,8520.0,-14351.0,18837.0,-1374.0,11954.0,-1806.0,9677.0,-0.14705227,0.33883342,-0.15681793,0.27013195,0.2219815,0.3615619,-16098.0,8960.0,-14079.5,19108.5,-2347.5,10980.5,-2046.5,9436.5,-0.14893793,0.33694777,-0.1727415,0.25420836,0.23279402,0.37237442,-16318.0,8740.0,-14077.0,19111.0,-1964.0,11364.0,-2005.0,9478.0,-0.1883732,0.2975125,-0.21296956,0.2139803,0.16345833,0.30303875,-15035.0,10023.0,-14449.0,18739.0,-1195.0,12133.0,-1337.5,10145.5,0.4858857,0.42694986,0.1395804,25058.0,33188.0,13328.0,11483.0,1,45.05504799077881,135.67260227633554,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3006_0,0.13356872,0.22903556,0.12424181,0.16592036,0.13386643,0.26143506,-9.0,8461.0,3504.0,14451.0,267.0,10338.0,26.0,9065.0,0.15417291,0.24963973,0.15856569,0.20024425,0.12456541,0.25213403,335.0,8805.0,3795.0,14742.0,-248.0,9823.0,-187.0,8852.0,0.14689116,0.24235798,0.15378349,0.19546205,0.15283081,0.28039944,-327.0,8143.0,3542.0,14489.0,-320.0,9751.0,-203.0,8836.0,0.049233895,0.14470072,0.046420287,0.08809885,0.034445476,0.1620141,325.5,8795.5,1249.5,12196.5,150.5,10221.5,74.0,9113.0,0.09546683,0.041678563,0.12756863,8470.0,10947.0,10071.0,9039.0,1,45.72743698094227,135.91865083265589,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3007_0,0.079537936,0.3072413,0.0027741636,0.22053178,0.050773486,0.35111952,-1865.0,8245.0,-1622.0,17168.0,-1106.0,10964.0,-2722.0,9098.0,0.10255289,0.33025625,0.06266604,0.28042367,0.04035585,0.34070188,-1252.0,8858.0,-777.0,18013.0,-1947.0,10123.0,-2751.0,9069.0,0.10952002,0.33722338,0.033676255,0.25143388,0.084286906,0.38463292,-2013.0,8097.0,-571.0,18219.0,-1172.0,10898.0,-2790.0,9030.0,0.104286656,0.33199,0.07062346,0.28838107,0.057754066,0.3581001,-1596.0,8514.0,-776.5,18013.5,-2120.5,9949.5,-2786.0,9034.0,0.22770336,0.21775761,0.30034602,10110.0,18790.0,12070.0,11820.0,1,45.03375791854518,135.15867610229077,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3008_0,-0.009711281,0.18877706,-0.040973738,0.09679235,0.03075994,0.25165138,-950.0,8157.0,-628.0,13643.0,420.0,11235.0,-234.0,9310.0,-0.03359818,0.16489017,-0.010944908,0.12682118,-0.0093427785,0.21154866,-928.0,8179.0,-1703.0,12568.0,-1076.0,9739.0,-534.0,9010.0,-0.029040983,0.16944736,-0.042935546,0.094830535,0.009049431,0.22994086,-1098.0,8009.0,-1479.0,12792.0,-239.0,10576.0,-459.0,9085.0,-0.05029833,0.14819002,-0.048842188,0.0889239,-0.01898833,0.2019031,-845.5,8261.5,-1829.5,12441.5,-405.5,10409.5,-314.0,9230.0,0.19848835,0.13776608,0.22089143,9107.0,14271.0,10815.0,9544.0,1,45.71477073543619,135.14547086761422,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3009_0,-0.032463696,0.23773365,-0.014277899,0.14938554,0.01477086,0.27511376,-1827.5,9637.0,-2583.0,16952.0,-1494.5,12545.5,-784.0,10440.0,-0.029809559,0.24038778,0.03701647,0.20067991,-0.012100815,0.2482421,-1254.5,10210.0,-2582.0,16953.0,-2754.0,11286.0,-842.0,10382.0,0.0041279187,0.27432525,0.0750853,0.23874874,-0.02321704,0.23712587,-109.5,11355.0,-1121.0,18414.0,-2724.0,11316.0,-738.0,10486.0,0.00399506,0.2741924,0.021498458,0.1851619,0.022567146,0.28291005,-1455.0,10009.5,-1627.5,17907.5,-1728.0,12312.0,-1023.5,10200.5,0.27019733,0.16366345,0.2603429,11464.5,19535.0,14040.0,11224.0,1,46.15512488771158,134.71966942294156,"{""type"":""MultiPoint"",""coordinates"":[]}"
