system:index,0_NBR_delta_lag4,0_NBR_lag4,0_NDMI_delta_lag4,0_NDMI_lag4,0_NDVI_delta_lag4,0_NDVI_lag4,0_SR_B4_delta_lag4,0_SR_B4_lag4,0_SR_B5_delta_lag4,0_SR_B5_lag4,0_SR_B6_delta_lag4,0_SR_B6_lag4,0_SR_B7_delta_lag4,0_SR_B7_lag4,1_NBR_delta_lag3,1_NBR_lag3,1_NDMI_delta_lag3,1_NDMI_lag3,1_NDVI_delta_lag3,1_NDVI_lag3,1_SR_B4_delta_lag3,1_SR_B4_lag3,1_SR_B5_delta_lag3,1_SR_B5_lag3,1_SR_B6_delta_lag3,1_SR_B6_lag3,1_SR_B7_delta_lag3,1_SR_B7_lag3,2_NBR_delta_lag2,2_NBR_lag2,2_NDMI_delta_lag2,2_NDMI_lag2,2_NDVI_delta_lag2,2_NDVI_lag2,2_SR_B4_delta_lag2,2_SR_B4_lag2,2_SR_B5_delta_lag2,2_SR_B5_lag2,2_SR_B6_delta_lag2,2_SR_B6_lag2,2_SR_B7_delta_lag2,2_SR_B7_lag2,3_NBR_delta_lag1,3_NBR_lag1,3_NDMI_delta_lag1,3_NDMI_lag1,3_NDVI_delta_lag1,3_NDVI_lag1,3_SR_B4_delta_lag1,3_SR_B4_lag1,3_SR_B5_delta_lag1,3_SR_B5_lag1,3_SR_B6_delta_lag1,3_SR_B6_lag1,3_SR_B7_delta_lag1,3_SR_B7_lag1,4_NBR_lag0,4_NDMI_lag0,4_NDVI_lag0,4_SR_B4_lag0,4_SR_B5_lag0,4_SR_B6_lag0,4_SR_B7_lag0,class,latitude,longitude,.geo
1_3000_0,1.2687714E-4,0.2317458,0.021855807,0.12323606,-0.023445271,0.2968719,-753.0,8890.0,-2335.0,16397.0,-2484.5,12799.0,-1459.5,10227.0,0.045957018,0.27757594,0.070596814,0.17197707,0.01362311,0.3339403,-864.0,8779.0,-1150.0,17582.0,-2861.5,12422.0,-1744.5,9942.0,0.022788666,0.25440758,0.052693974,0.15407422,-0.008487518,0.31182966,-965.0,8678.0,-2189.5,16542.5,-3158.0,12125.5,-1854.0,9832.5,0.08418542,0.31580433,0.12073999,0.22212024,0.03600842,0.3563256,-796.5,8846.5,-91.0,18641.0,-3418.5,11865.0,-1993.5,9693.0,0.23161891,0.10138025,0.32031718,9643.0,18732.0,15283.5,11686.5,1,46.66500864297782,25.29866944172341,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3001_0,-0.026212152,0.15757321,0.036958106,0.10842159,-0.080703765,0.17483564,-731.0,7719.0,-3261.0,10990.0,-3510.0,8840.0,-1828.0,7998.0,0.016808556,0.20059392,0.078613564,0.15007704,-0.031253546,0.22428586,-765.0,7685.0,-2122.0,12129.0,-3386.5,8963.5,-1750.0,8076.0,-0.040037453,0.1437479,0.007004252,0.078467734,-0.052775357,0.20276405,-547.0,7903.0,-2328.0,11923.0,-2162.0,10188.0,-900.0,8926.0,-0.0051062033,0.17867915,0.0151971,0.08666058,-0.02211028,0.23342912,-314.0,8136.0,-1160.0,13091.0,-1347.0,11003.0,-704.0,9122.0,0.18378535,0.07146348,0.25553942,8450.0,14251.0,12350.0,9826.0,1,46.635094744016634,25.837928106780357,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3002_0,0.053686857,0.2591919,0.062003966,0.18998118,0.037353154,0.28212366,-868.0,8140.0,-309.0,14538.0,-1582.0,9896.0,-1232.0,8553.0,0.079178035,0.28468308,0.088218786,0.21619599,0.06406301,0.3088335,-855.0,8153.0,592.0,15439.0,-1528.0,9950.0,-1188.5,8596.5,0.053803712,0.25930876,0.06779357,0.19577077,0.03854469,0.28331518,-1113.0,7895.0,-710.0,14137.0,-1970.0,9508.0,-1470.0,8315.0,0.06428509,0.2697901,0.07609389,0.2040711,0.04921926,0.29398975,-1052.5,7955.5,-266.0,14581.0,-1839.5,9638.5,-1400.0,8385.0,0.20550503,0.1279772,0.24477048,9008.0,14847.0,11478.0,9785.0,1,46.81835106197702,25.29139308792204,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3003_0,0.051231276,0.18693705,0.077731214,0.13562179,0.017655248,0.20432962,-1351.0,7792.0,-1546.0,11794.0,-2903.0,8977.0,-2073.0,8079.0,0.07436474,0.2100705,0.09666762,0.15455818,0.044783916,0.23145829,-1164.0,7979.0,-555.0,12785.0,-2518.0,9362.0,-1806.0,8346.0,0.051698297,0.18740407,0.076171,0.13406157,0.027235322,0.2139097,-1378.0,7765.0,-1349.0,11991.0,-2724.0,9156.0,-1946.0,8206.0,0.09097087,0.22667664,0.10899476,0.16688533,0.049946338,0.23662071,-1044.5,8098.5,-221.0,13119.0,-2513.5,9366.5,-1881.5,8270.5,0.13570577,0.057890564,0.18667437,9143.0,13340.0,11880.0,10152.0,1,46.79759997891386,25.65170734838238,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3004_0,0.058300722,0.27257863,0.058741424,0.14532968,0.03642748,0.34024847,-859.0,8046.0,-332.5,16345.0,-1822.5,12197.0,-1448.5,9343.0,0.1372608,0.35153872,0.13490269,0.22149095,0.11424463,0.4180656,-984.0,7921.0,2624.5,19302.0,-1717.5,12302.0,-1530.5,9261.0,0.07398797,0.28826588,0.08459463,0.1711829,0.059989464,0.36381045,-931.0,7974.0,416.5,17094.0,-1922.5,12097.0,-1347.5,9444.0,0.049869373,0.26414728,0.074418426,0.16100669,0.02401618,0.32783714,-650.0,8255.0,-370.0,16307.5,-2235.0,11784.5,-1299.0,9492.5,0.21427791,0.08658826,0.30382097,8905.0,16677.5,14019.5,10791.5,1,46.90324185632631,24.961531715593352,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3005_0,0.02141497,0.21187066,0.079755165,0.116996795,-0.010539114,0.27815914,-1175.0,8360.0,-2472.0,14803.0,-4332.5,11702.0,-2120.5,9627.0,0.06822611,0.25868177,0.11194235,0.14918399,0.03174785,0.3204461,-1309.0,8226.0,-1291.0,15984.0,-4200.5,11834.0,-2333.5,9414.0,0.038425416,0.22888109,0.066275746,0.103517376,0.012677397,0.30137566,-1257.0,8278.0,-1855.0,15420.0,-3507.5,12527.0,-2071.5,9676.0,0.09228919,0.28274485,0.13114984,0.16839148,0.05226492,0.34096316,-1156.5,8378.5,-227.0,17048.0,-3900.5,12134.0,-2215.0,9532.5,0.19045568,0.037241627,0.28869826,9535.0,17275.0,16034.5,11747.5,1,46.99675647740315,25.61074417142653,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3006_0,0.027526867,0.28967658,0.056012902,0.17537363,0.022330727,0.3551646,-447.5,8457.5,-16.0,17774.0,-1526.0,12470.0,-610.5,9789.5,0.061211497,0.3233612,0.07200504,0.19136576,0.049995694,0.38282955,-850.0,8055.0,258.0,18048.0,-1746.0,12250.0,-1172.0,9228.0,0.03724788,0.2993976,0.057898354,0.17725907,0.033461213,0.36629507,-676.5,8228.5,-49.0,17741.0,-1597.5,12398.5,-834.5,9565.5,0.017844072,0.27999377,0.028323904,0.14768463,0.007757813,0.34059167,-819.5,8085.5,-1352.0,16438.0,-1788.5,12207.5,-1153.5,9246.5,0.2621497,0.11936072,0.33283386,8905.0,17790.0,13996.0,10400.0,1,46.37449348009356,24.496114566891027,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3007_0,-0.014694556,0.18089773,-0.025438642,0.115361355,-0.0041896817,0.2167306,53.0,8015.0,-27.0,12450.5,477.5,9875.0,241.0,8636.0,0.015387011,0.2109793,0.0024963655,0.14329636,0.02102829,0.24194856,-18.0,7944.0,537.5,13015.0,355.0,9752.5,85.0,8480.0,0.014914992,0.21050727,0.007017886,0.14781788,0.027692324,0.2486126,94.0,8056.0,909.5,13387.0,541.5,9939.0,336.0,8731.0,0.028642185,0.22423448,0.008758431,0.14955842,0.054882057,0.27580234,-19.0,7943.0,1515.5,13993.0,954.5,10352.0,472.0,8867.0,0.19559228,0.1408,0.22092028,7962.0,12477.5,9397.5,8395.0,1,46.613804671783,25.905032258504086,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3008_0,0.044653494,0.20923549,0.08175198,0.16192581,0.019761559,0.23484811,-930.0,7821.0,-925.0,12622.0,-2432.0,9104.0,-1464.0,8254.0,0.06389499,0.22847697,0.09311561,0.17328943,0.035989553,0.2510761,-965.0,7786.0,-540.5,13006.5,-2371.5,9164.5,-1549.5,8168.5,0.018293452,0.18287544,0.033794433,0.11396825,0.0029235114,0.21801007,-866.0,7885.0,-1265.5,12281.5,-1767.5,9768.5,-1234.0,8484.0,0.04594551,0.2105275,0.080902316,0.16107614,0.036743775,0.25183034,-703.5,8047.5,-82.0,13465.0,-1807.0,9729.0,-936.5,8781.5,0.16458198,0.08017382,0.21508655,8751.0,13547.0,11536.0,9718.0,1,46.62242849851055,25.873770886616725,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3009_0,-0.027453309,0.25979984,0.017595466,0.1508133,-0.06655141,0.3090389,-489.0,7973.0,-3537.0,15105.0,-3113.0,11146.0,-1447.0,8875.0,0.001194023,0.28844717,0.03987076,0.1730886,-0.041127183,0.33446315,-509.5,7952.5,-2696.5,15945.5,-3019.0,11240.0,-1516.0,8806.0,-0.044815328,0.24243781,0.018535193,0.15175302,-0.06944866,0.30614167,-356.0,8106.0,-3383.0,15259.0,-3021.0,11238.0,-1018.0,9304.0,-0.098952994,0.18830015,-0.052949447,0.08026839,-0.1365993,0.23899102,-452.0,8010.0,-5601.0,13041.0,-3156.0,11103.0,-1414.0,8908.0,0.28725314,0.13321784,0.37559032,8462.0,18642.0,14259.0,10322.0,1,46.09448860603351,24.57211203992754,"{""type"":""MultiPoint"",""coordinates"":[]}"
