system:index,0_NBR_delta_lag4,0_NBR_lag4,0_NDMI_delta_lag4,0_NDMI_lag4,0_NDVI_delta_lag4,0_NDVI_lag4,0_SR_B4_delta_lag4,0_SR_B4_lag4,0_SR_B5_delta_lag4,0_SR_B5_lag4,0_SR_B6_delta_lag4,0_SR_B6_lag4,0_SR_B7_delta_lag4,0_SR_B7_lag4,1_NBR_delta_lag3,1_NBR_lag3,1_NDMI_delta_lag3,1_NDMI_lag3,1_NDVI_delta_lag3,1_NDVI_lag3,1_SR_B4_delta_lag3,1_SR_B4_lag3,1_SR_B5_delta_lag3,1_SR_B5_lag3,1_SR_B6_delta_lag3,1_SR_B6_lag3,1_SR_B7_delta_lag3,1_SR_B7_lag3,2_NBR_delta_lag2,2_NBR_lag2,2_NDMI_delta_lag2,2_NDMI_lag2,2_NDVI_delta_lag2,2_NDVI_lag2,2_SR_B4_delta_lag2,2_SR_B4_lag2,2_SR_B5_delta_lag2,2_SR_B5_lag2,2_SR_B6_delta_lag2,2_SR_B6_lag2,2_SR_B7_delta_lag2,2_SR_B7_lag2,3_NBR_delta_lag1,3_NBR_lag1,3_NDMI_delta_lag1,3_NDMI_lag1,3_NDVI_delta_lag1,3_NDVI_lag1,3_SR_B4_delta_lag1,3_SR_B4_lag1,3_SR_B5_delta_lag1,3_SR_B5_lag1,3_SR_B6_delta_lag1,3_SR_B6_lag1,3_SR_B7_delta_lag1,3_SR_B7_lag1,4_NBR_lag0,4_NDMI_lag0,4_NDVI_lag0,4_SR_B4_lag0,4_SR_B5_lag0,4_SR_B6_lag0,4_SR_B7_lag0,class,latitude,longitude,.geo
1_3000_0,0.0043403967,0.24359432,0.07277634,0.20586766,0.0014748743,0.26188466,-65.5,9184.0,-62.0,15701.0,-1720.0,10340.0,-126.5,9550.0,-0.006612288,0.23264162,0.051687986,0.18477932,-0.014223735,0.24618606,200.5,9450.0,-140.5,15622.5,-1310.5,10749.5,49.0,9725.5,-0.032655712,0.2065982,0.018875323,0.15196665,-0.047041766,0.21336803,424.5,9674.0,-841.0,14922.0,-1075.0,10985.0,135.5,9812.0,0.013428084,0.252682,0.120980725,0.25407204,-0.020538311,0.23987149,450.5,9700.0,59.0,15822.0,-2649.0,9411.0,-237.5,9439.0,0.23925392,0.13309133,0.2604098,9249.5,15763.0,12060.0,9676.5,1,55.03119854703974,119.42342625953958,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3001_0,0.01855713,0.24112645,-0.10586458,0.11916151,0.34040642,0.31618133,-8371.0,8266.0,60.0,15910.0,2495.0,12522.0,-351.0,9728.0,-0.015273253,0.20729607,-0.08762657,0.13739951,0.28961995,0.26539487,-7684.0,8953.0,-428.0,15422.0,1669.0,11696.0,47.0,10126.0,-0.007819806,0.21474952,-0.061600786,0.1634253,0.12720513,0.10298006,-4085.0,12552.0,-416.0,15434.0,1071.0,11098.0,-102.0,9977.0,0.012270471,0.2348398,-0.07025716,0.15476893,0.19826218,0.17403711,-5276.5,11360.5,298.0,16148.0,1792.5,11819.5,-73.0,10006.0,0.22256932,0.22502609,-0.024225075,16637.0,15850.0,10027.0,10079.0,1,59.687795485330106,117.19605351256523,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3002_0,0.080645196,0.25937417,0.109065115,0.2234336,-0.16952851,0.07530579,6720.0,16405.0,3112.0,19077.0,-579.0,12109.0,95.5,11219.0,0.113041855,0.29177085,0.14331818,0.25768664,-0.17994422,0.06489009,6649.5,16334.5,2636.5,18601.5,-1709.0,10979.0,-925.0,10198.5,0.047287494,0.22601648,0.08479976,0.19916824,-0.08856864,0.15626566,3781.0,13466.0,2489.0,18454.0,-364.0,12324.0,526.5,11650.0,0.04843899,0.22716796,0.06294655,0.17731503,-0.101386495,0.14344782,3677.0,13362.0,1872.5,17837.5,-223.5,12464.5,110.0,11233.5,0.17872898,0.114368476,0.2448343,9685.0,15965.0,12688.0,11123.5,1,54.40246767968449,116.11591921493992,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3003_0,-0.005618166,0.27080995,0.017985558,0.18865506,0.010518344,0.32732913,-114.5,8458.5,166.5,16690.5,-313.5,11392.5,210.0,9577.0,0.036668863,0.31309697,0.02298868,0.19365819,0.01215313,0.3289639,104.0,8677.0,660.5,17184.5,-97.5,11608.5,-377.5,8989.5,0.063420884,0.339849,0.05138109,0.22205059,0.06935459,0.38616535,-165.0,8408.0,2463.0,18987.0,381.0,12087.0,-12.0,9355.0,-0.047927074,0.22850102,-0.04158367,0.12908582,-0.04279033,0.27402043,-50.0,8523.0,-1567.0,14957.0,-169.0,11537.0,26.0,9393.0,0.2764281,0.1706695,0.3168108,8573.0,16524.0,11706.0,9367.0,1,57.81912003130468,86.22277133682302,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3004_0,-0.012022583,0.22281618,-0.012520611,0.1285987,-0.008198605,0.2820821,154.0,8358.0,11.0,14926.0,298.5,11524.5,244.5,9486.5,-0.03422193,0.20061684,-0.028815513,0.1123038,-0.020242807,0.27003792,74.5,8278.5,-511.5,14403.5,269.0,11495.0,348.0,9590.0,-0.0042358423,0.23060292,-0.0050997324,0.13601959,-0.03436898,0.25591174,732.5,8936.5,168.5,15083.5,245.5,11471.5,188.5,9430.5,-0.003595552,0.23124321,0.061666556,0.20278586,-0.0015691436,0.28871158,398.5,8602.5,671.0,15586.0,-895.5,10330.5,489.5,9731.5,0.23483877,0.14111932,0.29028073,8204.0,14915.0,11226.0,9242.0,1,62.49808502016962,111.40542335960238,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3005_0,0.034550164,0.2789418,0.020423232,0.17853315,-0.102498755,0.1648011,3217.0,13207.0,1140.0,18419.0,277.5,12838.5,-107.5,10384.5,0.065872885,0.31026453,0.109146714,0.26725665,-0.16861951,0.098680355,6163.0,16153.0,2411.0,19690.0,-1176.0,11385.0,-127.0,10365.0,0.042344872,0.2867365,0.09811678,0.2562267,-0.24451058,0.022789286,9081.0,19071.0,2681.5,19960.5,-743.0,11818.0,572.5,11064.5,0.05043056,0.2948222,0.10846021,0.26657012,-0.17512664,0.09217322,6005.0,15995.0,1964.0,19243.0,-1418.0,11143.0,-12.0,10480.0,0.24439164,0.15810992,0.26729986,9990.0,17279.0,12561.0,10492.0,1,55.41280287973372,117.20952824182702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3006_0,0.0014535796,0.18991691,-0.006319935,0.14485808,0.013085542,0.24353191,-373.0,8428.0,-217.5,13854.5,-27.5,10348.5,-177.0,9432.0,0.019004717,0.20746805,0.019515553,0.17069356,0.048173547,0.27861992,-354.0,8447.0,900.0,14972.0,230.0,10606.0,218.0,9827.0,0.006875415,0.19533874,-0.00533118,0.14584683,0.02649343,0.2569398,-175.0,8626.0,519.5,14591.5,501.0,10877.0,213.5,9822.5,0.029492373,0.2179557,-0.005067206,0.1461108,0.06220728,0.29265365,-843.0,7958.0,471.0,14543.0,459.0,10835.0,-271.0,9338.0,0.18846333,0.15117802,0.23044638,8801.0,14072.0,10376.0,9609.0,1,52.39823644928543,118.99492986901457,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3007_0,0.10542618,0.26140812,0.06575257,0.14959754,0.09107716,0.32023147,-61.0,9045.0,3047.0,17567.0,721.5,12995.0,-315.5,10286.0,0.07141905,0.22740097,0.088855945,0.1727009,0.012571362,0.24172568,1387.0,10493.0,2663.0,17183.0,-151.5,12122.0,214.5,10816.0,0.09572965,0.25171158,0.11045664,0.1943016,0.062200826,0.29135516,325.0,9431.0,2666.0,17186.0,-679.5,11594.0,-327.5,10274.0,0.096854195,0.2528361,0.13490504,0.21875,0.07647602,0.30563033,-208.0,8898.0,2211.0,16731.0,-1548.5,10725.0,-623.5,9978.0,0.15598193,0.08384496,0.22915432,9106.0,14520.0,12273.5,10601.5,1,56.38244439741233,114.10737607117707,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3008_0,0.15192987,0.5108402,0.18887825,0.48795497,-0.34105563,-4.7247816E-4,19609.5,29645.0,9215.0,29617.0,-816.0,10192.0,-36.0,9589.0,0.15650514,0.51541543,0.18091875,0.4799955,-0.34908894,-0.008505774,19962.0,29997.5,9089.5,29491.5,-646.0,10362.0,-194.5,9430.5,-0.10045442,0.2584559,-0.09649695,0.20257978,-0.042813968,0.2977692,-1308.0,8727.5,-4273.0,16129.0,-313.0,10695.0,-121.0,9504.0,0.13249044,0.49140075,0.19196896,0.49104568,-0.33170542,0.008877752,17651.5,27687.0,7781.0,28183.0,-1388.0,9620.0,-14.0,9611.0,0.35891032,0.29907674,0.34058318,10035.5,20402.0,11008.0,9625.0,1,55.095607752911114,119.07281380414773,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3009_0,0.02278382,0.27172998,0.082081445,0.24673322,-0.110034995,0.15776736,3285.5,12354.5,1280.0,16983.0,-1002.0,10261.0,282.5,9725.5,0.023969414,0.27291557,0.03669169,0.20134348,0.056091655,0.32389402,-438.0,8631.0,1197.5,16900.5,-27.5,11235.5,210.5,9653.5,0.061822087,0.31076825,0.109245755,0.27389753,-0.1417067,0.12609565,5138.5,14207.5,2604.5,18307.5,-828.0,10435.0,183.5,9626.5,0.081708826,0.33065498,0.17132404,0.33597583,-0.21819608,0.04960628,8250.5,17319.5,3424.5,19127.5,-1756.0,9507.0,178.5,9621.5,0.24894616,0.16465178,0.26780236,9069.0,15703.0,11263.0,9443.0,1,54.785958474475116,118.33412914601625,"{""type"":""MultiPoint"",""coordinates"":[]}"
