system:index,0_NBR_delta_lag4,0_NBR_lag4,0_NDMI_delta_lag4,0_NDMI_lag4,0_NDVI_delta_lag4,0_NDVI_lag4,0_SR_B4_delta_lag4,0_SR_B4_lag4,0_SR_B5_delta_lag4,0_SR_B5_lag4,0_SR_B6_delta_lag4,0_SR_B6_lag4,0_SR_B7_delta_lag4,0_SR_B7_lag4,1_NBR_delta_lag3,1_NBR_lag3,1_NDMI_delta_lag3,1_NDMI_lag3,1_NDVI_delta_lag3,1_NDVI_lag3,1_SR_B4_delta_lag3,1_SR_B4_lag3,1_SR_B5_delta_lag3,1_SR_B5_lag3,1_SR_B6_delta_lag3,1_SR_B6_lag3,1_SR_B7_delta_lag3,1_SR_B7_lag3,2_NBR_delta_lag2,2_NBR_lag2,2_NDMI_delta_lag2,2_NDMI_lag2,2_NDVI_delta_lag2,2_NDVI_lag2,2_SR_B4_delta_lag2,2_SR_B4_lag2,2_SR_B5_delta_lag2,2_SR_B5_lag2,2_SR_B6_delta_lag2,2_SR_B6_lag2,2_SR_B7_delta_lag2,2_SR_B7_lag2,3_NBR_delta_lag1,3_NBR_lag1,3_NDMI_delta_lag1,3_NDMI_lag1,3_NDVI_delta_lag1,3_NDVI_lag1,3_SR_B4_delta_lag1,3_SR_B4_lag1,3_SR_B5_delta_lag1,3_SR_B5_lag1,3_SR_B6_delta_lag1,3_SR_B6_lag1,3_SR_B7_delta_lag1,3_SR_B7_lag1,4_NBR_lag0,4_NDMI_lag0,4_NDVI_lag0,4_SR_B4_lag0,4_SR_B5_lag0,4_SR_B6_lag0,4_SR_B7_lag0,class,latitude,longitude,.geo
1_5689_0,-0.009696291,0.38841906,0.0010440649,0.25805208,-0.01706544,0.43662518,-308.5,7999.5,-1708.0,20399.0,-1036.5,12030.5,-531.5,8985.5,-0.022954231,0.3751611,-0.019865327,0.2371427,-0.022541642,0.43114898,173.0,8481.0,-770.0,21337.0,90.0,13157.0,178.0,9695.0,-5.516438E-4,0.39756373,-0.0046578078,0.2523502,0.004030914,0.45772153,-81.5,8226.5,7.0,22114.0,135.0,13202.0,15.5,9532.5,-0.013667681,0.38444766,7.9510396E-4,0.2578031,-0.01060818,0.44308242,-221.0,8087.0,-1152.0,20955.0,-702.0,12365.0,-200.0,9317.0,0.39811537,0.25700802,0.45369062,8308.0,22107.0,13067.0,9517.0,1,4.8434914331514305,116.53201885454408,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5690_0,0.0059622023,0.36178458,0.014692511,0.23210467,0.013088914,0.42274964,268.0,8768.0,1313.5,21610.5,421.0,13468.5,484.5,10128.0,0.010929062,0.36675143,0.015520182,0.23293234,0.0031719,0.41283262,-236.5,8263.5,-413.5,19883.5,-677.0,12370.5,-431.0,9212.5,0.012078853,0.36790124,0.011698513,0.22911069,0.0044175,0.41407824,-351.0,8149.0,-630.0,19667.0,-712.5,12335.0,-555.5,9088.0,0.025748825,0.3815712,0.02649544,0.2439076,0.02102467,0.4306854,-324.5,8175.5,248.0,20545.0,-559.5,12488.0,-447.0,9196.5,0.35582238,0.21741217,0.40966073,8500.0,20297.0,13047.5,9643.5,1,0.23297806893639791,110.10430350208367,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5691_0,0.0038428616,0.36680532,0.003412151,0.24341783,0.0043065124,0.41062576,-101.5,8203.5,-38.5,19634.5,-110.5,11947.0,-99.0,9096.0,0.0028303093,0.36579275,-0.012679268,0.22732641,0.011600869,0.4179201,228.0,8533.0,1113.0,20786.0,1028.5,13086.0,457.0,9652.0,0.0033388145,0.36630127,-0.01513911,0.22486657,0.007825092,0.41414434,-224.0,8081.0,-167.0,19506.0,286.5,12344.0,-148.0,9047.0,0.004176672,0.36713913,0.00527439,0.24528006,0.008242836,0.41456208,-81.5,8223.5,197.0,19870.0,-15.0,12042.5,3.0,9198.0,0.36296245,0.24000567,0.40631926,8305.0,19673.0,12057.5,9195.0,1,-1.3066444965160502,110.94404862967859,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5692_0,0.021989157,0.40844256,0.01998331,0.26447853,0.01963639,0.46398637,-144.0,8026.0,684.0,21921.0,-141.5,12751.0,-191.0,9207.0,0.010488654,0.39694205,0.008182184,0.2526774,0.0054899664,0.44983995,-92.0,8078.0,51.0,21288.0,-192.5,12700.0,-208.0,9190.0,0.021461166,0.40791458,0.023058759,0.267554,0.014657692,0.45900768,-30.5,8139.5,714.5,21951.5,-208.0,12684.5,-166.5,9231.5,0.024824467,0.41127786,0.014284551,0.2587798,0.027896399,0.47224638,21.0,8191.0,1613.0,22850.0,562.5,13455.0,134.0,9532.0,0.3864534,0.24449523,0.44434997,8170.0,21237.0,12892.5,9398.0,1,4.448681865780901,117.54019809791141,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5693_0,-0.0017473893,0.37306997,0.0075865225,0.24161132,-0.0036251757,0.4223288,397.5,8731.5,796.5,21498.5,281.5,13131.5,402.0,9816.0,0.003858083,0.37867546,-3.1177356E-4,0.23371303,0.001795953,0.42774993,174.5,8508.5,526.5,21228.5,335.5,13185.5,153.0,9567.0,0.043173034,0.41799042,0.032521315,0.2665461,0.03969536,0.46564934,-35.0,8299.0,2061.0,22763.0,332.0,13182.0,-71.0,9343.0,0.017575152,0.39239252,0.011250421,0.24527521,0.013196923,0.4391509,-117.0,8217.0,383.0,21085.0,-71.0,12779.0,-213.0,9201.0,0.37481737,0.2340248,0.42595398,8334.0,20702.0,12850.0,9414.0,1,3.1445975678245914,113.27652426489493,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5694_0,-0.008862058,0.35169506,0.019885637,0.22660819,-0.03962288,0.39299846,-74.5,8591.5,-2165.0,19716.5,-1953.0,12431.5,-827.5,9456.5,0.011343707,0.37190083,0.015566938,0.22228949,-0.003494922,0.4291264,4.0,8670.0,-177.0,21704.5,-574.5,13810.0,-347.0,9937.0,-0.012977388,0.34757972,-0.006711017,0.20001154,-0.015384292,0.41723704,-109.0,8557.0,-1071.5,20810.0,-511.5,13873.0,-209.0,10075.0,0.06447927,0.4250364,0.06264536,0.2693679,0.053396538,0.48601785,138.0,8804.0,3572.5,25454.0,266.5,14651.0,-14.0,10270.0,0.3605571,0.20672254,0.43262133,8666.0,21881.5,14384.5,10284.0,1,2.096802620427581,113.08221866893987,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5695_0,0.014536496,0.38907558,0.017546123,0.24487187,0.0140378615,0.44353297,151.5,8445.5,1126.5,21908.5,206.0,13289.5,179.0,9635.5,-0.023427667,0.3511114,-0.013224125,0.21410163,-0.029926624,0.3995685,194.0,8488.0,-997.0,19785.0,-276.5,12807.0,45.5,9502.0,0.014166087,0.38870516,0.004548866,0.23187461,0.017920628,0.44741574,2.5,8296.5,949.5,21731.5,467.0,13550.5,109.5,9566.0,0.006435004,0.38097408,0.0038587677,0.23118451,0.006942405,0.43643752,27.0,8321.0,427.0,21209.0,160.5,13244.0,50.5,9507.0,0.37453908,0.22732574,0.42949513,8294.0,20782.0,13083.5,9456.5,1,3.088812188680769,113.70717661210183,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5696_0,-0.0042828633,0.37270355,0.015861519,0.25456232,-0.013266836,0.41086808,-105.5,8619.0,-935.0,20641.0,-996.0,12264.5,-329.5,9432.5,0.021669552,0.39865595,0.014154887,0.2528557,0.017722405,0.4418573,-466.5,8258.0,-243.0,21333.0,-538.5,12722.0,-590.0,9172.0,0.0048418017,0.38182822,0.014653337,0.25335413,8.429235E-4,0.42497784,-129.5,8595.0,-276.5,21299.5,-572.0,12688.5,-233.5,9528.5,-0.0102822445,0.36670417,-0.012047582,0.2266532,-0.016357379,0.40777755,-546.5,8178.0,-2136.0,19440.0,-1004.5,12256.0,-754.0,9008.0,0.3769864,0.23870079,0.4241349,8724.5,21576.0,13260.5,9762.0,1,1.8760865551194148,113.16818744163012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5697_0,-0.060934857,0.27712476,-0.051635925,0.14511552,-0.0483001,0.3431594,-749.5,8289.0,-3717.0,16950.0,-1217.5,12654.0,-630.0,9594.0,0.0027441771,0.3408038,-0.026720587,0.17003086,0.028502716,0.4199622,-289.5,8749.0,751.0,21418.0,1321.5,15193.0,306.0,10530.0,-0.0035827851,0.33447686,-0.013947287,0.18280417,0.011312694,0.4027722,236.0,9274.5,1117.0,21784.0,1179.0,15050.5,640.0,10864.0,0.0350355,0.37309512,0.01452564,0.2112771,0.04608247,0.43754196,-242.5,8796.0,1814.0,22481.0,767.0,14638.5,40.0,10264.0,0.33805963,0.19675145,0.3914595,9038.5,20667.0,13871.5,10224.0,1,0.024928249134316724,110.99606108462912,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5698_0,-0.03867394,0.35166982,-0.030596744,0.21386321,-0.024289414,0.4171496,107.0,8398.0,-977.0,20419.0,234.0,13224.0,412.0,9794.0,-0.025741583,0.36460218,-0.037594423,0.20686553,-0.016417937,0.42502108,234.5,8525.5,-266.5,21129.5,896.0,13886.0,456.5,9838.5,-0.031727936,0.35861582,-0.027176186,0.21728377,-0.020312205,0.4211268,129.0,8420.0,-725.0,20671.0,301.5,13291.5,376.5,9758.5,-0.011311236,0.37903252,-0.005533086,0.23892687,0.0045848563,0.44602388,-29.0,8262.0,170.0,21566.0,258.0,13248.0,329.0,9711.0,0.39034376,0.24445996,0.441439,8291.0,21396.0,12990.0,9382.0,1,0.10631561387554538,110.82035061505533,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5699_0,0.017158674,0.37649238,0.010425721,0.25068578,0.018359754,0.41894186,234.5,8215.0,1414.0,20061.0,596.5,12019.0,298.5,9087.0,0.005175448,0.36450917,0.006051093,0.24631116,0.011501778,0.4120839,37.5,8018.0,611.0,19258.0,223.5,11646.0,180.5,8969.0,0.012671766,0.37200546,0.010695549,0.2509556,0.018985191,0.4195673,215.5,8196.0,1398.0,20045.0,580.0,12002.5,386.5,9175.0,-0.013420388,0.34591332,-0.007682566,0.2325775,-0.007094433,0.39348766,75.5,8056.0,-138.0,18509.0,101.5,11524.0,206.5,8995.0,0.35933372,0.24026006,0.4005821,7980.5,18647.0,11422.5,8788.5,1,2.670017603224248,114.38684195606666,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5700_0,0.039527666,0.36264694,0.02275622,0.20666647,0.05477941,0.42852128,-1723.0,8139.0,-1288.0,20345.0,-1536.0,13376.0,-1551.0,9516.0,0.045099404,0.36821866,0.03650334,0.2204136,0.048079286,0.42182115,-1180.5,8681.5,-284.0,21349.0,-1274.5,13637.5,-1209.0,9858.0,0.054583784,0.37770304,0.04969631,0.23360656,0.061683927,0.4354258,-1160.5,8701.5,490.5,22123.5,-1167.5,13744.5,-1074.0,9993.0,0.039999593,0.36311886,0.023291769,0.20720202,0.058662854,0.43240473,-1559.5,8302.5,-680.5,20952.5,-1152.0,13760.0,-1277.5,9789.5,0.32311925,0.18391025,0.37374187,9862.0,21633.0,14912.0,11067.0,1,-2.375190526976221,112.1872271513716,"{""type"":""MultiPoint"",""coordinates"":[]}"
