system:index,0_NBR_delta_lag4,0_NBR_lag4,0_NDMI_delta_lag4,0_NDMI_lag4,0_NDVI_delta_lag4,0_NDVI_lag4,0_SR_B4_delta_lag4,0_SR_B4_lag4,0_SR_B5_delta_lag4,0_SR_B5_lag4,0_SR_B6_delta_lag4,0_SR_B6_lag4,0_SR_B7_delta_lag4,0_SR_B7_lag4,1_NBR_delta_lag3,1_NBR_lag3,1_NDMI_delta_lag3,1_NDMI_lag3,1_NDVI_delta_lag3,1_NDVI_lag3,1_SR_B4_delta_lag3,1_SR_B4_lag3,1_SR_B5_delta_lag3,1_SR_B5_lag3,1_SR_B6_delta_lag3,1_SR_B6_lag3,1_SR_B7_delta_lag3,1_SR_B7_lag3,2_NBR_delta_lag2,2_NBR_lag2,2_NDMI_delta_lag2,2_NDMI_lag2,2_NDVI_delta_lag2,2_NDVI_lag2,2_SR_B4_delta_lag2,2_SR_B4_lag2,2_SR_B5_delta_lag2,2_SR_B5_lag2,2_SR_B6_delta_lag2,2_SR_B6_lag2,2_SR_B7_delta_lag2,2_SR_B7_lag2,3_NBR_delta_lag1,3_NBR_lag1,3_NDMI_delta_lag1,3_NDMI_lag1,3_NDVI_delta_lag1,3_NDVI_lag1,3_SR_B4_delta_lag1,3_SR_B4_lag1,3_SR_B5_delta_lag1,3_SR_B5_lag1,3_SR_B6_delta_lag1,3_SR_B6_lag1,3_SR_B7_delta_lag1,3_SR_B7_lag1,4_NBR_lag0,4_NDMI_lag0,4_NDVI_lag0,4_SR_B4_lag0,4_SR_B5_lag0,4_SR_B6_lag0,4_SR_B7_lag0,class,latitude,longitude,.geo
1_3000_0,0.019168356,0.40718338,0.024278753,0.25872216,0.023705645,0.4573458,158.5,8403.0,1697.5,22567.0,347.5,13290.0,305.5,9507.0,0.019285213,0.40730023,0.017671235,0.25211462,0.021667503,0.45530766,38.5,8283.0,1261.0,22130.5,276.0,13218.5,119.0,9320.5,-0.011210458,0.37680456,-0.011025399,0.223418,-0.0056190696,0.4280211,293.0,8537.5,445.5,21315.0,587.5,13530.0,446.5,9648.0,-0.02314043,0.3648746,-0.010946545,0.22349685,-0.020927105,0.41271308,24.5,8269.0,-978.5,19891.0,-318.5,12624.0,54.5,9256.0,0.38801503,0.2344434,0.43364018,8244.5,20869.5,12942.5,9201.5,1,5.381941614452671,118.62518329807098,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3001_0,-0.050599106,0.37530762,-0.050235372,0.22850513,-0.05653764,0.42848015,-63.0,8049.0,-3274.0,20118.0,-560.0,12634.0,-280.0,9138.0,-0.07724698,0.34865975,-0.05748786,0.22125265,-0.0706276,0.41439018,377.0,8489.0,-2889.0,20503.0,-120.0,13074.0,484.0,9902.0,-0.012559016,0.41334772,-0.025088144,0.25365236,-0.011779271,0.4732385,-150.0,7962.0,-1124.0,22268.0,63.0,13257.0,-175.0,9243.0,-0.05087728,0.37502944,-0.049711738,0.22902876,-0.053713243,0.43130454,3.0,8115.0,-2968.0,20424.0,-382.0,12812.0,-135.0,9283.0,0.42590675,0.2787405,0.48501778,8112.0,23392.0,13194.0,9418.0,1,-0.6636304161432965,114.91612932146988,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3002_0,0.010778509,0.37017855,0.0075169234,0.2253517,0.009682875,0.4354757,345.0,8375.0,1357.0,21296.0,657.0,13463.0,393.0,9789.0,0.0135592,0.37295923,0.0057233274,0.22355811,0.012306622,0.43809947,201.0,8231.0,1127.0,21066.0,562.0,13368.0,225.0,9621.0,0.0077346354,0.36713466,0.019275224,0.23711,0.0119264005,0.43771926,786.0,8816.0,2603.0,22542.0,1095.0,13901.0,1039.0,10435.0,-0.009776037,0.349624,-0.008781722,0.20905305,-0.014394062,0.41139877,296.5,8326.5,27.0,19966.0,255.5,13061.5,225.5,9621.5,0.35940003,0.21783479,0.42579284,8030.0,19939.0,12806.0,9396.0,1,0.5477477444918782,110.28513436877692,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3003_0,-0.016313193,0.39596364,-0.011236452,0.26040635,-0.017379412,0.43216246,83.0,8584.0,-736.0,21650.0,-118.0,12704.0,52.0,9368.0,-0.022207465,0.39006937,-0.012233996,0.2594088,-0.013708451,0.43583342,200.0,8701.0,-241.5,22144.5,200.0,13022.0,400.5,9716.5,-0.017349292,0.39492753,-0.018108407,0.2535344,-0.030806424,0.41873544,490.0,8991.0,-441.0,21945.0,246.0,13068.0,203.0,9519.0,-0.0027505942,0.40952623,0.0014188618,0.27306166,-0.005557394,0.44398448,28.0,8529.0,-236.0,22150.0,-174.0,12648.0,-37.0,9279.0,0.41227683,0.2716428,0.44954187,8501.0,22386.0,12822.0,9316.0,1,-1.9159717537343215,110.11023238295886,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3004_0,-5.9488823E-4,0.38124263,-0.0017756171,0.25407207,-0.0055621346,0.42252818,-226.0,8095.0,-837.0,19941.0,-451.0,11861.0,-362.0,8933.0,0.0119624715,0.3938,-0.0060643842,0.2497833,0.009656825,0.43774715,-145.0,8176.0,129.0,20907.0,238.0,12550.0,-202.0,9093.0,-0.0128773395,0.3689602,-0.0072451765,0.24860251,-0.022349538,0.40574077,12.0,8333.0,-1066.0,19712.0,-449.5,11862.5,-208.5,9086.5,-0.0123417,0.36949584,-0.0063906857,0.249457,-0.02123174,0.40685856,-135.5,8185.5,-1363.0,19415.0,-649.5,11662.5,-356.5,8938.5,0.38183752,0.2558477,0.4280903,8321.0,20778.0,12312.0,9295.0,1,2.5072428737417907,113.63683852535527,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3005_0,0.018014902,0.4029553,0.016770002,0.24638925,0.025904534,0.47657666,-87.0,8229.0,1253.0,23214.0,277.0,14036.0,126.0,9879.0,0.019253723,0.40419412,0.019268325,0.24888758,0.018393252,0.46906537,154.0,8470.0,1475.0,23436.0,336.0,14095.0,191.0,9944.0,0.003145985,0.38808638,-0.0031702095,0.22644906,0.009332779,0.4600049,-61.5,8254.5,357.0,22318.0,317.5,14076.5,85.5,9838.5,-0.0018591759,0.38308123,0.002783263,0.23240252,-0.0039773043,0.44669482,330.5,8646.5,646.5,22607.5,322.0,14081.0,331.0,10084.0,0.38494042,0.22961926,0.45067212,8316.0,21961.0,13759.0,9753.0,1,-1.5831459409680388,110.88125639131864,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3006_0,0.010235219,0.36598006,-0.0046462216,0.23120227,0.04439449,0.4133581,-1078.0,8533.0,-292.0,20558.0,-55.0,12837.0,-366.0,9542.0,0.0042310543,0.3599759,-0.017314984,0.21853352,0.03859521,0.4075588,-1060.0,8551.0,-534.0,20316.0,137.0,13029.0,-347.0,9561.0,0.0153699685,0.37111482,0.0057390016,0.2415875,0.043418996,0.41238257,-884.0,8727.0,126.0,20976.0,-79.0,12813.0,-287.0,9621.0,0.030355277,0.3861001,9.0793037E-4,0.23675643,0.061880916,0.43084452,-1527.0,8084.0,-527.0,20323.0,-350.0,12542.0,-907.0,9001.0,0.35574484,0.2358485,0.3689636,9611.0,20850.0,12892.0,9908.0,1,-1.14925965873831,114.45475459154609,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3007_0,-0.035071034,0.33220038,-0.0283376,0.19236156,-0.037191086,0.37756202,424.5,8943.5,-800.0,19793.5,260.0,13407.0,392.0,9922.0,-0.02063981,0.3466316,-0.031730887,0.18896827,-0.020291235,0.39446187,261.0,8780.0,-374.5,20219.0,645.0,13792.0,280.0,9810.0,0.002934945,0.37020636,-0.003221677,0.21747749,0.0058305208,0.42058364,-1.0,8518.0,290.5,20884.0,276.0,13423.0,69.0,9599.0,-0.0031326022,0.3641388,8.060352E-4,0.2215052,0.00614114,0.42089427,333.5,8852.5,1127.0,21720.5,696.0,13843.0,594.5,10124.5,0.3672714,0.22069916,0.4147531,8519.0,20593.5,13147.0,9530.0,1,0.6024551452947572,110.09217624574805,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3008_0,0.039111443,0.40120667,0.048215915,0.26138008,0.039226037,0.46258447,17.0,8171.0,2110.5,22237.5,-32.5,13021.5,77.0,9503.0,0.028371066,0.39046627,0.029883524,0.24304768,0.02173725,0.4450957,59.0,8213.0,1261.5,21388.5,-29.5,13024.5,-50.0,9376.0,-0.006382616,0.3557126,0.0067257327,0.2198899,-0.0064524063,0.41690603,372.0,8526.0,591.0,20718.0,195.0,13249.0,420.0,9846.0,0.00680201,0.36889723,0.010902478,0.22406664,-0.001974353,0.4213841,161.0,8315.0,299.0,20426.0,-106.0,12948.0,-9.0,9417.0,0.3620952,0.21316417,0.42335844,8154.0,20127.0,13054.0,9426.0,1,4.758870133387371,117.99860838739761,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3009_0,0.016322916,0.36588013,0.01505484,0.24288139,0.014024713,0.41361403,315.0,8356.0,1400.0,20144.0,483.0,12271.0,318.0,9352.0,0.0045179427,0.35407513,-0.010505269,0.21732128,8.810646E-4,0.40047038,371.0,8412.0,906.0,19650.0,846.0,12634.0,339.5,9373.5,-0.015546126,0.33401108,-0.008694102,0.21913244,-0.017014116,0.3825752,456.0,8497.0,283.0,19027.0,399.0,12187.0,465.0,9499.0,-0.010702665,0.33885455,-0.007020005,0.22080654,-0.024142547,0.37544677,-3.0,8038.0,-1042.0,17702.0,-489.5,11298.5,-292.5,8741.5,0.3495572,0.22782654,0.39958933,8041.0,18744.0,11788.0,9034.0,1,-1.7588564105418172,112.73564863232657,"{""type"":""MultiPoint"",""coordinates"":[]}"
