system:index,0_NBR_delta_lag4,0_NBR_lag4,0_NDMI_delta_lag4,0_NDMI_lag4,0_NDVI_delta_lag4,0_NDVI_lag4,0_SR_B4_delta_lag4,0_SR_B4_lag4,0_SR_B5_delta_lag4,0_SR_B5_lag4,0_SR_B6_delta_lag4,0_SR_B6_lag4,0_SR_B7_delta_lag4,0_SR_B7_lag4,1_NBR_delta_lag3,1_NBR_lag3,1_NDMI_delta_lag3,1_NDMI_lag3,1_NDVI_delta_lag3,1_NDVI_lag3,1_SR_B4_delta_lag3,1_SR_B4_lag3,1_SR_B5_delta_lag3,1_SR_B5_lag3,1_SR_B6_delta_lag3,1_SR_B6_lag3,1_SR_B7_delta_lag3,1_SR_B7_lag3,2_NBR_delta_lag2,2_NBR_lag2,2_NDMI_delta_lag2,2_NDMI_lag2,2_NDVI_delta_lag2,2_NDVI_lag2,2_SR_B4_delta_lag2,2_SR_B4_lag2,2_SR_B5_delta_lag2,2_SR_B5_lag2,2_SR_B6_delta_lag2,2_SR_B6_lag2,2_SR_B7_delta_lag2,2_SR_B7_lag2,3_NBR_delta_lag1,3_NBR_lag1,3_NDMI_delta_lag1,3_NDMI_lag1,3_NDVI_delta_lag1,3_NDVI_lag1,3_SR_B4_delta_lag1,3_SR_B4_lag1,3_SR_B5_delta_lag1,3_SR_B5_lag1,3_SR_B6_delta_lag1,3_SR_B6_lag1,3_SR_B7_delta_lag1,3_SR_B7_lag1,class,latitude,longitude,.geo
1_1010_0,0.031956274,0.3792766,0.011972019,0.2476055,0.035223357,0.41991654,-456.0,8062.0,565.0,19734.0,43.0,11901.0,-405.0,8881.0,0.029566832,0.37688717,0.006091325,0.2417248,0.03311985,0.41781303,-223.0,8295.0,1032.0,20201.0,478.0,12336.0,-144.0,9142.0,0.00252918,0.34984952,-0.004878892,0.23075458,0.0014999192,0.3861931,71.0,8589.0,228.0,19397.0,265.5,12123.5,56.5,9342.5,0.0,0.34732032,0.0,0.23563348,0.0,0.38469318,0.0,8518.0,0.0,19169.0,0.0,11858.0,0.0,9286.0,1,2.4398692274328266,112.40686523833882,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1011_0,-0.08793947,0.2809008,-0.09109562,0.14657229,-0.15230618,0.29084232,1878.5,10233.5,-3025.5,18627.5,528.0,13865.0,473.5,10457.5,-0.11954599,0.2492943,-0.10897682,0.12869109,-0.08250709,0.36064142,2251.0,10606.0,918.0,22571.0,4087.0,17424.0,3579.0,13563.0,-0.094290346,0.27454993,-0.09513059,0.14253731,-0.10359326,0.33955523,703.0,9058.0,-3281.0,18372.0,451.0,13788.0,473.0,10457.0,0.0,0.36884028,0.0,0.2376679,0.0,0.4431485,0.0,8355.0,0.0,21653.0,0.0,13337.0,0.0,9984.0,1,-0.9533370952718423,113.4980488139588,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1012_0,-0.032769218,0.36595798,-0.021517882,0.2314902,-0.032949615,0.4079848,158.5,8259.5,-1236.0,19643.5,-189.0,12258.5,142.5,9118.0,0.006697585,0.40542477,0.008356395,0.26136446,0.007746521,0.44868094,112.0,8213.0,701.5,21581.0,190.0,12637.5,154.5,9130.0,-0.0313019,0.3674253,-0.025401069,0.227607,-0.029486038,0.4114484,217.0,8318.0,-931.5,19948.0,103.5,12551.0,252.5,9228.0,0.0,0.39872718,0.0,0.25300807,0.0,0.44093442,0.0,8101.0,0.0,20879.5,0.0,12447.5,0.0,8975.5,1,0.7237277086508925,111.3755094606412,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1013_0,0.033869576,0.38199434,0.021053076,0.23194876,0.021463953,0.43230873,-335.0,8311.0,264.5,20969.0,-419.5,13073.0,-634.5,9377.0,0.010312214,0.35843697,0.006287782,0.21718347,-0.008040182,0.4028046,-299.0,8347.0,-1097.5,19607.0,-882.5,12610.0,-751.5,9260.0,-0.008982861,0.3391419,-0.006060542,0.20483515,-0.020128902,0.3907159,-633.0,8013.0,-2414.5,18290.0,-1421.5,12071.0,-985.5,9026.0,0.0,0.34812474,0.0,0.21089569,0.0,0.4108448,0.0,8646.0,0.0,20704.5,0.0,13492.5,0.0,10011.5,1,-0.2577715707780967,110.24902209435533,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1014_0,0.05492257,0.3529705,0.03728937,0.19271119,0.038391344,0.43063265,-284.0,8642.0,1267.0,21714.5,-249.0,14697.5,-673.0,10384.5,0.05353148,0.3515794,0.041904915,0.19732673,0.04305908,0.43530038,-450.0,8476.0,1096.0,21543.5,-504.0,14442.5,-722.0,10335.5,6.8447954E-4,0.2987324,-0.020588402,0.13483343,0.005545782,0.3977871,-517.0,8409.0,-929.5,19518.0,-66.5,14880.0,-518.5,10539.0,0.0,0.29804793,0.0,0.15542182,0.0,0.3922413,0.0,8926.0,0.0,20447.5,0.0,14946.5,0.0,11057.5,1,-3.589802622634226,114.81911127078497,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1015_0,-0.0025791894,0.3738828,0.01006622,0.24360043,-0.0018231025,0.42160255,5.5,8193.0,-76.0,20137.0,-311.5,12248.0,20.5,9177.0,0.005246621,0.3817086,0.010096166,0.24363038,0.0059063816,0.42933202,-41.5,8146.0,190.0,20403.0,-150.5,12409.0,-26.5,9130.0,0.0066425405,0.3831045,0.008616452,0.24215066,0.008432672,0.4318583,97.0,8284.5,666.0,20879.0,179.0,12738.5,156.0,9312.5,0.0,0.37646198,0.0,0.23353422,0.0,0.42342564,0.0,8187.5,0.0,20213.0,0.0,12559.5,0.0,9156.5,1,3.4731114672271004,114.31704285849058,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1016_0,0.006962922,0.29993233,-0.02967689,0.17077708,0.021025443,0.36654937,229.0,8461.0,1329.0,18253.0,1656.0,12928.0,575.5,9830.0,0.008099796,0.30106923,-0.029979093,0.17047487,0.014849505,0.36037344,-79.0,8153.0,416.0,17340.0,1017.0,12289.0,60.5,9315.0,0.029361032,0.32233045,-0.002079602,0.19837436,0.025802262,0.37132618,14.0,8246.0,1063.0,17987.0,760.0,12032.0,-36.5,9218.0,0.0,0.29296944,0.0,0.20045397,0.0,0.34552392,0.0,8232.0,0.0,16924.0,0.0,11272.0,0.0,9254.5,1,-0.2275881772316808,114.94604322043106,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1017_0,0.09901227,0.44444445,0.09168924,0.29825738,0.09848994,0.49668637,-474.5,8468.0,4404.5,25181.0,-51.5,13611.0,-423.0,9685.0,0.04884643,0.39427862,0.03912583,0.24569397,0.04032013,0.43851656,-191.5,8751.0,1643.5,22420.0,-86.5,13576.0,-368.0,9740.0,0.030538483,0.37597066,0.023539837,0.23010798,0.02815829,0.42635474,-569.0,8373.5,44.0,20820.5,-631.5,13031.0,-665.5,9442.5,0.0,0.34543216,0.0,0.20656814,0.0,0.39819643,0.0,8942.5,0.0,20776.5,0.0,13662.5,0.0,10108.0,1,-0.5256491885025381,110.29672263594207,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1018_0,0.010443942,0.36871547,0.0113561535,0.22123526,0.009842128,0.43123737,-142.5,8168.0,138.5,20554.0,-225.5,13107.0,-165.5,9480.0,0.025478996,0.3837505,0.01971373,0.22959283,0.018144723,0.43953997,266.5,8577.0,1614.5,22030.0,470.5,13803.0,165.5,9811.0,0.0019330477,0.36020455,0.0018824283,0.21176153,0.0018251947,0.42322046,-118.5,8192.0,-201.5,20214.0,-183.5,13149.0,-137.5,9508.0,0.0,0.3582715,0.0,0.2098791,0.0,0.42139524,0.0,8310.5,0.0,20415.5,0.0,13332.5,0.0,9645.5,1,4.02988728032438,117.72668835089463,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1019_0,0.021152148,0.3013061,0.029404955,0.16182856,0.01124711,0.35825387,-1147.0,8850.0,-1891.0,18731.0,-2286.0,13513.0,-1539.0,10057.0,0.05527515,0.3354291,0.056732412,0.18915601,0.04084746,0.38785422,-1237.5,8759.5,-762.5,19859.5,-2257.5,13541.5,-1713.0,9883.0,0.07874115,0.3588951,0.085316196,0.21773979,0.0595283,0.40653506,-1279.0,8718.0,40.0,20662.0,-2526.0,13273.0,-1848.0,9748.0,0.0,0.28015396,0.0,0.1324236,0.0,0.34700677,0.0,9997.0,0.0,20622.0,0.0,15799.0,0.0,11596.0,1,-3.056742333037702,114.31407841805299,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1020_0,0.050212793,0.39070126,0.07983019,0.2506893,0.030184122,0.45203096,157.0,8816.0,2066.0,23361.0,-1084.0,13996.0,-242.0,10235.0,0.057752687,0.39824116,0.060727343,0.23158646,0.04805125,0.46989807,-402.0,8257.0,1600.5,22895.5,-795.0,14285.0,-623.5,9853.5,0.004304305,0.34479278,0.015538733,0.18639784,-0.0057829325,0.4160639,-142.0,8517.0,-641.0,20654.0,-916.0,14164.0,-414.0,10063.0,0.0,0.3404885,0.0,0.17085911,0.0,0.42184684,0.0,8659.0,0.0,21295.0,0.0,15080.0,0.0,10477.0,1,0.2785226538412577,115.61277282430457,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1021_0,0.015938,0.34506932,0.005297267,0.1860216,0.03967594,0.4293282,-88.0,8618.0,1763.0,21585.0,1060.0,14814.0,505.0,10510.0,0.021255312,0.35038665,0.015737282,0.1964616,0.027599381,0.41725165,-197.0,8509.0,872.0,20694.0,144.0,13898.0,-50.0,9955.0,0.004445828,0.33357716,0.0052778316,0.18600217,0.011374659,0.40102693,-132.0,8574.0,233.0,20055.0,10.5,13764.5,17.0,10022.0,0.0,0.32913134,0.0,0.18072432,0.0,0.38965228,0.0,8706.0,0.0,19822.0,0.0,13754.0,0.0,10005.0,1,0.6781831237460328,117.52214196070062,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1022_0,-0.009956737,0.36895105,-0.015305022,0.22668268,-9.6206495E-4,0.41638958,-388.5,8206.0,-991.5,19915.5,-205.0,12555.0,-236.5,9180.5,-0.032351043,0.34655675,-0.020487523,0.22150017,-0.026069952,0.3912817,-411.5,8183.0,-2204.0,18703.0,-840.0,11920.0,-341.0,9076.0,-0.02691875,0.35198903,-0.02747895,0.21450876,-0.012945795,0.40440586,-429.5,8165.0,-1654.0,19253.0,-308.0,12452.0,-189.0,9228.0,0.0,0.3789078,0.0,0.2419877,0.0,0.41735166,0.0,8594.5,0.0,20907.0,0.0,12760.0,0.0,9417.0,1,-0.2566935924371533,110.11023238295886,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1023_0,0.08495847,0.30170432,0.111291215,0.1759142,0.06473629,0.353973,483.5,9520.5,3561.5,19953.5,-418.5,13983.5,152.0,10704.0,0.10063911,0.31738496,0.124354176,0.18897715,0.07086888,0.36010557,-552.0,8485.0,1643.0,18035.0,-2100.0,12302.0,-1207.0,9345.0,0.089285694,0.30603155,0.109875076,0.17449805,0.05983006,0.34906676,-266.0,8771.0,1786.0,18178.0,-1625.5,12776.5,-893.0,9659.0,0.0,0.21674584,0.0,0.064622976,0.0,0.2892367,0.0,9037.0,0.0,16392.0,0.0,14402.0,0.0,10552.0,1,-2.655464895621512,110.8335558497319,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1024_0,0.07196061,0.41588432,0.063768305,0.27059737,0.06662886,0.4614304,-798.0,8434.0,1609.0,22886.0,-846.0,13138.0,-945.5,9441.5,0.05309463,0.3970183,0.04771173,0.2545408,0.049014095,0.44381562,-731.0,8501.0,791.0,22068.0,-871.0,13113.0,-862.0,9525.0,0.016946131,0.36086982,-0.0063950666,0.20043401,0.012949138,0.40775067,193.5,9425.5,1127.0,22404.0,938.5,14922.5,135.0,10522.0,0.0,0.3439237,0.0,0.20682907,0.0,0.39480153,0.0,9232.0,0.0,21277.0,0.0,13984.0,0.0,10387.0,1,6.0042046117622645,117.33834665356976,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1025_0,-0.048253637,0.33696607,-0.04583892,0.18732846,-0.022202153,0.40805838,350.5,8638.5,-257.5,20548.5,1126.5,14064.5,956.5,10190.5,-0.04085477,0.34436494,-0.03878679,0.19438058,-0.02130811,0.40895241,539.0,8827.0,236.0,21042.0,1255.0,14193.0,1028.0,10262.0,-0.003702203,0.3815175,-0.0039615664,0.22920582,0.02743467,0.45769522,352.0,8640.0,2418.0,23224.0,1625.0,14563.0,1163.0,10397.0,0.0,0.3852197,0.0,0.23316738,0.0,0.43026054,0.0,8288.0,0.0,20806.0,0.0,12938.0,0.0,9234.0,1,0.84877319620033,109.85690747283715,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1026_0,-0.021535698,0.3629463,-0.024054369,0.22159716,-0.01271211,0.4190099,145.0,8068.5,-256.0,19706.5,468.0,12557.0,336.0,9211.0,-0.012112871,0.37236914,-0.004526396,0.24112514,-0.010951993,0.42077002,5.0,7928.5,-515.0,19447.5,-198.0,11891.0,19.0,8894.0,-0.016064633,0.36841738,-0.0051972573,0.24045427,-0.016943544,0.41477847,186.5,8110.0,-356.5,19606.0,-84.0,12005.0,174.0,9049.0,0.0,0.38448203,0.0,0.24565153,0.0,0.43172202,0.0,7923.5,0.0,19962.5,0.0,12089.0,0.0,8875.0,1,0.8083490084149515,113.69774430161857,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1027_0,-0.008317202,0.35310033,-0.0026850482,0.20875809,-0.0018133689,0.41971144,-114.0,8687.5,-374.0,21254.5,-165.5,13913.0,16.5,10161.5,-4.1606737E-4,0.36100146,-0.0061411527,0.20530199,0.0031244063,0.4246492,-272.5,8529.0,-509.5,21119.0,-154.0,13924.5,-229.5,9915.5,6.397149E-5,0.36148152,-0.011336918,0.20010622,4.2289466E-4,0.42194772,-74.5,8727.0,-161.0,21467.5,230.0,14308.5,-77.0,10068.0,0.0,0.36141753,0.0,0.21144314,0.0,0.42152482,0.0,8801.5,0.0,21628.5,0.0,14078.5,0.0,10145.0,1,-2.014337277345409,112.51223762116605,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1028_0,0.020220513,0.38973033,0.023705855,0.2571638,0.012103916,0.4325698,-128.5,8150.0,285.0,20576.0,-452.0,12158.0,-306.0,9035.5,-0.012148411,0.3573614,0.005319184,0.23877713,-0.02210799,0.3983579,-71.5,8207.0,-1216.0,19075.0,-888.5,11721.5,-310.5,9031.0,-0.058764726,0.3107451,-0.048276205,0.18518175,-0.049883332,0.37058255,511.0,8789.5,-1151.5,19139.5,548.5,13158.5,723.0,10064.5,0.0,0.36950982,0.0,0.23345795,0.0,0.4204659,0.0,8278.5,0.0,20291.0,0.0,12610.0,0.0,9341.5,1,-2.9831703112683132,114.23727246126076,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1029_0,-0.014611495,0.38235074,-8.84787E-4,0.24088182,-0.01216006,0.452402,24.5,8674.5,-652.5,23007.5,-372.0,14075.0,66.5,10280.0,-0.0035770626,0.39338517,-0.0074670194,0.23429959,-0.006846798,0.45771524,-516.0,8134.0,-1795.0,21865.0,-883.0,13564.0,-694.5,9519.0,0.010930585,0.40789282,-0.009882918,0.23188369,0.016876103,0.48143816,-227.0,8423.0,403.0,24063.0,557.0,15004.0,-93.5,10120.0,0.0,0.39696223,0.0,0.2417666,0.0,0.46456206,0.0,8650.0,0.0,23660.0,0.0,14447.0,0.0,10213.5,1,-0.676027167064146,116.9583592883872,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1030_0,-0.022533348,0.32847354,-0.012286671,0.1945563,-0.023786297,0.3779074,287.0,8906.5,-466.0,19727.5,30.0,13301.5,271.5,9972.0,-0.027685398,0.3233215,-0.026826663,0.18001631,-0.023805227,0.37788844,-125.5,8494.0,-1380.5,18813.0,-198.5,13073.0,-80.5,9620.0,-0.030331854,0.32067505,-0.008613197,0.19822977,-0.028021656,0.37367204,577.5,9197.0,-22.5,20171.0,225.5,13497.0,675.0,10375.5,0.0,0.3510069,0.0,0.20684297,0.0,0.40169367,0.0,8619.5,0.0,20193.5,0.0,13271.5,0.0,9700.5,1,0.8463477449332073,111.28145585039388,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1031_0,-0.006455998,0.36609828,-0.003899449,0.23481414,0.0018649205,0.4119637,-457.0,8083.0,-1005.5,19408.5,-519.0,12027.0,-326.0,9006.0,-0.021342797,0.3512115,-0.027392128,0.21132146,-0.014936322,0.39516246,-163.0,8377.0,-1091.0,19323.0,35.0,12581.0,-54.0,9278.0,8.107486E-4,0.37336504,5.5679405E-4,0.23927039,0.0018816628,0.41198045,-363.0,8177.0,-779.0,19635.0,-493.0,12053.0,-373.0,8959.0,0.0,0.3725543,0.0,0.23871359,0.0,0.4100988,0.0,8540.0,0.0,20414.0,0.0,12546.0,0.0,9332.0,1,0.06265749106733663,110.64329267255538,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1032_0,0.0055485014,0.39250448,0.009658922,0.24719915,0.008342675,0.44299304,-513.5,8315.0,-862.5,21541.0,-801.0,13002.0,-505.0,9397.5,-5.285592E-4,0.38642743,-1.6619079E-4,0.23737402,0.0061224774,0.44077283,-536.0,8292.5,-1039.0,21364.5,-635.5,13167.5,-447.5,9455.0,-0.032344338,0.35461164,-0.03773469,0.19980553,-0.01640892,0.41824144,-224.0,8604.5,-1427.0,20976.5,187.0,13990.0,91.5,9994.0,0.0,0.38695598,0.0,0.23754022,0.0,0.43465036,0.0,8828.5,0.0,22403.5,0.0,13803.0,0.0,9902.5,1,1.0638298752185433,110.61176180608278,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1033_0,0.03091884,0.35236695,0.039620765,0.23491162,0.057306785,0.43015733,-220.0,8059.0,2103.0,20226.0,330.0,12531.0,380.0,9686.0,-0.017561717,0.30388638,0.005581122,0.20087197,-0.0218755,0.35097504,-75.0,8204.0,-1046.0,17077.0,-837.0,11364.0,-189.0,9117.0,0.03212602,0.35357413,0.033409894,0.22870076,0.044079404,0.41692993,210.5,8489.5,2507.5,20630.5,749.5,12950.5,546.5,9852.5,0.0,0.3214481,0.0,0.19529086,0.0,0.37285054,0.0,8279.0,0.0,18123.0,0.0,12201.0,0.0,9306.0,1,0.1594060471670091,114.11222697371133,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1034_0,0.0075944113,0.38278073,0.005317388,0.24447131,0.0049610944,0.43784276,105.5,8047.0,517.0,20582.0,175.5,12495.5,70.5,9187.0,-0.0059263716,0.36925995,-0.008594584,0.23055935,-0.0062308023,0.42665085,33.5,7975.0,-221.0,19844.0,88.0,12408.0,24.5,9141.0,0.0055447845,0.3807311,0.0043925466,0.24354647,0.010065994,0.44294766,60.0,8001.5,661.5,20726.5,288.0,12608.0,179.5,9296.0,0.0,0.37518632,0.0,0.23915394,0.0,0.43288165,0.0,7941.5,0.0,20065.0,0.0,12320.0,0.0,9116.5,1,1.385875904575392,117.16883455945641,"{""type"":""MultiPoint"",""coordinates"":[]}"
