system:index,0_NBR_delta_lag4,0_NBR_lag4,0_NDMI_delta_lag4,0_NDMI_lag4,0_NDVI_delta_lag4,0_NDVI_lag4,0_SR_B4_delta_lag4,0_SR_B4_lag4,0_SR_B5_delta_lag4,0_SR_B5_lag4,0_SR_B6_delta_lag4,0_SR_B6_lag4,0_SR_B7_delta_lag4,0_SR_B7_lag4,1_NBR_delta_lag3,1_NBR_lag3,1_NDMI_delta_lag3,1_NDMI_lag3,1_NDVI_delta_lag3,1_NDVI_lag3,1_SR_B4_delta_lag3,1_SR_B4_lag3,1_SR_B5_delta_lag3,1_SR_B5_lag3,1_SR_B6_delta_lag3,1_SR_B6_lag3,1_SR_B7_delta_lag3,1_SR_B7_lag3,2_NBR_delta_lag2,2_NBR_lag2,2_NDMI_delta_lag2,2_NDMI_lag2,2_NDVI_delta_lag2,2_NDVI_lag2,2_SR_B4_delta_lag2,2_SR_B4_lag2,2_SR_B5_delta_lag2,2_SR_B5_lag2,2_SR_B6_delta_lag2,2_SR_B6_lag2,2_SR_B7_delta_lag2,2_SR_B7_lag2,3_NBR_delta_lag1,3_NBR_lag1,3_NDMI_delta_lag1,3_NDMI_lag1,3_NDVI_delta_lag1,3_NDVI_lag1,3_SR_B4_delta_lag1,3_SR_B4_lag1,3_SR_B5_delta_lag1,3_SR_B5_lag1,3_SR_B6_delta_lag1,3_SR_B6_lag1,3_SR_B7_delta_lag1,3_SR_B7_lag1,class,latitude,longitude,.geo
1_1010_0,0.025134157,0.21994232,-0.012742935,0.13597299,0.034880564,0.2727507,397.0,8459.0,1709.5,14804.0,1556.0,11260.0,641.5,9466.0,0.050704688,0.24551284,-0.007548149,0.14116777,0.051052123,0.28892228,456.0,8518.0,2345.5,15440.0,1916.0,11620.0,528.5,9353.0,0.009938098,0.20474626,-0.0018769839,0.14683893,-0.023900867,0.21396929,1076.0,9138.0,1018.5,14113.0,795.0,10499.0,491.5,9316.0,0.0,0.19480816,0.0,0.14871593,0.0,0.23787016,0.0,8062.0,0.0,13094.5,0.0,9704.0,0.0,8824.5,1,57.7997164211677,104.67776053377446,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1011_0,-0.008998257,0.23553911,-0.01573098,0.17184694,-0.038663745,0.20963757,274.5,9595.0,-793.0,14685.0,-210.5,10378.0,-309.5,9086.0,-0.039665,0.20487235,-0.05219857,0.13537936,-0.02702285,0.22127846,-427.5,8893.0,-1531.0,13947.0,32.5,10621.0,-191.5,9204.0,-0.025372803,0.21916455,-0.0533366,0.13424133,-0.0017361885,0.24656512,-738.5,8582.0,-1279.0,14199.0,249.5,10838.0,-301.5,9094.0,0.0,0.24453735,0.0,0.18757793,0.0,0.24830131,0.0,9320.5,0.0,15478.0,0.0,10588.5,0.0,9395.5,1,54.4957128061761,107.47673129603406,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1012_0,-0.01493421,0.29786506,-0.009339227,0.24902393,-0.0061456324,0.32694045,102.5,8194.5,-19.5,16155.5,180.5,9713.5,273.0,8740.0,-0.03320762,0.27959165,-0.03704013,0.22132303,-0.035763357,0.29732272,123.0,8215.0,-1008.0,15167.0,137.0,9670.0,72.0,8539.0,-0.030663006,0.2821363,-0.07443904,0.18392412,-0.02912371,0.30396238,269.5,8361.5,-510.5,15664.5,1264.5,10797.5,303.5,8770.5,0.0,0.31279927,0.0,0.25836316,0.0,0.33308607,0.0,8092.0,0.0,16175.0,0.0,9533.0,0.0,8467.0,1,54.88243753598955,98.45836449570136,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1013_0,-0.02261733,0.21768808,-0.10459937,0.12272835,-0.014770247,0.26625407,155.5,8269.5,-186.0,14271.0,2049.5,11151.0,313.5,9168.5,-0.0140296165,0.2262758,-0.078583166,0.14874455,-0.021030057,0.25999427,276.0,8390.0,-171.5,14285.5,1484.5,10586.0,158.5,9013.5,5.501603E-4,0.24085559,-0.04981011,0.17751761,-0.008889226,0.2721351,43.0,8157.0,-200.5,14256.5,856.5,9958.0,-133.0,8722.0,0.0,0.24030542,0.0,0.22732772,0.0,0.28102434,0.0,8114.0,0.0,14457.0,0.0,9101.5,0.0,8855.0,1,59.6193438606802,103.49710475585617,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1014_0,0.013368572,0.24970993,0.013674347,0.21896219,0.06120663,0.27636603,-883.5,8244.0,409.0,14541.0,-1.0,9317.0,1.0,8730.0,-0.01900358,0.21733779,-0.05054034,0.1547475,0.040856022,0.25601542,-926.0,8201.5,-286.0,13846.0,817.0,10135.0,173.0,8902.0,0.0036178036,0.23995917,-0.007020488,0.19826736,0.03607213,0.25123152,-767.5,8360.0,-162.0,13970.0,29.0,9347.0,-166.0,8563.0,0.0,0.23634137,0.0,0.20528784,0.0,0.2151594,0.0,9127.5,0.0,14132.0,0.0,9318.0,0.0,8729.0,1,56.44469764660181,107.23283869639562,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1015_0,0.00399931,0.28766498,-0.013208019,0.18048678,0.020576006,0.3330446,-417.0,8469.0,-36.0,16927.0,293.0,11751.0,-102.0,9364.0,-0.019438274,0.2642274,-0.013944253,0.17975055,0.0010367945,0.31350535,-692.0,8194.0,-1285.0,15678.0,-557.5,10900.5,-341.5,9124.5,0.0053130332,0.2889787,0.0505329,0.2442277,-0.029224863,0.28324372,377.0,9263.0,-379.0,16584.0,-1384.5,10073.5,-318.0,9148.0,0.0,0.28366566,0.0,0.1936948,0.0,0.31246856,0.0,8886.0,0.0,16963.0,0.0,11458.0,0.0,9466.0,1,55.76395432429604,101.18618868745871,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1016_0,0.031111289,0.30510595,-0.02253116,0.20641929,0.102381654,0.3547651,-1838.5,8199.0,400.5,17215.0,774.5,11324.0,-416.0,9166.0,-0.041015558,0.2329791,-0.06960299,0.15934746,0.01681923,0.26920268,-1536.5,8501.0,-2050.5,14764.0,156.0,10705.5,-397.5,9184.5,-0.029779756,0.2442149,-0.0436115,0.18533894,0.01965006,0.27203348,-1214.0,8823.5,-1396.5,15418.0,47.0,10596.5,-216.5,9365.5,0.0,0.27399465,0.0,0.22895044,0.0,0.25238344,0.0,10037.5,0.0,16814.5,0.0,10549.5,0.0,9582.0,1,55.35890396268655,102.85813309426196,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1017_0,0.08143964,0.23537588,0.089093015,0.1634378,0.06623095,0.28497666,128.0,8655.0,2252.0,15554.0,-277.0,11184.0,-126.0,9627.0,0.022243334,0.17617957,-0.008090781,0.066254005,-0.018895859,0.19984984,1065.0,9592.0,1081.5,14383.5,1135.0,12596.0,321.5,10074.5,0.069622874,0.22355911,0.04294628,0.11729106,0.042426173,0.26117188,558.0,9085.0,2206.0,15508.0,791.0,12252.0,88.0,9841.0,0.0,0.15393624,0.0,0.07434479,0.0,0.21874571,0.0,8527.0,0.0,13302.0,0.0,11461.0,0.0,9753.0,1,65.6862059635098,117.60406831461232,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1018_0,0.0091230795,0.2806564,-0.008732068,0.17099985,-0.0046641207,0.31058115,-472.5,8600.5,-1077.5,16349.5,-542.5,11574.5,-800.5,9183.5,0.06772668,0.33926,0.037872788,0.21760471,0.07875314,0.3939984,-985.0,8088.0,1178.0,18605.0,-162.0,11955.0,-805.0,9179.0,0.0300432,0.30157652,0.07682211,0.25655404,0.03771665,0.35296193,-821.0,8252.0,-172.0,17255.0,-1908.0,10209.0,-725.0,9259.0,0.0,0.27153334,0.0,0.17973192,0.0,0.31524527,0.0,9073.0,0.0,17427.0,0.0,12117.0,0.0,9984.0,1,57.28066985000344,84.37296050376409,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1019_0,0.0059451554,0.23360156,-0.017093517,0.15572646,0.05135483,0.2760215,-781.0,8611.0,342.0,15177.0,624.0,11087.0,96.0,9429.0,0.033551347,0.26120776,0.09071076,0.26353073,0.056891885,0.28155857,-643.0,8749.0,771.5,15606.5,-1366.5,9096.5,-191.0,9142.0,0.004096746,0.23175316,0.025684914,0.1985049,0.03158066,0.25624734,-612.0,8780.0,-5.0,14830.0,-545.5,9917.5,-83.5,9249.5,0.0,0.22765641,0.0,0.17281999,0.0,0.2246667,0.0,9392.0,0.0,14835.0,0.0,10463.0,0.0,9333.0,1,58.251389346023,107.28619862427232,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1020_0,-0.04478908,0.43220696,-0.0985407,0.3882697,0.055995435,0.0096055465,-9754.5,24926.0,-6196.0,25409.5,287.5,11196.5,-1118.0,10073.5,-0.10129361,0.37570244,-0.18804437,0.29876602,0.14296849,0.096578605,-16428.0,18252.5,-9450.5,22155.0,1053.0,11962.0,-1137.5,10054.0,-0.100657545,0.3763385,-0.13638534,0.35042503,0.10758221,0.061192326,-14724.5,19956.0,-9048.0,22557.5,-58.5,10850.5,-970.0,10221.5,0.0,0.47699606,0.0,0.4868104,0.0,-0.046389885,0.0,34680.5,0.0,31605.5,0.0,10909.0,0.0,11191.5,1,57.40490685379717,119.81257644062016,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1021_0,-0.044292774,0.26744404,-0.0928212,0.19216406,0.027068276,0.2898572,-1860.5,8393.0,-2319.0,15244.5,557.0,10330.0,-404.5,8811.0,-0.05696065,0.25477615,-0.13174585,0.15323944,0.026686953,0.2894759,-1794.0,8459.5,-2211.0,15352.5,1499.5,11272.5,-97.5,9118.0,-0.029118892,0.28261793,-0.07602124,0.20896403,0.045786373,0.3085753,-1866.0,8387.5,-1689.5,15874.0,613.5,10386.5,-337.0,8878.5,0.0,0.31173682,0.0,0.28498527,0.0,0.26278895,0.0,10253.5,0.0,17563.5,0.0,9773.0,0.0,9215.5,1,58.96150757811947,90.19242657734718,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1022_0,-0.015500142,0.19736904,-0.049786873,0.13615574,-0.015589954,0.22360535,95.0,7999.0,-267.5,12606.5,748.0,9585.0,95.5,8450.5,-0.015642686,0.19722651,-0.06002363,0.12591898,-0.0012964227,0.23789889,228.0,8132.0,335.0,13209.0,1417.5,10254.5,502.0,8857.0,-0.016754698,0.1961145,-0.03581792,0.15012468,-0.0072978716,0.23189743,4.0,7908.0,-191.0,12683.0,535.0,9372.0,169.0,8524.0,0.0,0.21286918,0.0,0.1859426,0.0,0.2391953,0.0,7904.0,0.0,12874.0,0.0,8837.0,0.0,8355.0,1,57.47847887556656,91.01249860021989,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1023_0,0.008507419,0.25593892,0.029051438,0.17919353,0.0041408483,0.29022083,12.0,8100.0,154.0,14724.0,-517.0,10249.0,-67.0,8723.0,-0.019239863,0.22819164,0.0014121521,0.15155424,-0.029101934,0.25697803,91.0,8179.0,-733.5,13836.5,-571.5,10194.5,-95.0,8695.0,0.017737271,0.2651688,0.04591976,0.19606185,0.0021622106,0.2882422,117.5,8205.5,281.5,14851.5,-783.5,9982.5,-164.0,8626.0,0.0,0.2474315,0.0,0.15014209,0.0,0.28607997,0.0,8088.0,0.0,14570.0,0.0,10766.0,0.0,8790.0,1,54.85979999082974,97.21599445776407,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1024_0,-0.023801927,0.20485991,-0.025437754,0.12258792,-0.03716878,0.25060588,188.5,8349.0,-822.0,13933.0,-60.0,10890.0,-68.0,9195.0,-0.066595376,0.16206646,-0.06536025,0.08266543,-0.079153106,0.20862155,220.0,8380.5,-1956.0,12799.0,-105.5,10844.5,-34.0,9229.0,0.00824445,0.23690629,0.022906467,0.17093214,-0.0068122805,0.28096238,237.5,8398.0,206.0,14961.0,-357.0,10593.0,-33.0,9230.0,0.0,0.22866184,0.0,0.14802568,0.0,0.28777465,0.0,8160.5,0.0,14755.0,0.0,10950.0,0.0,9263.0,1,58.46429006835932,102.16095060225679,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1025_0,-0.13120423,0.220363,-0.25148126,0.12475506,0.22895706,0.2541879,-10893.0,9216.0,-5652.0,15498.0,2474.0,12060.0,-246.0,9901.0,-0.14786464,0.20370261,-0.19347316,0.18276317,0.08434796,0.109578826,-7873.5,12235.5,-5903.0,15247.0,949.0,10535.0,-60.5,10086.5,-0.15468787,0.19687937,-0.3048615,0.071374856,0.22361071,0.24884158,-11112.0,8997.0,-6192.0,14958.0,3379.0,12965.0,-110.0,10037.0,0.0,0.35156724,0.0,0.37623635,0.0,0.025230858,0.0,20109.0,0.0,21150.0,0.0,9586.0,0.0,10147.0,1,63.165353613213604,108.85519609951547,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1026_0,0.079359904,0.2774157,0.0531743,0.20383017,0.045508675,0.31193614,-363.0,8275.0,865.5,15778.0,-572.5,10435.0,-1057.0,8925.0,0.01881479,0.21687059,-0.026772447,0.12388342,-0.00923374,0.2571937,-293.5,8344.5,-789.5,14123.0,2.0,11009.5,-893.0,9089.0,0.01686858,0.21492438,-0.01692224,0.13373363,-0.010792263,0.2556352,-19.0,8619.0,-373.5,14539.0,101.5,11109.0,-587.0,9395.0,0.0,0.19805579,0.0,0.15065587,0.0,0.26642746,0.0,8638.0,0.0,14912.5,0.0,11007.5,0.0,9982.0,1,60.24025938506362,114.33725495238326,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1027_0,0.013046167,0.25551337,-0.015660921,0.18030418,0.013749078,0.27703977,-312.0,7864.0,-129.0,13891.0,221.5,9647.0,-311.0,8237.0,-0.015656076,0.22681114,-0.04330506,0.15266006,-0.008782315,0.25450838,-135.5,8040.5,-489.5,13530.5,521.0,9946.5,-20.5,8527.5,-0.017197913,0.2252693,-0.039766435,0.15619868,-0.012486361,0.25080433,-375.0,7801.0,-996.0,13024.0,79.5,9505.0,-313.0,8235.0,0.0,0.24246721,0.0,0.19596511,0.0,0.26329067,0.0,8176.0,0.0,14020.0,0.0,9425.5,0.0,8548.0,1,58.54325198183343,89.84450906780768,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1028_0,-0.019639505,0.18222658,-0.022592844,0.11559973,0.007812566,0.2923407,215.5,8574.0,651.5,15658.0,1050.5,12413.0,865.5,10831.0,-1.4147027E-4,0.20172462,-0.049748838,0.088443734,-0.013382496,0.27114564,271.5,8630.0,44.5,15051.0,1242.5,12605.0,32.5,9998.0,-0.018172968,0.18369313,-0.04108967,0.0971029,-0.040379856,0.24414828,602.5,8961.0,-256.5,14750.0,776.5,12139.0,206.5,10172.0,0.0,0.20186609,0.0,0.13819258,0.0,0.28452814,0.0,8358.5,0.0,15006.5,0.0,11362.5,0.0,9965.5,1,64.67182834468204,119.0620340207383,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1029_0,-0.057845708,0.25287685,-0.112929694,0.16332291,-0.040014256,0.29641515,-313.0,8331.5,-2058.5,15351.5,1168.0,11041.0,-1.0,9154.5,-0.037017263,0.2737053,-0.06585001,0.2104026,-0.008716888,0.3277125,-431.5,8213.0,-1190.0,16220.0,708.0,10581.0,93.5,9249.0,0.004046555,0.31476912,-0.040568933,0.23568368,-0.068919964,0.26750943,1437.5,10082.0,36.0,17446.0,918.0,10791.0,-63.0,9092.5,0.0,0.31072256,0.0,0.2762526,0.0,0.33642942,0.0,8644.5,0.0,17410.0,0.0,9873.0,0.0,9155.5,1,59.236661549645284,93.43229048105265,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1030_0,-0.04360575,0.13797478,-0.03283817,0.09830385,-0.055055365,0.15269347,37.5,7746.5,-1213.5,10538.5,-375.0,8652.0,-157.0,7983.0,0.027345093,0.20892563,0.011399019,0.14254104,0.025543882,0.23329271,155.5,7864.5,898.5,12650.5,467.0,9494.0,138.0,8278.0,0.009946822,0.19152735,0.022445533,0.15358755,0.01302775,0.22077659,-43.0,7666.0,258.0,12010.0,-215.0,8812.0,9.0,8149.0,0.0,0.18158053,0.0,0.13114202,0.0,0.20774883,0.0,7709.0,0.0,11752.0,0.0,9027.0,0.0,8140.0,1,53.24471894151125,88.86220130462299,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1031_0,-0.021884277,0.12125896,-0.06404908,0.009743135,-0.024545975,0.19562504,27.0,8053.0,-588.0,11970.0,907.0,11739.0,-32.0,9381.0,-1.2378921E-4,0.14301944,-0.023396684,0.050395533,-0.008254772,0.21191624,479.0,8505.0,521.0,13079.0,992.0,11824.0,393.0,9806.0,-0.07567886,0.067464374,-0.057679616,0.016112603,-0.08059265,0.13957836,259.0,8285.0,-1585.0,10973.0,-207.0,10625.0,173.0,9586.0,0.0,0.14314324,0.0,0.07379222,0.0,0.220171,0.0,8026.0,0.0,12558.0,0.0,10832.0,0.0,9413.0,1,53.07332038530125,117.62778383811307,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1032_0,-0.029706392,0.23704734,-0.05838269,0.16652752,0.022005288,0.26958853,-918.5,8441.0,-847.0,14672.0,663.0,10483.0,66.0,9049.0,-0.039365523,0.22738822,-0.07499155,0.14991868,0.022896692,0.27047995,-1037.5,8322.0,-1026.0,14493.0,894.0,10714.0,140.0,9123.0,-0.031777594,0.23497614,-0.055003032,0.16990718,0.012592135,0.26017538,-775.5,8584.0,-897.5,14621.5,554.5,10374.5,74.5,9057.5,0.0,0.26675373,0.0,0.22491021,0.0,0.24758326,0.0,9359.5,0.0,15519.0,0.0,9820.0,0.0,8983.0,1,57.56902905620581,108.22727371591593,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1033_0,-0.03777488,0.18201002,-0.03512005,0.0886414,2.0251537E-4,0.2732951,-215.0,9191.0,-369.5,16104.0,636.5,13481.5,607.5,11144.5,-0.018693136,0.20109177,-0.043812603,0.07994884,0.001210475,0.27430308,-509.5,8896.5,-851.5,15622.0,464.0,13309.0,-146.0,10391.0,0.01814386,0.23792876,-0.004482668,0.11927878,0.026059417,0.29915202,-46.0,9360.0,877.0,17350.5,807.5,13652.5,144.0,10681.0,0.0,0.2197849,0.0,0.123761445,0.0,0.2730926,0.0,9406.0,0.0,16473.5,0.0,12845.0,0.0,10537.0,1,64.51686895817141,118.86799791936848,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1034_0,-0.014558153,0.22341491,-0.03221372,0.15746574,-0.0146873165,0.23943196,25.5,8060.5,-374.5,13135.5,359.5,9561.5,22.0,8338.0,-0.012275142,0.22569792,-0.031814113,0.15786535,-0.007218268,0.24690102,106.0,8141.0,-31.0,13479.0,601.5,9803.5,199.0,8515.0,0.0010179621,0.23899102,0.004853565,0.19453304,0.005361935,0.25948122,58.5,8093.5,255.5,13765.5,80.0,9282.0,139.0,8455.0,0.0,0.23797306,0.0,0.18967946,0.0,0.25411928,0.0,8035.0,0.0,13510.0,0.0,9202.0,0.0,8316.0,1,58.705218227560174,90.57861231799016,"{""type"":""MultiPoint"",""coordinates"":[]}"
