system:index,0_NBR_delta_lag4,0_NBR_lag4,0_NDMI_delta_lag4,0_NDMI_lag4,0_NDVI_delta_lag4,0_NDVI_lag4,0_SR_B4_delta_lag4,0_SR_B4_lag4,0_SR_B5_delta_lag4,0_SR_B5_lag4,0_SR_B6_delta_lag4,0_SR_B6_lag4,0_SR_B7_delta_lag4,0_SR_B7_lag4,1_NBR_delta_lag3,1_NBR_lag3,1_NDMI_delta_lag3,1_NDMI_lag3,1_NDVI_delta_lag3,1_NDVI_lag3,1_SR_B4_delta_lag3,1_SR_B4_lag3,1_SR_B5_delta_lag3,1_SR_B5_lag3,1_SR_B6_delta_lag3,1_SR_B6_lag3,1_SR_B7_delta_lag3,1_SR_B7_lag3,2_NBR_delta_lag2,2_NBR_lag2,2_NDMI_delta_lag2,2_NDMI_lag2,2_NDVI_delta_lag2,2_NDVI_lag2,2_SR_B4_delta_lag2,2_SR_B4_lag2,2_SR_B5_delta_lag2,2_SR_B5_lag2,2_SR_B6_delta_lag2,2_SR_B6_lag2,2_SR_B7_delta_lag2,2_SR_B7_lag2,3_NBR_delta_lag1,3_NBR_lag1,3_NDMI_delta_lag1,3_NDMI_lag1,3_NDVI_delta_lag1,3_NDVI_lag1,3_SR_B4_delta_lag1,3_SR_B4_lag1,3_SR_B5_delta_lag1,3_SR_B5_lag1,3_SR_B6_delta_lag1,3_SR_B6_lag1,3_SR_B7_delta_lag1,3_SR_B7_lag1,4_NBR_lag0,4_NDMI_lag0,4_NDVI_lag0,4_SR_B4_lag0,4_SR_B5_lag0,4_SR_B6_lag0,4_SR_B7_lag0,class,latitude,longitude,.geo
2_2559_0,-0.004011165,0.31850225,-0.01441627,0.17972194,-0.005075399,0.3600735,-76.5,8184.5,-369.0,17395.0,107.0,12095.0,-109.0,8991.0,-0.010742721,0.31177068,-0.012530283,0.18160793,-0.012211206,0.3529377,-75.5,8185.5,-649.0,17115.0,-134.0,11854.0,-120.5,8979.5,-0.0040940302,0.31841937,-0.007712441,0.18642578,-0.0032038144,0.3619451,-47.0,8214.0,-231.0,17533.0,35.0,12023.0,-36.0,9064.0,0.018180149,0.34069356,0.024217054,0.21835527,0.016711345,0.38186023,23.0,8284.0,755.0,18519.0,-107.0,11881.0,7.0,9107.0,0.3225134,0.19413821,0.3651489,8261.0,17764.0,11988.0,9100.0,0,-4.330912732032831,-64.55837112429775,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2560_0,-0.0053652124,0.33271492,-0.0031694353,0.20227616,-0.0017417845,0.37690714,-4.0,8127.0,-82.0,17959.0,24.5,11916.0,67.5,8992.0,-0.004224866,0.33385527,-0.007173766,0.19827183,1.3251814E-4,0.37878147,-71.0,8060.0,-152.0,17889.0,77.5,11969.0,9.5,8934.0,0.0029264218,0.34100655,-0.0016681518,0.20377743,0.0059024002,0.38455135,0.0,8131.0,251.0,18292.0,207.5,12099.0,64.5,8989.0,0.002188979,0.34026912,0.002093358,0.20753895,0.0017229235,0.38037187,-49.5,8081.5,-37.5,18003.5,-76.5,11815.0,-62.5,8862.0,0.33808014,0.20544559,0.37864894,8131.0,18041.0,11891.5,8924.5,0,-4.102381323752825,-64.78717202716298,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2561_0,0.01453703,0.34419078,0.011192445,0.2044692,0.009384207,0.38228038,9.0,8262.0,420.0,18488.0,-4.0,12211.0,-89.0,9020.0,0.022978665,0.3526324,0.042769756,0.23604651,0.024740838,0.397637,-6.5,8246.5,1066.0,19134.0,-389.0,11826.0,48.5,9157.5,0.030142523,0.3597963,0.025176043,0.2184528,0.023479307,0.39637548,-1.0,8252.0,1021.5,19089.5,29.5,12244.5,-121.5,8987.5,0.010256562,0.33991033,0.023613088,0.21688984,0.0035549114,0.37645108,207.0,8460.0,607.0,18675.0,-197.0,12018.0,91.0,9200.0,0.32965374,0.19327676,0.37289616,8253.0,18068.0,12215.0,9109.0,0,-3.7504213954347967,-63.60004837919904,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2562_0,-0.005495475,0.342279,8.447681E-4,0.20985125,-0.009836393,0.37745696,14.0,8409.0,-402.0,18606.0,-284.5,12151.5,-81.5,9117.0,-0.005756312,0.34201813,0.0018120453,0.21081853,-0.01505315,0.37224022,135.0,8530.0,-362.0,18646.0,-283.0,12153.0,-56.5,9142.0,0.014060724,0.36183518,0.017147142,0.22615363,0.006367477,0.39366084,180.0,8575.0,701.5,19709.5,3.0,12439.0,37.5,9236.0,-0.008042691,0.33973175,-0.0058555887,0.2031509,-0.016797785,0.3704956,357.0,8752.0,46.0,19054.0,183.5,12619.5,192.0,9390.5,0.34777445,0.20900649,0.38729337,8395.0,19008.0,12436.0,9198.5,0,-3.5962704926798867,-64.22608430070193,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2563_0,0.0030177613,0.34652728,-0.0020982188,0.20516968,0.006613407,0.39879626,29.0,8166.0,362.0,18999.5,292.5,12530.5,113.5,9220.5,0.0123159215,0.35582545,0.0043190033,0.21158691,0.020291988,0.41247484,-34.0,8103.0,843.0,19480.5,438.5,12676.5,148.5,9255.5,0.0046683284,0.34817785,-0.004581734,0.20268616,0.012214354,0.40439722,-10.0,8127.0,525.5,19163.0,466.0,12704.0,158.0,9265.0,0.0058104596,0.34932,0.0013300037,0.2085979,0.008882187,0.40106505,101.5,8238.5,634.5,19272.0,381.5,12619.5,186.5,9293.5,0.34350953,0.2072679,0.39218286,8137.0,18637.5,12238.0,9107.0,0,-3.996200457169898,-64.43898502303826,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2564_0,0.011842938,0.34991562,0.010880592,0.21247576,0.013497915,0.38887125,-128.0,8185.0,297.0,18601.5,-80.5,12082.0,-97.0,8958.0,-0.026246194,0.3118265,-0.0033847396,0.19821043,-0.009469929,0.3659034,701.0,9014.0,1112.5,19417.0,830.5,12993.0,1131.0,10186.0,0.018153938,0.35622662,0.021945912,0.22354108,0.017610168,0.39298353,-250.0,8063.0,198.5,18503.0,-420.5,11742.0,-272.0,8783.0,2.593482E-4,0.33833206,5.574281E-4,0.2021526,6.578206E-5,0.37543914,-46.0,8267.0,-98.5,18206.0,-79.5,12083.0,-54.0,9001.0,0.3380727,0.20159517,0.37537333,8313.0,18304.5,12162.5,9055.0,0,-4.644065440076897,-64.0228853834341,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2565_0,0.005054152,0.35842305,0.01446981,0.22098427,0.005074614,0.39914146,-57.5,8153.5,95.0,18986.0,-310.5,12113.5,-59.0,8967.0,0.003217906,0.3565868,0.00751964,0.2140341,0.0045136693,0.39858052,51.0,8262.0,322.0,19213.0,14.5,12438.5,86.5,9112.5,0.0040005078,0.35736942,0.014137173,0.22065163,0.005068536,0.39913538,59.0,8270.0,366.0,19257.0,-129.0,12295.0,91.0,9117.0,0.013835651,0.36720458,0.02430358,0.23081803,0.011162373,0.40522924,1.0,8212.0,511.0,19402.0,-299.0,12125.0,-46.0,8980.0,0.3533689,0.20651445,0.39406687,8211.0,18891.0,12424.0,9026.0,0,-4.737849555738975,-64.74809531230379,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2566_0,-0.006627707,0.3269969,-0.003945154,0.18815912,-0.010659039,0.3699927,-29.5,8186.0,-513.0,17801.0,-248.5,12163.0,-123.0,9028.0,0.0012409518,0.33486557,0.0058200615,0.19792435,-0.0036383297,0.3770134,61.5,8277.0,-19.0,18295.0,-162.0,12249.5,-35.0,9116.0,0.0034606513,0.33708528,0.021382619,0.2134869,3.7482943E-4,0.38102657,-69.5,8146.0,-139.0,18175.0,-631.5,11780.0,-140.0,9011.0,0.010051334,0.34367594,0.014385299,0.20648958,-6.988792E-4,0.37995285,-62.5,8153.0,-169.0,18145.0,-477.5,11934.0,-288.0,8863.0,0.3336246,0.19210428,0.38065174,8215.5,18314.0,12411.5,9151.0,0,-4.623853346184207,-64.70551516783652,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2567_0,-0.003959355,0.33576438,0.0013768224,0.2010896,-0.008578795,0.36791912,-73.5,8251.5,-521.5,17857.5,-382.0,11878.0,-178.0,8880.0,-0.018344318,0.32137942,0.003498489,0.20321128,-0.01844017,0.35805774,70.0,8395.0,-619.0,17760.0,-499.0,11761.0,63.0,9121.0,0.015884195,0.35560793,0.012771797,0.21248458,0.016859712,0.3933576,127.5,8452.5,1035.0,19414.0,349.5,12609.5,170.5,9228.5,0.012127465,0.3518512,0.010474662,0.21018745,0.011245323,0.38774323,92.0,8417.0,699.0,19078.0,191.0,12451.0,89.0,9147.0,0.33972374,0.19971278,0.3764979,8325.0,18379.0,12260.0,9058.0,0,-4.045787460853295,-64.18619910208703,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2568_0,-0.01442395,0.33932287,-0.008530249,0.203235,-0.015293621,0.38873187,-57.5,8218.5,-825.5,18671.5,-318.5,12364.0,-97.0,9210.5,-0.012669428,0.3410774,-0.012894666,0.19887058,-0.01021873,0.39380676,34.0,8310.0,-390.0,19107.0,85.5,12768.0,80.5,9388.0,0.005169985,0.3589168,0.0057080328,0.21747328,0.008451264,0.41247675,-219.0,8057.0,-127.0,19370.0,-232.5,12450.0,-169.5,9138.0,-0.013498981,0.34024784,-0.010355976,0.20140928,-0.018003138,0.38602236,-119.0,8157.0,-1083.0,18414.0,-442.5,12240.0,-243.0,9064.5,0.3537468,0.21176526,0.4040255,8276.0,19497.0,12682.5,9307.5,0,-4.952636740171952,-64.85292870596054,"{""type"":""MultiPoint"",""coordinates"":[]}"
