system:index,0_NBR_delta_lag4,0_NBR_lag4,0_NDMI_delta_lag4,0_NDMI_lag4,0_NDVI_delta_lag4,0_NDVI_lag4,0_SR_B4_delta_lag4,0_SR_B4_lag4,0_SR_B5_delta_lag4,0_SR_B5_lag4,0_SR_B6_delta_lag4,0_SR_B6_lag4,0_SR_B7_delta_lag4,0_SR_B7_lag4,1_NBR_delta_lag3,1_NBR_lag3,1_NDMI_delta_lag3,1_NDMI_lag3,1_NDVI_delta_lag3,1_NDVI_lag3,1_SR_B4_delta_lag3,1_SR_B4_lag3,1_SR_B5_delta_lag3,1_SR_B5_lag3,1_SR_B6_delta_lag3,1_SR_B6_lag3,1_SR_B7_delta_lag3,1_SR_B7_lag3,2_NBR_delta_lag2,2_NBR_lag2,2_NDMI_delta_lag2,2_NDMI_lag2,2_NDVI_delta_lag2,2_NDVI_lag2,2_SR_B4_delta_lag2,2_SR_B4_lag2,2_SR_B5_delta_lag2,2_SR_B5_lag2,2_SR_B6_delta_lag2,2_SR_B6_lag2,2_SR_B7_delta_lag2,2_SR_B7_lag2,3_NBR_delta_lag1,3_NBR_lag1,3_NDMI_delta_lag1,3_NDMI_lag1,3_NDVI_delta_lag1,3_NDVI_lag1,3_SR_B4_delta_lag1,3_SR_B4_lag1,3_SR_B5_delta_lag1,3_SR_B5_lag1,3_SR_B6_delta_lag1,3_SR_B6_lag1,3_SR_B7_delta_lag1,3_SR_B7_lag1,4_NBR_lag0,4_NDMI_lag0,4_NDVI_lag0,4_SR_B4_lag0,4_SR_B5_lag0,4_SR_B6_lag0,4_SR_B7_lag0,class,latitude,longitude,.geo
1_3000_0,0.03341108,0.34489617,0.022778546,0.20056075,0.04106028,0.39949885,-114.0,8268.0,1521.0,19269.0,441.0,12831.0,68.5,9386.0,0.010167513,0.32165262,0.02138145,0.19916365,0.016473427,0.374912,-168.5,8213.5,318.0,18066.0,-325.0,12065.0,-45.0,9272.5,-0.0052787713,0.30620632,0.005389801,0.183172,-0.0022683472,0.35617024,-84.0,8298.0,-269.0,17479.0,-323.0,12067.0,-33.5,9284.0,0.01643989,0.327925,0.023317628,0.20109983,0.02004975,0.37848833,-208.5,8173.5,380.5,18128.5,-332.0,12058.0,-142.5,9175.0,0.3114851,0.17778221,0.35843858,8382.0,17748.0,12390.0,9317.5,1,-0.6436878168358432,22.700472145464516,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3001_0,0.1476192,0.3629529,0.12298895,0.2227682,0.11590819,0.4262219,-1119.0,8059.0,2595.0,20032.0,-1540.0,12733.0,-1895.0,9363.0,0.11726987,0.33260354,0.0847526,0.18453184,0.08738997,0.3977037,-1047.0,8131.0,1432.0,18869.0,-1283.0,12990.0,-1808.0,9450.0,0.15656039,0.37189406,0.1192501,0.21902935,0.12970275,0.44001648,-1024.5,8153.5,3530.0,20967.0,-840.5,13432.5,-1658.5,9599.5,0.18095057,0.39628425,0.14941864,0.24919789,0.15112552,0.46143925,-1035.5,8142.5,4658.5,22095.5,-993.0,13280.0,-1704.5,9553.5,0.21533369,0.09977925,0.31031373,9178.0,17437.0,14273.0,11258.0,1,-0.11952084855210235,21.574523768349106,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3002_0,0.019040285,0.32173654,0.03521272,0.2031398,0.021445768,0.37064445,-272.5,8164.0,290.0,17780.0,-684.5,11776.0,-238.0,9124.0,0.0056521893,0.30834845,0.017752977,0.18568006,0.0061791525,0.35537785,-375.5,8061.0,-541.0,16949.0,-820.0,11640.5,-402.0,8960.0,0.007279895,0.30997616,0.016549744,0.18447682,0.0046706945,0.35386938,-308.5,8128.0,-459.0,17031.0,-734.5,11726.0,-391.0,8971.0,0.02930482,0.3320011,0.028947515,0.19687459,0.03778741,0.3869861,-261.5,8175.0,1006.5,18496.5,-49.0,12411.5,-86.0,9276.0,0.30269626,0.16792709,0.3491987,8436.5,17490.0,12460.5,9362.0,1,-0.40680207641352534,22.20783604365337,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3003_0,0.074531704,0.29908866,0.05489953,0.17673546,0.025257057,0.33139253,-431.5,8268.0,88.0,16464.0,-1300.5,11518.5,-1487.0,8883.0,0.11069737,0.3352543,0.08810966,0.20994559,0.060989276,0.36712474,-387.0,8312.5,1580.5,17956.5,-1094.0,11725.0,-1430.5,8939.5,0.08421997,0.30877692,0.06806435,0.18990028,0.041779444,0.3479149,-560.5,8139.0,448.0,16824.0,-1365.0,11454.0,-1484.5,8885.5,0.09016281,0.31471977,0.07343177,0.19526769,0.0509208,0.35705626,-478.5,8221.0,976.0,17352.0,-1136.5,11682.5,-1325.5,9044.5,0.22455694,0.12183593,0.30613548,8699.5,16376.0,12819.0,10370.0,1,0.5523291524408879,22.60318460019437,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3004_0,0.087310694,0.34044275,0.06515425,0.21778639,0.07145948,0.38542816,-323.0,8085.0,2122.0,18226.0,-132.0,11707.0,-630.0,8968.0,0.07117098,0.32430303,0.037441026,0.19007318,0.059231862,0.37320054,-353.0,8055.0,1543.0,17647.0,171.0,12010.0,-594.0,9004.0,0.08364347,0.3367755,0.064146146,0.2167783,0.06793685,0.38190553,-302.0,8106.0,2019.0,18123.0,-173.5,11665.5,-606.5,8991.5,0.078327544,0.33145958,0.06408637,0.21671851,0.08957562,0.40354428,-305.0,8103.0,2963.5,19067.5,436.0,12275.0,-24.0,9574.0,0.25313205,0.15263215,0.31396866,8408.0,16104.0,11839.0,9598.0,1,0.6655168782399475,22.357405538459272,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3005_0,0.13982113,0.3895183,0.12929985,0.23685187,0.08992515,0.44817206,-646.5,8249.0,2821.0,21648.0,-1813.5,13357.0,-1792.5,9511.0,0.14814688,0.39784405,0.13905373,0.24660577,0.09893913,0.45718604,-635.5,8260.0,3347.0,22174.0,-1769.5,13401.0,-1751.5,9552.0,0.12632208,0.37601924,0.1240358,0.23158783,0.074896954,0.43314385,-518.5,8377.0,2352.0,21179.0,-1956.5,13214.0,-1699.5,9604.0,0.113877594,0.36357474,0.102668755,0.21022078,0.060751837,0.41899875,-658.5,8237.0,1290.5,20117.5,-2042.0,13128.5,-1914.0,9389.5,0.24969715,0.10755203,0.35824692,8895.5,18827.0,15170.5,11303.5,1,-0.8005336654431117,22.98317196537693,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3006_0,0.09614128,0.31121084,0.07145977,0.18731798,0.06311288,0.35878655,-515.0,8032.0,1297.5,17020.5,-808.0,11650.0,-1216.0,8941.0,0.07272288,0.28779244,0.05101912,0.16687733,0.040969003,0.33664268,-529.0,8018.0,433.0,16156.0,-923.0,11535.0,-1222.0,8935.0,0.09692078,0.31199032,0.06317487,0.17903309,0.05886328,0.35453695,-267.0,8280.0,1653.0,17376.0,-359.0,12099.0,-1045.0,9112.0,0.093299754,0.3083693,0.06422101,0.1800792,0.06653013,0.3622038,-351.0,8196.0,1782.0,17505.0,-295.5,12162.5,-903.5,9253.5,0.21506955,0.115858205,0.29567367,8547.0,15723.0,12458.0,10157.0,1,0.26127500038616286,22.679182073230884,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3007_0,0.05879791,0.31276444,0.042880736,0.17300679,0.03039717,0.3669149,-493.0,8119.0,182.0,17530.0,-994.0,12359.0,-1144.0,9177.0,0.0688242,0.32279074,0.05174837,0.18187442,0.03482992,0.37134764,-511.5,8100.5,322.5,17670.5,-1121.0,12232.0,-1274.5,9046.5,0.06157062,0.31553715,0.052950326,0.18307638,0.030399632,0.36691734,-446.5,8165.5,282.5,17630.5,-1179.0,12174.0,-1148.0,9173.0,0.09378122,0.34774774,0.08561591,0.21574196,0.04677731,0.38329503,-25.0,8587.0,1913.0,19261.0,-928.0,12425.0,-999.5,9321.5,0.25396654,0.13012606,0.33651772,8612.0,17348.0,13353.0,10321.0,1,0.6733322212117874,22.011104996431197,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3008_0,0.0060521574,0.32203996,1.9472104E-4,0.1879255,7.3541125E-4,0.37440088,59.0,8419.0,161.0,18496.0,105.0,12644.0,-45.0,9485.0,0.03022663,0.3462144,0.019046757,0.20677753,0.025872374,0.39953786,-109.5,8250.5,895.0,19230.0,101.0,12640.0,-191.0,9339.0,0.030895239,0.34688303,0.028540844,0.21627162,0.019955836,0.39362133,-99.0,8261.0,651.0,18986.0,-305.0,12234.0,-323.5,9206.5,0.025398718,0.34138653,0.02332241,0.2110532,0.015198956,0.38886443,-29.0,8331.0,598.0,18933.0,-205.0,12334.0,-234.0,9296.0,0.3159878,0.18773077,0.37366548,8360.0,18335.0,12539.0,9530.0,1,0.698395217638722,22.849502651099943,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3009_0,0.074150465,0.35210097,0.09374491,0.22495131,0.035538718,0.40809473,-588.0,8197.0,282.5,19500.0,-2421.5,12338.0,-1514.0,9344.0,0.035927523,0.313878,0.043574594,0.174781,0.0052679866,0.377824,-261.5,8523.5,-342.0,18875.5,-1500.5,13259.0,-1001.0,9857.0,0.07460894,0.35255942,0.077889584,0.20909598,0.03216555,0.40472156,-527.0,8258.0,269.5,19487.0,-2012.5,12747.0,-1530.0,9328.0,0.08638558,0.36433607,0.09496932,0.22617573,0.03995742,0.41251343,-454.0,8331.0,813.0,20030.5,-2118.5,12641.0,-1525.5,9332.5,0.2779505,0.13120641,0.37255603,8785.0,19217.5,14759.5,10858.0,1,-0.5092100188031508,22.02323225276681,"{""type"":""MultiPoint"",""coordinates"":[]}"
