system:index,0_NBR_delta_lag4,0_NBR_lag4,0_NDMI_delta_lag4,0_NDMI_lag4,0_NDVI_delta_lag4,0_NDVI_lag4,0_SR_B4_delta_lag4,0_SR_B4_lag4,0_SR_B5_delta_lag4,0_SR_B5_lag4,0_SR_B6_delta_lag4,0_SR_B6_lag4,0_SR_B7_delta_lag4,0_SR_B7_lag4,1_NBR_delta_lag3,1_NBR_lag3,1_NDMI_delta_lag3,1_NDMI_lag3,1_NDVI_delta_lag3,1_NDVI_lag3,1_SR_B4_delta_lag3,1_SR_B4_lag3,1_SR_B5_delta_lag3,1_SR_B5_lag3,1_SR_B6_delta_lag3,1_SR_B6_lag3,1_SR_B7_delta_lag3,1_SR_B7_lag3,2_NBR_delta_lag2,2_NBR_lag2,2_NDMI_delta_lag2,2_NDMI_lag2,2_NDVI_delta_lag2,2_NDVI_lag2,2_SR_B4_delta_lag2,2_SR_B4_lag2,2_SR_B5_delta_lag2,2_SR_B5_lag2,2_SR_B6_delta_lag2,2_SR_B6_lag2,2_SR_B7_delta_lag2,2_SR_B7_lag2,3_NBR_delta_lag1,3_NBR_lag1,3_NDMI_delta_lag1,3_NDMI_lag1,3_NDVI_delta_lag1,3_NDVI_lag1,3_SR_B4_delta_lag1,3_SR_B4_lag1,3_SR_B5_delta_lag1,3_SR_B5_lag1,3_SR_B6_delta_lag1,3_SR_B6_lag1,3_SR_B7_delta_lag1,3_SR_B7_lag1,4_NBR_lag0,4_NDMI_lag0,4_NDVI_lag0,4_SR_B4_lag0,4_SR_B5_lag0,4_SR_B6_lag0,4_SR_B7_lag0,class,latitude,longitude,.geo
1_3000_0,-8.133435E-4,0.32806832,-0.0010194699,0.18837823,0.0061712824,0.37720183,-45.5,8194.0,159.0,18119.5,134.5,12375.0,97.0,9167.5,-0.0066057355,0.3222759,-0.0064921826,0.18290552,0.014078738,0.38510928,475.5,8715.0,1671.0,19631.5,1320.0,13560.5,991.5,10062.0,0.004866789,0.33374843,0.0069751334,0.19637284,-0.0022889918,0.36874154,157.5,8397.0,246.5,18207.0,-10.5,12230.0,24.5,9095.0,0.020470474,0.34935212,0.019763675,0.20916137,0.011895405,0.38292593,217.5,8457.0,992.5,18953.0,155.5,12396.0,68.5,9139.0,0.32888165,0.18939771,0.37103054,8239.5,17960.5,12240.5,9070.5,1,-3.656098290602247,-64.24063700830467,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3001_0,0.2862187,0.3550565,0.220383,0.21141078,0.14945011,0.40270728,-1424.0,8119.0,3051.0,19067.0,-3894.0,12412.0,-4878.0,9075.0,0.28515387,0.3539917,0.22758253,0.2186103,0.14203478,0.39529195,-1509.0,8034.0,2521.5,18537.5,-4419.5,11886.5,-5108.5,8844.5,0.28302762,0.3518654,0.22438873,0.2154165,0.1422659,0.39552307,-1354.0,8189.0,2889.5,18905.5,-4102.0,12204.0,-4889.0,9064.0,0.27482152,0.3436593,0.22649786,0.21752563,0.13527977,0.38853693,-1387.0,8156.0,2505.0,18521.0,-4403.0,11903.0,-4906.0,9047.0,0.0688378,-0.008972217,0.25325716,9543.0,16016.0,16306.0,13953.0,1,-3.4820047885398835,-64.69608285735326,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3002_0,0.050082754,0.4,0.040664103,0.24735558,0.031256367,0.4513119,-296.5,8114.0,868.0,21462.0,-589.0,12950.0,-719.5,9198.0,0.01534228,0.36525953,0.022905169,0.22959664,-0.006038391,0.4140171,113.5,8524.0,-25.0,20569.0,-651.5,12887.5,-354.5,9563.0,0.044731695,0.39464894,0.03358194,0.24027342,0.02341925,0.44347477,-120.5,8290.0,908.0,21502.0,-368.0,13171.0,-584.5,9333.0,0.04593511,0.39585236,0.042156186,0.24884766,0.02679615,0.44685167,-227.5,8183.0,810.0,21404.0,-665.0,12874.0,-653.5,9264.0,0.34991723,0.20669147,0.4200555,8410.5,20594.0,13539.0,9917.5,1,-3.4038513588214854,-64.68557256852907,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3003_0,0.12312611,0.39788982,0.13639365,0.25362018,0.08374702,0.44722602,-867.5,8324.5,2104.5,21794.5,-2582.0,12976.0,-1814.5,9387.5,0.11095638,0.38572007,0.13408346,0.25130996,0.06998849,0.43346748,-745.0,8447.0,1683.0,21373.0,-2770.0,12788.0,-1727.5,9474.5,0.12455405,0.39931774,0.13296857,0.2501951,0.07585383,0.4393328,-923.0,8269.0,1538.0,21228.0,-2826.5,12731.5,-2089.5,9112.5,0.1044632,0.3792269,0.12682779,0.2440543,0.059000272,0.42247927,-978.5,8213.5,540.5,20230.5,-3265.0,12293.0,-2096.5,9105.5,0.2747637,0.11722651,0.363479,9192.0,19690.0,15558.0,11202.0,1,-3.4008869183838906,-64.90952256886007,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3004_0,0.0072360067,0.33425787,0.01959561,0.20363124,0.010069997,0.38329953,111.0,8364.0,679.0,18761.0,-48.0,12413.0,191.0,9361.0,0.009761482,0.33678335,0.021752588,0.20578821,0.0057073906,0.37893695,-109.0,8144.0,0.0,18082.0,-551.0,11910.0,-199.0,8971.0,0.006687771,0.33370963,0.01857033,0.20260595,0.0016637774,0.3748933,-196.0,8057.0,-361.0,17721.0,-711.0,11750.0,-317.0,8853.0,0.010467888,0.33748975,0.02481291,0.20884854,0.014798705,0.38802823,23.0,8276.0,689.0,18771.0,-176.0,12285.0,128.0,9298.0,0.32702187,0.18403563,0.37322953,8253.0,18082.0,12461.0,9170.0,1,-4.153854789532874,-63.0834272593019,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3005_0,0.0066183913,0.35355717,0.0033262423,0.20747332,-0.0013476481,0.3990434,201.0,8481.0,406.0,19744.0,178.0,12959.0,53.5,9429.5,0.00992097,0.35685974,0.018586889,0.22273396,0.006001974,0.40639302,-44.0,8236.0,175.0,19513.0,-377.0,12404.0,-127.0,9249.0,0.0017121367,0.3486509,0.003010213,0.20715728,-0.010962381,0.38942868,-142.0,8138.0,-819.0,18519.0,-618.0,12163.0,-432.0,8944.0,0.017902367,0.36484113,0.010620079,0.21476716,0.015882704,0.41627374,-109.0,8171.0,487.0,19825.0,34.0,12815.0,-150.0,9226.0,0.3469388,0.20414707,0.40039104,8280.0,19338.0,12781.0,9376.0,1,-4.178109302204101,-63.212784660215114,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3006_0,-0.0102773085,0.36358616,-0.0134340795,0.2169762,-0.003986935,0.41247544,125.5,8218.0,113.5,19757.0,425.5,12712.0,268.5,9221.0,-0.0067601693,0.3671033,-0.008247426,0.22216284,-0.0021367648,0.4143256,194.5,8287.0,368.5,20012.0,450.0,12736.5,312.0,9264.5,7.0399663E-4,0.37456748,-0.0054453486,0.22496492,0.0025156906,0.41897804,40.5,8133.0,219.0,19862.5,280.5,12567.0,85.0,9037.5,-0.009516985,0.3643465,-0.014548504,0.21586177,-0.0040945746,0.4123678,46.5,8139.0,-81.5,19562.0,329.5,12616.0,161.5,9114.0,0.3738635,0.23041028,0.41646236,8092.5,19643.5,12286.5,8952.5,1,-4.806570674974118,-63.779262278380884,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3007_0,0.026244445,0.34935987,0.03208188,0.22202969,0.0061723026,0.3948788,34.0,8413.0,358.0,19393.0,-612.0,12346.0,-387.0,9351.0,0.034012757,0.35712817,0.03277849,0.22272629,0.027001353,0.41570786,-203.0,8176.0,775.0,19810.0,-365.0,12593.0,-354.0,9384.0,0.058686662,0.38180208,0.044401534,0.23434934,0.03924156,0.42794806,-251.0,8128.0,1254.0,20289.0,-373.0,12585.0,-661.0,9077.0,0.052587967,0.3757034,0.049015015,0.23896281,0.034456957,0.42316344,-303.0,8076.0,890.0,19925.0,-719.0,12239.0,-696.0,9042.0,0.3231154,0.1899478,0.3887065,8379.0,19035.0,12958.0,9738.0,1,-4.148464897828156,-63.3216604726504,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3008_0,0.052662343,0.34954277,0.048689533,0.20942713,0.04132417,0.3961039,-378.0,8091.0,922.5,18705.0,-630.5,12227.0,-625.5,9015.5,0.053060915,0.3499413,0.053895645,0.21463324,0.05769746,0.4124772,383.5,8852.5,3500.0,21282.5,903.5,13761.0,607.5,10248.5,0.0645351,0.3614155,0.05479227,0.21552986,0.05179704,0.40657675,-240.0,8229.0,1722.5,19505.0,-269.5,12588.0,-492.0,9149.0,0.086502515,0.38338292,0.0680388,0.2287764,0.081922255,0.43670198,-175.0,8294.0,3371.5,21154.0,419.5,13277.0,-212.0,9429.0,0.29688042,0.1607376,0.35477972,8469.0,17782.5,12857.5,9641.0,1,-3.6843952220520118,-64.45138177395911,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3009_0,0.15100554,0.28684807,0.12951608,0.15297595,0.07608692,0.36609828,-362.0,8690.0,2280.5,18727.5,-1935.0,13758.0,-2134.5,10378.5,0.21666792,0.35251045,0.1740049,0.19746476,0.13272434,0.42273572,-658.0,8394.0,4241.0,20688.0,-1828.0,13865.0,-2609.0,9904.0,0.26921085,0.40505338,0.22887033,0.25233018,0.17084347,0.46085486,-771.0,8281.0,5991.0,22438.0,-2297.0,13396.0,-3012.0,9501.0,0.24431758,0.38016012,0.22455157,0.24801144,0.14395864,0.43397,-784.0,8268.0,4499.0,20946.0,-3072.0,12621.0,-3106.0,9407.0,0.13584255,0.023459863,0.29001138,9052.0,16447.0,15693.0,12513.0,1,-3.281500817124406,-64.80549765895903,"{""type"":""MultiPoint"",""coordinates"":[]}"
