system:index,0_NBR_delta_lag4,0_NBR_lag4,0_NDMI_delta_lag4,0_NDMI_lag4,0_NDVI_delta_lag4,0_NDVI_lag4,0_SR_B4_delta_lag4,0_SR_B4_lag4,0_SR_B5_delta_lag4,0_SR_B5_lag4,0_SR_B6_delta_lag4,0_SR_B6_lag4,0_SR_B7_delta_lag4,0_SR_B7_lag4,1_NBR_delta_lag3,1_NBR_lag3,1_NDMI_delta_lag3,1_NDMI_lag3,1_NDVI_delta_lag3,1_NDVI_lag3,1_SR_B4_delta_lag3,1_SR_B4_lag3,1_SR_B5_delta_lag3,1_SR_B5_lag3,1_SR_B6_delta_lag3,1_SR_B6_lag3,1_SR_B7_delta_lag3,1_SR_B7_lag3,2_NBR_delta_lag2,2_NBR_lag2,2_NDMI_delta_lag2,2_NDMI_lag2,2_NDVI_delta_lag2,2_NDVI_lag2,2_SR_B4_delta_lag2,2_SR_B4_lag2,2_SR_B5_delta_lag2,2_SR_B5_lag2,2_SR_B6_delta_lag2,2_SR_B6_lag2,2_SR_B7_delta_lag2,2_SR_B7_lag2,3_NBR_delta_lag1,3_NBR_lag1,3_NDMI_delta_lag1,3_NDMI_lag1,3_NDVI_delta_lag1,3_NDVI_lag1,3_SR_B4_delta_lag1,3_SR_B4_lag1,3_SR_B5_delta_lag1,3_SR_B5_lag1,3_SR_B6_delta_lag1,3_SR_B6_lag1,3_SR_B7_delta_lag1,3_SR_B7_lag1,4_NBR_lag0,4_NDMI_lag0,4_NDVI_lag0,4_SR_B4_lag0,4_SR_B5_lag0,4_SR_B6_lag0,4_SR_B7_lag0,class,latitude,longitude,.geo
1_3000_0,0.10264344,0.3938,0.11212031,0.2497833,0.104488164,0.43774715,-790.0,8176.0,2978.0,20907.0,-1040.0,12550.0,-750.0,9093.0,0.07780363,0.3689602,0.11093952,0.24860251,0.0724818,0.40574077,-633.0,8333.0,1783.0,19712.0,-1727.5,11862.5,-756.5,9086.5,0.07833927,0.36949584,0.111794,0.249457,0.0735996,0.40685856,-780.5,8185.5,1486.0,19415.0,-1927.5,11662.5,-904.5,8938.5,0.09068097,0.38183752,0.11818469,0.2558477,0.09483134,0.4280903,-645.0,8321.0,2849.0,20778.0,-1278.0,12312.0,-548.0,9295.0,0.29115656,0.13766299,0.33325896,8966.0,17929.0,13590.0,9843.0,1,2.5072428737417907,113.63683852535527,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3001_0,0.004712272,0.38845888,0.0050982465,0.22613038,0.0025767183,0.43494922,399.0,8847.0,1149.0,22467.0,580.0,14180.0,401.5,9895.5,0.022072608,0.4058192,0.02400025,0.24503238,0.022102704,0.45447522,24.0,8472.0,1270.0,22588.0,97.0,13697.0,53.0,9547.0,0.012096051,0.39584264,0.02316142,0.24419355,0.012587696,0.4449602,251.0,8699.0,1328.5,22646.5,157.0,13757.0,308.0,9802.0,-0.06930142,0.31444517,-0.03544553,0.1855866,-0.02017231,0.41220018,1159.0,9607.0,1763.0,23081.0,2255.0,15855.0,2544.0,12038.0,0.3837466,0.22103213,0.4323725,8448.0,21318.0,13600.0,9494.0,1,1.9280990100699351,113.36168455382946,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3002_0,0.09639186,0.38523456,0.08404654,0.24303709,0.08522074,0.43628776,-193.0,8443.0,3532.0,21512.0,53.0,13100.0,-374.0,9547.0,0.08243565,0.37127835,0.07476795,0.23375851,0.08286278,0.4339298,-245.0,8391.0,3275.5,21255.5,154.0,13201.0,-175.5,9745.5,0.09719947,0.38604218,0.08596794,0.2449585,0.086331345,0.43739837,-505.0,8131.0,2794.0,20774.0,-448.0,12599.0,-719.0,9202.0,0.07884161,0.3676843,0.07500207,0.23399262,0.06035902,0.41142604,-304.0,8332.0,2000.5,19980.5,-644.0,12403.0,-683.5,9237.5,0.2888427,0.15899056,0.35106704,8636.0,17980.0,13047.0,9921.0,1,2.828480419342932,113.03236217067125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3003_0,0.001883175,0.37839398,0.0016435295,0.23951839,0.006265121,0.42218015,-146.0,8240.0,-48.0,20281.0,-73.0,12443.0,-62.0,9146.0,-0.008230877,0.36827993,-0.0059105204,0.23196435,-4.899301E-4,0.4154251,-166.0,8220.0,-426.0,19903.0,-108.0,12408.0,-19.0,9189.0,-0.024057025,0.3524538,-0.011710531,0.22616434,-0.023213256,0.39270177,-289.5,8096.5,-1761.5,18567.5,-798.0,11718.0,-318.0,8890.0,-0.019234633,0.35727617,-0.009161283,0.22871359,-0.0073703486,0.4085447,-142.0,8244.0,-696.0,19633.0,-192.0,12324.0,89.0,9297.0,0.37651083,0.23787487,0.415915,8386.0,20329.0,12516.0,9208.0,1,1.9221701291947464,113.15228726110121,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3004_0,0.10990841,0.3648242,0.11123615,0.23712929,0.05840032,0.40877193,-478.0,8088.0,1466.0,19272.0,-1940.0,11884.0,-1603.0,8969.0,0.090643995,0.34555978,0.092235684,0.21812883,0.039688185,0.3900598,-405.0,8161.0,793.0,18599.0,-1886.0,11938.0,-1526.0,9046.0,0.08069329,0.33560908,0.09041394,0.21630709,0.026806777,0.37717837,-426.5,8139.5,192.0,17998.0,-2227.5,11596.5,-1619.0,8953.0,0.1063757,0.36129147,0.11571409,0.24160722,0.05228244,0.40265405,-486.0,8080.0,1167.0,18973.0,-2235.0,11589.0,-1670.0,8902.0,0.25491577,0.12589315,0.3503716,8566.0,17806.0,13824.0,10572.0,1,2.4641237401040534,114.26826433856289,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3005_0,0.036729727,0.3273679,0.03808435,0.21735281,0.032902204,0.361801,-350.0,8377.0,594.0,17875.0,-535.0,11492.0,-440.0,9058.0,8.2099234E-4,0.29145917,0.019023135,0.1982916,-0.0012154276,0.32768336,-913.0,7814.0,-1850.0,15431.0,-1703.0,10324.0,-1032.0,8466.0,0.025739852,0.31637803,0.034117367,0.21338582,0.029898794,0.3587976,-728.0,7999.0,-330.0,16951.0,-1038.0,10989.0,-695.0,8803.0,0.071758516,0.3623967,0.06499681,0.24426527,0.07507891,0.40397772,-276.0,8451.0,2626.0,19907.0,64.0,12091.0,-181.5,9316.5,0.29063818,0.17926846,0.3288988,8727.0,17281.0,12027.0,9498.0,1,2.619622115785143,114.72856109014573,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3006_0,0.032000132,0.3599321,0.03712164,0.2344046,0.024470918,0.4046984,14.5,8147.0,1113.0,19224.0,-219.5,11923.0,-118.0,9048.0,0.056694068,0.38462603,0.057087068,0.25437003,0.0527611,0.43298858,-210.5,7922.0,1910.0,20021.0,-241.5,11901.0,-268.0,8898.0,0.014850454,0.3427824,0.043774176,0.24105714,0.009006772,0.38923424,218.5,8351.0,884.0,18995.0,-526.5,11616.0,131.0,9297.0,0.033792596,0.36172456,0.04620448,0.24348745,0.033857223,0.4140847,164.5,8297.0,1913.5,20024.5,40.0,12182.5,220.0,9386.0,0.32793197,0.19728296,0.38022748,8132.5,18111.0,12142.5,9166.0,1,2.201097024913858,114.5261706566336,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3007_0,-7.6292764E-4,0.33516404,-0.023587646,0.21126299,-0.007741564,0.3882857,-327.0,8141.0,-1097.0,18476.0,-97.0,12031.0,-529.5,9200.0,-0.022804996,0.31312197,-0.035731856,0.19911878,-0.039290924,0.35673633,-726.0,7742.0,-3244.0,16329.0,-1222.0,10906.0,-1188.0,8541.5,-8.226861E-4,0.3351043,-0.014820784,0.22002985,-0.013887442,0.3821398,-155.0,8313.0,-977.0,18596.0,-239.5,11888.5,-468.5,9261.0,0.04066216,0.37658912,0.008970585,0.24382122,0.027265478,0.42329273,-219.5,8248.5,784.0,20357.0,248.0,12376.0,-510.5,9219.0,0.33592698,0.23485063,0.39602724,8468.0,19573.0,12128.0,9729.5,1,2.805034390427412,113.45654664783248,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3008_0,0.04895983,0.36221057,0.064717665,0.22617398,0.041826334,0.4183756,-1431.0,8076.0,-1296.5,19694.5,-2726.0,12429.0,-1756.0,9221.0,0.048054043,0.3613048,0.07008008,0.23153639,0.040207867,0.41675714,-1449.5,8057.5,-1418.5,19572.5,-2942.0,12213.0,-1794.0,9183.0,0.02659037,0.33984113,0.052820683,0.214277,0.025839472,0.40238875,-1026.0,8481.0,-1089.0,19902.0,-2277.0,12878.0,-1171.0,9806.0,0.041447207,0.35469797,0.055848464,0.21730478,0.032891005,0.40944028,-921.0,8586.0,-499.5,20491.5,-1979.5,13175.5,-1216.0,9761.0,0.31325075,0.16145632,0.37654927,9507.0,20991.0,15155.0,10977.0,1,2.209990346226641,114.42915260594869,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3009_0,0.09175676,0.39871216,0.089925975,0.25346953,0.075747184,0.45755887,-583.0,8084.0,2349.0,21722.0,-990.0,12937.0,-935.0,9338.0,0.10202925,0.40898466,0.112123415,0.27566695,0.07777153,0.45958322,-465.5,8201.5,2778.0,22151.0,-1349.5,12577.5,-981.5,9291.5,0.100440204,0.4073956,0.09850198,0.26204553,0.08049554,0.46230724,-543.0,8124.0,2721.0,22094.0,-1008.0,12919.0,-970.0,9303.0,0.06801145,0.37496686,0.06885292,0.23239645,0.04494165,0.42675334,-334.0,8333.0,1367.0,20740.0,-1009.0,12918.0,-845.0,9428.0,0.3069554,0.16354354,0.3818117,8667.0,19373.0,13927.0,10273.0,1,1.93753132055319,113.83410856174793,"{""type"":""MultiPoint"",""coordinates"":[]}"
