system:index,0_NBR_delta_lag4,0_NBR_lag4,0_NDMI_delta_lag4,0_NDMI_lag4,0_NDVI_delta_lag4,0_NDVI_lag4,0_SR_B4_delta_lag4,0_SR_B4_lag4,0_SR_B5_delta_lag4,0_SR_B5_lag4,0_SR_B6_delta_lag4,0_SR_B6_lag4,0_SR_B7_delta_lag4,0_SR_B7_lag4,1_NBR_delta_lag3,1_NBR_lag3,1_NDMI_delta_lag3,1_NDMI_lag3,1_NDVI_delta_lag3,1_NDVI_lag3,1_SR_B4_delta_lag3,1_SR_B4_lag3,1_SR_B5_delta_lag3,1_SR_B5_lag3,1_SR_B6_delta_lag3,1_SR_B6_lag3,1_SR_B7_delta_lag3,1_SR_B7_lag3,2_NBR_delta_lag2,2_NBR_lag2,2_NDMI_delta_lag2,2_NDMI_lag2,2_NDVI_delta_lag2,2_NDVI_lag2,2_SR_B4_delta_lag2,2_SR_B4_lag2,2_SR_B5_delta_lag2,2_SR_B5_lag2,2_SR_B6_delta_lag2,2_SR_B6_lag2,2_SR_B7_delta_lag2,2_SR_B7_lag2,3_NBR_delta_lag1,3_NBR_lag1,3_NDMI_delta_lag1,3_NDMI_lag1,3_NDVI_delta_lag1,3_NDVI_lag1,3_SR_B4_delta_lag1,3_SR_B4_lag1,3_SR_B5_delta_lag1,3_SR_B5_lag1,3_SR_B6_delta_lag1,3_SR_B6_lag1,3_SR_B7_delta_lag1,3_SR_B7_lag1,class,latitude,longitude,.geo
1_1572_0,-0.0131493965,0.4042529,-0.012890982,0.23920375,-0.009892574,0.4797499,-266.5,8590.5,-1418.0,24434.0,-441.0,15001.0,-260.0,10366.0,-0.022522496,0.3948798,-0.040087324,0.2120074,-0.014739569,0.4749029,-239.5,8617.5,-1647.0,24205.0,295.0,15737.0,-125.5,10500.5,-0.008181751,0.40922052,-0.013883736,0.238211,0.0042671002,0.49390957,-402.0,8455.0,-894.0,24958.0,-87.0,15355.0,-163.0,10463.0,0.022859775,0.44026205,0.014930527,0.26702526,0.020013921,0.50965637,-288.0,8569.0,530.0,26382.0,-180.0,15262.0,-373.0,10253.0,1,0.6100009936813611,117.5949054987143,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1573_0,0.23192,0.35933226,0.22724545,0.23553841,0.2006652,0.38768914,-2177.0,8336.0,3542.0,18892.0,-3408.5,11689.0,-2976.5,8904.0,0.23998131,0.36739358,0.24157022,0.24986319,0.20317048,0.39019442,-2248.0,8265.0,3492.0,18842.0,-3789.0,11308.5,-3163.5,8717.0,0.236837,0.3642493,0.23301248,0.24130544,0.20227768,0.3893016,-2107.5,8405.5,3772.0,19122.0,-3410.0,11687.5,-2969.5,8911.0,0.19960293,0.32701522,0.19435664,0.2026496,0.17995614,0.36698008,-1727.0,8786.0,3623.0,18973.0,-2518.5,12579.0,-2258.5,9622.0,1,-0.7646908856067427,110.22449808709885,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1574_0,0.03494596,0.36071035,0.024009274,0.2001859,0.04811937,0.43509954,-1449.0,8641.0,-877.0,21952.0,-1361.0,14629.0,-1296.5,10313.5,0.014272385,0.34003678,0.01598087,0.19215748,0.035321813,0.42230198,-915.0,9175.0,-240.0,22589.0,-683.0,15307.0,-485.0,11125.0,0.037312716,0.3630771,0.032845534,0.20902215,0.053109925,0.4400901,-1389.0,8701.0,-450.0,22379.0,-1349.0,14641.0,-1153.0,10457.0,0.0022870186,0.32805142,-0.008146708,0.1680299,0.017558262,0.40453842,-1811.0,8279.0,-3301.0,19528.0,-2080.5,13909.5,-1729.5,9880.5,1,-1.4618733776119035,116.31696217552586,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1575_0,0.0398358,0.39496577,0.059930414,0.25708663,0.02047968,0.4428327,-1670.5,8143.0,-3077.0,21087.0,-3743.0,12462.0,-2353.0,9146.0,0.05140725,0.4065372,0.067082524,0.26423874,0.03385551,0.45620853,-1698.5,8115.0,-2433.0,21731.0,-3558.0,12647.0,-2330.0,9169.0,0.041126296,0.39625627,0.058303513,0.25545976,0.02404872,0.44640175,-1705.5,8108.0,-2980.0,21184.0,-3642.0,12563.0,-2339.0,9160.0,0.02667308,0.38180304,0.035658214,0.23281445,0.011886375,0.43423942,-1628.5,8185.0,-3414.5,20749.5,-3292.5,12912.5,-2216.0,9283.0,1,4.7944434186385045,118.03040874845544,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1576_0,0.09134806,0.34036246,0.08846366,0.18491836,0.07584264,0.417947,-875.5,8675.5,1650.5,21134.5,-1518.0,14538.0,-1314.0,10401.0,0.070171155,0.31918555,0.07916399,0.1756187,0.05277435,0.39487872,-571.0,8980.0,1216.0,20700.0,-1540.5,14515.5,-1032.0,10683.0,0.09445455,0.34346893,0.08951953,0.18597423,0.081177324,0.42328167,-1047.0,8504.0,1503.0,20987.0,-1651.0,14405.0,-1459.0,10256.0,0.08978673,0.33880112,0.08827429,0.184729,0.06356406,0.4056684,-665.0,8886.0,1532.5,21016.5,-1593.5,14462.5,-1335.5,10379.5,1,2.1922037036010744,117.50381632890458,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1577_0,0.18562064,0.31491184,0.22993833,0.20168577,0.14606112,0.35366502,-3746.0,8509.0,-855.5,17821.0,-7923.5,11839.0,-5115.0,9285.0,0.21586525,0.34515643,0.24626046,0.2180079,0.17043273,0.37803665,-3979.0,8276.0,-340.0,18336.5,-7990.0,11772.5,-5473.5,8926.5,0.21588221,0.34517342,0.25992078,0.23166822,0.17581132,0.38341522,-4035.0,8220.0,-233.5,18443.0,-8257.5,11505.0,-5422.0,8978.0,0.21659307,0.34588426,0.24959564,0.22134309,0.18089975,0.38850367,-3502.5,8752.5,1197.5,19874.0,-7092.0,12670.5,-4741.0,9659.0,1,-1.3136513557321823,113.76296199124566,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1578_0,0.02045424,0.3678607,0.030706052,0.22713542,0.009566215,0.40935072,303.0,8938.0,1189.0,21327.0,-93.5,13432.0,102.5,9856.0,0.003284743,0.3506912,0.019401224,0.2158306,-0.0042983284,0.3954862,-191.0,8444.0,-645.5,19492.5,-953.5,12572.0,-383.0,9370.5,-0.019708965,0.3276975,0.01577919,0.21220855,-0.03345718,0.36632735,142.0,8777.0,-1213.0,18925.0,-1226.5,12299.0,-170.5,9583.0,0.020158004,0.36756447,0.039413344,0.2358427,0.012261736,0.41204625,-220.5,8414.5,70.5,20208.5,-1030.0,12495.5,-408.0,9345.5,1,-0.29280586685875803,110.41664772637202,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1579_0,-0.041541744,0.35719618,-0.016468834,0.2273564,-0.043505926,0.40971243,-90.0,8375.0,-2497.0,20001.0,-1086.5,12591.0,-198.0,9473.0,-0.03463249,0.36410543,-0.021151658,0.22267358,-0.045635078,0.40758327,-231.0,8234.0,-2934.0,19564.0,-1239.5,12438.0,-551.0,9120.0,-0.052847266,0.34589064,-0.051808342,0.1920169,-0.05202377,0.4011946,-144.0,8321.0,-3027.0,19471.0,-479.5,13198.0,-208.0,9463.0,-0.03189615,0.36684176,-0.018048584,0.22577666,-0.053112853,0.4001055,64.0,8529.0,-2592.0,19906.0,-1104.5,12573.0,-450.0,9221.0,1,-1.3818334857968542,110.67185909859037,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1580_0,0.007885697,0.36875984,0.015308064,0.23433442,0.020445423,0.4250291,-877.5,8150.5,-1096.5,20200.5,-1113.5,12530.5,-686.0,9316.0,-0.0066286493,0.3542455,0.0027066683,0.22173303,0.0023529092,0.4069366,-957.0,8071.0,-2150.0,19147.0,-1447.0,12197.0,-872.0,9130.0,-0.032216128,0.328658,-0.021985464,0.1970409,-0.010304725,0.39427894,-838.5,8189.5,-2446.0,18851.0,-999.0,12645.0,-477.0,9525.0,0.041160725,0.40203488,0.03760043,0.25662678,0.052508667,0.45709234,-1044.0,7984.0,131.0,21428.0,-968.0,12676.0,-863.0,9139.0,1,0.711600452315279,116.50830333104332,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1581_0,0.13504119,0.33793926,0.10073318,0.21559446,0.061121713,0.37874502,-1730.5,8071.5,-1014.0,17913.0,-3468.0,11559.0,-3678.0,8864.0,0.1315272,0.3344253,0.11192934,0.22679062,0.08183149,0.3994548,-1761.0,8041.0,-189.0,18738.0,-3217.0,11810.0,-3196.0,9346.0,0.11261187,0.31550995,0.09053585,0.20539713,0.03659815,0.35422146,-2006.0,7796.0,-2578.5,16348.5,-4250.0,10777.0,-4035.5,8506.5,0.17898335,0.38188142,0.25430083,0.3691621,-0.2633513,0.05427202,13182.5,22984.5,6695.5,25622.5,-3221.5,11805.5,-1081.0,11461.0,1,-0.6259011742102767,115.09237878021413,"{""type"":""MultiPoint"",""coordinates"":[]}"
