system:index,0_NBR_delta_lag4,0_NBR_lag4,0_NDMI_delta_lag4,0_NDMI_lag4,0_NDVI_delta_lag4,0_NDVI_lag4,0_SR_B4_delta_lag4,0_SR_B4_lag4,0_SR_B5_delta_lag4,0_SR_B5_lag4,0_SR_B6_delta_lag4,0_SR_B6_lag4,0_SR_B7_delta_lag4,0_SR_B7_lag4,1_NBR_delta_lag3,1_NBR_lag3,1_NDMI_delta_lag3,1_NDMI_lag3,1_NDVI_delta_lag3,1_NDVI_lag3,1_SR_B4_delta_lag3,1_SR_B4_lag3,1_SR_B5_delta_lag3,1_SR_B5_lag3,1_SR_B6_delta_lag3,1_SR_B6_lag3,1_SR_B7_delta_lag3,1_SR_B7_lag3,2_NBR_delta_lag2,2_NBR_lag2,2_NDMI_delta_lag2,2_NDMI_lag2,2_NDVI_delta_lag2,2_NDVI_lag2,2_SR_B4_delta_lag2,2_SR_B4_lag2,2_SR_B5_delta_lag2,2_SR_B5_lag2,2_SR_B6_delta_lag2,2_SR_B6_lag2,2_SR_B7_delta_lag2,2_SR_B7_lag2,3_NBR_delta_lag1,3_NBR_lag1,3_NDMI_delta_lag1,3_NDMI_lag1,3_NDVI_delta_lag1,3_NDVI_lag1,3_SR_B4_delta_lag1,3_SR_B4_lag1,3_SR_B5_delta_lag1,3_SR_B5_lag1,3_SR_B6_delta_lag1,3_SR_B6_lag1,3_SR_B7_delta_lag1,3_SR_B7_lag1,class,latitude,longitude,.geo
1_1010_0,0.009616833,0.19830501,0.029757038,0.12688117,-0.01583672,0.23931186,-784.5,8158.0,-1778.0,13291.0,-2103.0,10298.0,-1393.0,8892.0,0.039048325,0.2277365,0.04650555,0.14362969,0.007967093,0.26311567,-676.5,8266.0,-900.0,14169.0,-1791.0,10610.0,-1372.5,8912.5,0.04406046,0.23274864,0.048739925,0.14586407,0.015810039,0.2709586,-698.5,8244.0,-697.0,14372.0,-1688.0,10713.0,-1340.0,8945.0,0.07699327,0.26568145,0.063042186,0.16016632,0.056544434,0.311693,-853.0,8089.5,347.0,15416.0,-1241.5,11159.5,-1341.0,8944.0,1,58.825412812575365,98.19156485631787,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1011_0,0.040981695,0.19562688,0.057544224,0.12739077,0.020079957,0.22978276,-993.0,8048.0,-989.0,12850.0,-2086.0,9946.0,-1487.0,8645.0,0.040580876,0.19522607,0.050501116,0.120347664,0.02362422,0.23332702,-948.0,8093.0,-820.0,13019.0,-1810.0,10222.0,-1366.0,8766.0,0.033792537,0.18843773,0.04823903,0.11808558,0.010692494,0.2203953,-945.0,8096.0,-1165.5,12673.5,-2035.5,9996.5,-1477.5,8654.5,0.014081017,0.16872622,0.010645179,0.08049172,-0.018305155,0.19139764,-600.0,8441.0,-1402.0,12437.0,-1448.0,10584.0,-1286.0,8846.0,1,56.37139511941766,99.5093933781212,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1012_0,0.10150544,0.26055613,0.19330916,0.2102336,0.066349424,0.28223482,-2124.0,8222.0,-1355.0,14688.0,-5924.0,9585.0,-3024.0,8616.0,0.09459216,0.25364286,0.14749952,0.16442396,0.071568705,0.28745413,-2096.5,8249.5,-1137.5,14905.5,-4813.0,10696.0,-2766.0,8874.0,0.058528826,0.2175795,0.11098063,0.12790507,0.044677973,0.26056337,-2261.0,8085.0,-2260.0,13783.0,-4852.0,10657.0,-2783.0,8857.0,0.0666382,0.22568887,0.11824037,0.13516481,0.04180846,0.25769386,-2109.0,8237.0,-2087.0,13956.0,-4876.5,10632.5,-2823.5,8816.5,1,59.17036588167726,94.48843976059196,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1013_0,0.12924896,0.23686117,0.071418375,0.12784383,0.115776554,0.27912107,-825.0,8661.0,2178.0,15368.0,103.0,11884.0,-1145.0,9482.0,0.10428023,0.21189244,0.05129311,0.107718565,0.08482137,0.24816588,-493.5,8992.5,1739.0,14929.0,244.5,12025.5,-918.5,9708.5,0.09857787,0.20619008,0.08913042,0.14555587,0.09946266,0.26280716,-636.0,8850.0,1970.0,15160.0,-473.5,11307.5,-650.0,9977.0,0.08804346,0.19565567,0.04397437,0.10039982,0.06258967,0.22593418,-102.0,9384.0,1672.0,14862.0,369.0,12150.0,-629.0,9998.0,1,62.94113411829737,119.34338636772453,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1014_0,0.13044499,0.2210467,0.07400057,0.1173937,0.11496378,0.2727044,-244.0,8673.0,2920.0,15177.0,750.5,11988.0,-538.5,9682.0,0.121154465,0.21175617,0.060228486,0.10362162,0.10464631,0.26238695,-130.0,8787.0,2781.5,15038.5,977.0,12214.5,-438.0,9782.5,0.13812569,0.2287274,0.07952972,0.122922845,0.1335919,0.29133254,-610.0,8307.0,2880.0,15137.0,585.5,11823.0,-719.0,9501.5,0.096353926,0.18695565,0.06145424,0.10484738,0.10423849,0.2619791,-349.5,8567.5,2393.0,14650.0,632.0,11869.5,-185.5,10035.0,1,63.35211336078205,117.38685567891221,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1015_0,0.006409119,0.20880105,-0.0047073616,0.1190512,0.0733658,0.25197977,-1806.0,8879.0,-471.0,14861.0,-256.0,11699.0,-443.5,9727.0,-0.018653627,0.18373829,-0.029093605,0.09466496,0.033040192,0.21165417,-1350.0,9335.0,-984.5,14347.5,-89.0,11866.0,-277.0,9893.5,0.013954798,0.21634673,0.039872333,0.1636309,0.09812906,0.27674302,-1909.0,8776.0,160.0,15492.0,-820.0,11135.0,-189.5,9981.0,-0.009363528,0.19302839,-0.037644144,0.08611442,0.08263169,0.26124567,-2145.0,8540.0,-752.0,14580.0,313.0,12268.0,-308.5,9862.0,1,63.33432671815648,115.43355892512272,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1016_0,0.08079807,0.23517227,0.08761484,0.22904135,0.09143354,0.28109792,-536.0,8198.0,1786.5,14609.0,-481.0,9164.0,-347.0,9046.0,0.058287624,0.21266182,0.028644025,0.17007053,0.071941234,0.26160562,-359.5,8374.5,1486.0,14308.5,504.0,10149.0,-103.0,9290.0,0.054452006,0.2088262,-0.01397212,0.12745439,0.081655145,0.2713195,-358.0,8376.0,1791.0,14613.5,1664.5,11309.5,171.5,9564.5,0.05399443,0.20836863,-0.034977518,0.106448986,0.06404861,0.25371298,-242.0,8492.0,1443.5,14266.0,1876.0,11521.0,-47.0,9346.0,1,58.64080902168881,105.83281432609535,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1017_0,0.023751222,0.23689896,0.024789957,0.14454933,0.033429954,0.31011397,-401.0,8141.0,383.0,15460.0,-297.0,11555.0,-241.0,9538.0,-0.020685652,0.19246207,-0.02694233,0.09281704,-0.020586465,0.25609756,-185.0,8357.0,-966.0,14111.0,-138.0,11714.0,-223.0,9556.0,-0.072584815,0.1405629,-0.004312476,0.11544689,-0.03965763,0.2370264,-44.0,8498.0,-1299.0,13778.0,-926.0,10926.0,603.0,10382.0,-0.03158325,0.18156448,-0.046599876,0.07315949,-0.05289494,0.22378908,320.0,8862.0,-1105.0,13972.0,215.0,12067.0,-101.0,9678.0,1,65.48139007873056,118.28723708818521,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1018_0,0.044225287,0.24168892,-0.016333308,0.14630748,0.016883738,0.29485834,-333.0,8736.0,-10.0,16042.0,386.0,11947.0,-961.0,9797.0,0.016219104,0.21368274,-0.040664308,0.12197648,-0.048900783,0.22907382,445.0,9514.0,-884.0,15168.0,309.0,11870.0,-931.0,9827.0,0.029393721,0.22685735,-0.0040487745,0.15859202,-0.02765689,0.25031772,369.5,9438.5,-310.5,15741.5,-129.0,11432.0,-838.0,9920.0,-0.048149873,0.14931376,-0.100363545,0.06227724,-0.090755686,0.18721892,419.0,9488.0,-2193.0,13859.0,673.0,12234.0,-500.0,10258.0,1,62.906908305972415,119.41129900320396,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1019_0,0.019831961,0.21600373,0.0020131802,0.13616474,0.017379068,0.25559616,-2510.0,8505.0,-3558.5,14345.5,-2761.5,10907.0,-2782.5,9249.0,0.035171203,0.23134297,0.021573398,0.15572496,0.03338204,0.2715991,-2504.0,8511.0,-3046.0,14858.0,-2814.5,10854.0,-2756.5,9275.0,0.0016950547,0.19786683,-0.032449413,0.101702146,0.01706775,0.25528485,-2586.5,8428.5,-3697.0,14207.0,-2084.5,11584.0,-2518.0,9513.5,0.03248254,0.22865431,-0.0032894602,0.1308621,0.021035787,0.25925288,-2419.0,8596.0,-3291.0,14613.0,-2437.5,11231.0,-2857.5,9174.0,1,59.846797290619264,102.44068598173162,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1020_0,0.11142611,0.2751903,0.17804825,0.2096436,0.0873398,0.30937973,-3163.0,8217.0,-2297.0,15579.0,-6602.0,10179.0,-3990.0,8855.0,0.097854726,0.26161894,0.14484814,0.17644349,0.054509718,0.27654964,-2699.5,8680.5,-2559.0,15317.0,-6058.5,10722.5,-3880.5,8964.5,0.12236909,0.2861333,0.17107879,0.20267414,0.09113466,0.31317458,-3123.5,8256.5,-2090.0,15786.0,-6315.5,10465.5,-4083.0,8762.0,0.11340566,0.27716985,0.188939,0.22053435,0.0611133,0.28315324,-2773.0,8607.0,-2469.5,15406.5,-6942.0,9839.0,-4125.5,8719.5,1,57.28417327961151,99.34095926234879,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1021_0,0.08472623,0.25839078,0.03373582,0.20085791,0.31047678,0.3137025,-7139.0,8775.0,780.0,16797.0,-252.0,11178.0,-1378.0,9899.0,0.0771886,0.25085315,-0.032593805,0.13452828,0.31497735,0.31820306,-7525.0,8389.0,202.5,16219.5,943.0,12373.0,-1563.0,9714.0,0.08717483,0.26083937,0.012154167,0.17927626,0.3066244,0.30985013,-7303.0,8611.0,326.0,16343.0,-56.0,11374.0,-1696.0,9581.0,0.0012543062,0.17491885,-0.11101867,0.056103416,0.22356337,0.22678909,-6903.0,9011.0,-1720.0,14297.0,1348.0,12778.0,-1237.0,10040.0,1,63.187721663788174,112.84964484188134,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1022_0,0.13946533,0.2589735,0.102333896,0.21824452,-0.20187564,0.04923454,6588.0,15526.0,2202.0,17134.0,-835.0,10995.0,-1659.0,10085.0,0.09528193,0.2147901,-0.016388215,0.099522404,0.018505814,0.26961598,68.0,9006.0,723.0,15655.0,991.0,12821.0,-1625.0,10119.0,0.098877884,0.21838605,0.018298205,0.13420883,0.030620875,0.28173107,149.0,9087.0,1283.5,16215.5,548.0,12378.0,-1341.5,10402.5,0.050019164,0.16952734,-0.069911264,0.045999352,-0.021847459,0.22926272,172.5,9110.5,-401.5,14530.5,1422.5,13252.5,-1426.0,10318.0,1,65.27846065604795,117.9977999036419,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1023_0,0.19527325,0.21896581,0.11806596,0.119130924,0.16199993,0.28780836,-207.0,8004.5,3899.0,14474.0,840.0,11392.5,-811.5,9274.0,0.21698183,0.24067438,0.13559884,0.13666381,0.17928067,0.30508912,-100.5,8111.0,4658.0,15233.0,1017.5,11570.0,-762.5,9323.0,0.18126726,0.20495982,0.12144973,0.12251469,0.14968778,0.2754962,-290.5,7921.0,3370.0,13945.0,348.5,10901.0,-884.5,9201.0,0.08714128,0.11083384,0.029141335,0.030206297,0.059155773,0.1849642,667.5,8879.0,2334.0,12909.0,1599.5,12152.0,247.5,10333.0,1,64.06681300082754,116.52878491952124,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1024_0,-0.0069354414,0.22996305,-0.11023384,0.12691917,0.22536728,0.20785591,-7982.5,10698.5,-1725.0,16313.0,1516.0,12638.5,-915.5,10213.0,-0.018957084,0.21794142,-0.11915267,0.11800032,0.2705838,0.25307244,-9443.0,9238.0,-2540.0,15498.0,1104.0,12226.5,-1177.0,9951.5,-0.009340113,0.22755839,-0.10620232,0.13095067,0.3115328,0.29402143,-10049.0,8632.0,-2216.0,15822.0,1035.5,12158.0,-1172.5,9956.0,0.11651138,0.3534099,0.08697308,0.32412606,-2.689372E-4,-0.017780308,3672.0,22353.0,3534.0,21572.0,-111.5,11011.0,-822.5,10306.0,1,63.666074552581826,114.88298148748588,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1025_0,0.012193456,0.2425,0.03721909,0.15006363,0.01716744,0.29550788,-1476.0,8108.0,-2067.0,14910.0,-2515.0,11019.0,-1531.0,9090.0,0.043444503,0.27375105,0.05803758,0.17088212,0.04476075,0.32310116,-1425.0,8159.0,-1029.0,15948.0,-2241.0,11293.0,-1528.0,9093.0,0.04669939,0.27700594,0.07230576,0.18515031,0.059927948,0.33826837,-1494.0,8090.0,-616.0,16361.0,-2285.0,11249.0,-1358.0,9263.0,0.041165188,0.27147174,0.051017754,0.1638623,0.028748414,0.30708885,-994.5,8589.5,-774.0,16203.0,-1893.5,11640.5,-1337.0,9284.0,1,57.857657756993405,93.5425137664141,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1026_0,0.029149018,0.19852248,-0.0069249226,0.1389947,0.06468423,0.19720522,-1218.0,10226.0,309.5,15250.0,392.5,11528.0,-414.5,10198.0,-0.0011308767,0.16824259,-0.04222704,0.103692584,0.060271654,0.19279264,-1745.0,9699.0,-608.5,14332.0,503.5,11639.0,-408.5,10204.0,0.04349318,0.21286663,-0.028495105,0.11742452,0.12060546,0.25312644,-2202.0,9242.0,566.0,15506.5,1112.0,12247.5,-549.0,10063.5,0.04433999,0.21371345,0.01109364,0.15701325,-0.07365989,0.058861095,1819.0,13263.0,-18.5,14922.0,-263.5,10872.0,-945.5,9667.0,1,62.93520523742218,115.9294289619567,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1027_0,0.06770675,0.20914745,0.0061089224,0.11408118,0.084532976,0.19131927,-751.5,10722.5,1578.5,15796.0,1114.5,12561.0,-362.5,10331.5,0.047280088,0.18872079,-0.012823663,0.09514859,0.09159279,0.19837908,-1632.5,9841.5,495.0,14712.5,709.5,12156.0,-653.0,10041.0,0.0781593,0.2196,0.049582794,0.15755504,0.12922798,0.23601428,-2051.0,9423.0,1027.5,15245.0,-351.5,11095.0,-939.0,9755.0,0.054095965,0.19553666,-0.002573348,0.10539891,0.13660204,0.24338832,-1890.0,9584.0,1532.5,15750.0,1300.0,12746.5,-96.0,10598.0,1,63.94015054576669,115.4160417770824,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1028_0,0.16511983,0.27965915,0.110533,0.14779371,0.10430871,0.29751882,280.5,9513.0,3916.5,17571.0,372.5,13046.0,-957.0,9891.0,0.147812,0.26235133,0.10847315,0.14573386,0.1164201,0.30963022,-504.5,8728.0,2902.5,16557.0,-328.5,12345.0,-1173.0,9675.0,0.10995438,0.22449371,0.07487709,0.1121378,0.0691333,0.2623434,86.5,9319.0,2293.0,15947.5,58.0,12731.5,-748.0,10100.0,0.11593048,0.23046981,0.067088634,0.104349345,0.08033754,0.27354765,-216.5,9016.0,2151.5,15806.0,145.5,12819.0,-963.0,9885.0,1,65.28950993404263,118.58934051823461,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1029_0,0.02852196,0.2411058,-0.014083288,0.13598348,0.00948605,0.29671758,-404.0,8656.0,-402.0,15960.0,47.0,12139.0,-866.0,9759.0,0.031237345,0.24382119,-0.0071892915,0.14287749,0.014057274,0.3012888,-440.0,8620.0,-308.0,16054.0,-52.0,12040.0,-865.0,9760.0,0.040153492,0.25273734,0.022133345,0.17220011,0.03795554,0.32518706,-583.0,8477.0,285.0,16647.0,-336.0,11756.0,-695.0,9930.0,0.0044417884,0.21702562,-0.045282442,0.10478433,0.002319961,0.2895515,-530.0,8530.0,-879.0,15483.0,454.0,12546.0,-664.0,9961.0,1,62.86567563443133,116.63415730234847,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1030_0,0.13429853,0.268916,0.09973026,0.15898593,0.123608634,0.31374902,-343.5,8585.0,3314.0,16435.0,273.0,11926.0,-538.5,9469.0,0.15330964,0.28792712,0.12594505,0.1852007,0.13294856,0.3230889,-250.5,8678.0,3841.0,16962.0,8.0,11661.0,-629.5,9378.0,0.14400485,0.27862233,0.11622594,0.17548162,0.14351088,0.33365124,-544.5,8384.0,3659.0,16780.0,117.0,11770.0,-540.5,9467.0,0.10942752,0.24404497,0.0853709,0.14462657,0.10844182,0.2985822,-592.5,8336.0,2312.0,15433.0,-120.0,11533.0,-629.5,9378.0,1,61.13875433223996,108.02434429323333,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1031_0,0.075629674,0.23287047,-0.050923817,0.12829416,0.033243522,0.3037251,-93.5,8677.5,973.0,16248.0,1921.0,12553.0,-1014.0,10110.0,0.076453224,0.23369403,-0.04209457,0.1371234,0.0010744572,0.27155602,699.5,9470.5,1256.5,16531.5,1912.5,12544.5,-855.5,10268.5,0.11352155,0.27076235,-0.019006586,0.16021138,0.08029724,0.35077882,-435.0,8336.0,2069.0,17344.0,1922.0,12554.0,-1171.0,9953.0,0.13207938,0.28932017,-0.012008417,0.16720955,-0.1435398,0.12694177,4970.5,13741.5,2462.5,17737.5,2023.5,12655.5,-1347.0,9777.0,1,62.81932256577076,115.71545026127943,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1032_0,0.13745928,0.2574214,0.1747608,0.20891666,0.07626141,0.26453397,-1730.5,8776.5,-291.0,15090.0,-4490.5,9874.5,-3174.5,8911.5,0.1431869,0.26314902,0.17738299,0.21153885,0.10059247,0.28886503,-2228.5,8278.5,-377.0,15004.0,-4600.5,9764.5,-3333.5,8752.5,0.12880214,0.24876428,0.12002105,0.1541769,0.0929002,0.28117275,-2073.0,8434.0,-349.0,15032.0,-3349.0,11016.0,-3043.0,9043.0,0.103663586,0.22362572,0.12074798,0.15490383,0.050510135,0.23878269,-1965.0,8542.0,-1480.0,13901.0,-4193.0,10172.0,-3266.0,8820.0,1,59.42234331887279,103.276388690548,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1033_0,0.026084611,0.1503896,-0.06425624,0.050470047,0.022727566,0.21982962,-585.0,9112.0,-211.0,14247.0,1396.0,12878.0,-739.0,10522.0,0.0044787894,0.12878378,-0.057435233,0.057291057,0.012032244,0.2091343,-831.0,8866.0,-903.0,13555.0,604.0,12086.0,-799.0,10462.0,0.036032815,0.1603378,-0.017692719,0.097033575,0.022514066,0.21961612,-356.0,9341.0,140.5,14598.5,534.0,12016.0,-697.0,10564.0,0.027853314,0.1521583,-0.07099662,0.04372967,0.036032025,0.23313408,-717.0,8980.0,-18.0,14440.0,1748.0,13230.0,-635.0,10626.0,1,62.19894603055782,115.24518221004287,"{""type"":""MultiPoint"",""coordinates"":[]}"
