system:index,0_NBR_delta_lag4,0_NBR_lag4,0_NDMI_delta_lag4,0_NDMI_lag4,0_NDVI_delta_lag4,0_NDVI_lag4,0_SR_B4_delta_lag4,0_SR_B4_lag4,0_SR_B5_delta_lag4,0_SR_B5_lag4,0_SR_B6_delta_lag4,0_SR_B6_lag4,0_SR_B7_delta_lag4,0_SR_B7_lag4,1_NBR_delta_lag3,1_NBR_lag3,1_NDMI_delta_lag3,1_NDMI_lag3,1_NDVI_delta_lag3,1_NDVI_lag3,1_SR_B4_delta_lag3,1_SR_B4_lag3,1_SR_B5_delta_lag3,1_SR_B5_lag3,1_SR_B6_delta_lag3,1_SR_B6_lag3,1_SR_B7_delta_lag3,1_SR_B7_lag3,2_NBR_delta_lag2,2_NBR_lag2,2_NDMI_delta_lag2,2_NDMI_lag2,2_NDVI_delta_lag2,2_NDVI_lag2,2_SR_B4_delta_lag2,2_SR_B4_lag2,2_SR_B5_delta_lag2,2_SR_B5_lag2,2_SR_B6_delta_lag2,2_SR_B6_lag2,2_SR_B7_delta_lag2,2_SR_B7_lag2,3_NBR_delta_lag1,3_NBR_lag1,3_NDMI_delta_lag1,3_NDMI_lag1,3_NDVI_delta_lag1,3_NDVI_lag1,3_SR_B4_delta_lag1,3_SR_B4_lag1,3_SR_B5_delta_lag1,3_SR_B5_lag1,3_SR_B6_delta_lag1,3_SR_B6_lag1,3_SR_B7_delta_lag1,3_SR_B7_lag1,class,latitude,longitude,.geo
1_1010_0,0.0071710176,0.3792766,0.0032554022,0.2476055,0.015752172,0.41991654,-22.0,8062.0,683.0,19734.0,332.0,11901.0,163.0,8881.0,0.004781577,0.37688717,-0.0026252924,0.2417248,0.013648663,0.41781303,211.0,8295.0,1150.0,20201.0,767.0,12336.0,424.0,9142.0,-0.022256074,0.34984952,-0.013595509,0.23075458,-0.017971266,0.3861931,505.0,8589.0,346.0,19397.0,554.5,12123.5,624.5,9342.5,-0.024785254,0.34732032,-0.008716618,0.23563348,-0.019471185,0.38469318,434.0,8518.0,118.0,19169.0,289.0,11858.0,568.0,9286.0,1,2.4398692274328266,112.40686523833882,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1011_0,-0.10325276,0.2809008,-0.10730987,0.14657229,-0.15479569,0.29084232,1834.5,10233.5,-3275.0,18627.5,832.0,13865.0,712.5,10457.5,-0.13485928,0.2492943,-0.12519106,0.12869109,-0.084996596,0.36064142,2207.0,10606.0,668.5,22571.0,4391.0,17424.0,3818.0,13563.0,-0.109603636,0.27454993,-0.111344844,0.14253731,-0.106082775,0.33955523,659.0,9058.0,-3530.5,18372.0,755.0,13788.0,712.0,10457.0,-0.0153132845,0.36884028,-0.01621425,0.2376679,-0.002489511,0.4431485,-44.0,8355.0,-249.5,21653.0,304.0,13337.0,239.0,9984.0,1,-0.9533370952718423,113.4980488139588,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1012_0,0.17464581,0.36595798,0.20790152,0.2314902,0.112777226,0.4079848,-1858.5,8259.5,1049.5,19643.5,-5478.5,12258.5,-3504.0,9118.0,0.21411262,0.40542477,0.2377758,0.26136446,0.15347336,0.44868094,-1905.0,8213.0,2987.0,21581.0,-5099.5,12637.5,-3492.0,9130.0,0.17611313,0.3674253,0.20401834,0.227607,0.11624081,0.4114484,-1800.0,8318.0,1354.0,19948.0,-5186.0,12551.0,-3394.0,9228.0,0.20741503,0.39872718,0.2294194,0.25300807,0.14572684,0.44093442,-2017.0,8101.0,2285.5,20879.5,-5289.5,12447.5,-3646.5,8975.5,1,0.7237277086508925,111.3755094606412,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1013_0,0.1829094,0.38199434,0.1739195,0.23194876,0.1566103,0.43230873,-542.5,8311.0,5375.5,20969.0,-810.0,13073.0,-1038.5,9377.0,0.15935203,0.35843697,0.15915419,0.21718347,0.12710616,0.4028046,-506.5,8347.0,4013.5,19607.0,-1273.0,12610.0,-1155.5,9260.0,0.14005697,0.3391419,0.14680587,0.20483515,0.11501744,0.3907159,-840.5,8013.0,2696.5,18290.0,-1812.0,12071.0,-1389.5,9026.0,0.14903982,0.34812474,0.15286641,0.21089569,0.13514633,0.4108448,-207.5,8646.0,5111.0,20704.5,-390.5,13492.5,-404.0,10011.5,1,-0.2577715707780967,110.24902209435533,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1014_0,0.15574744,0.3529705,0.1272129,0.19271119,0.11449557,0.43063265,-677.0,8642.0,3779.5,21714.5,-1032.5,14697.5,-1641.5,10384.5,0.15435636,0.3515794,0.13182844,0.19732673,0.119163305,0.43530038,-843.0,8476.0,3608.5,21543.5,-1287.5,14442.5,-1690.5,10335.5,0.101509355,0.2987324,0.069335125,0.13483343,0.081650004,0.3977871,-910.0,8409.0,1583.0,19518.0,-850.0,14880.0,-1487.0,10539.0,0.10082487,0.29804793,0.08992353,0.15542182,0.076104224,0.3922413,-393.0,8926.0,2512.5,20447.5,-783.5,14946.5,-968.5,11057.5,1,-3.589802622634226,114.81911127078497,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1015_0,0.10764018,0.3738828,0.10795617,0.24360043,0.10791841,0.42160255,-673.0,8193.0,3166.5,20137.0,-668.5,12248.0,-657.0,9177.0,0.11546599,0.3817086,0.10798612,0.24363038,0.1156479,0.42933202,-720.0,8146.0,3432.5,20403.0,-507.5,12409.0,-704.0,9130.0,0.11686191,0.3831045,0.10650641,0.24215066,0.11817419,0.4318583,-581.5,8284.5,3908.5,20879.0,-178.0,12738.5,-521.5,9312.5,0.11021937,0.37646198,0.09788995,0.23353422,0.10974152,0.42342564,-678.5,8187.5,3242.5,20213.0,-357.0,12559.5,-677.5,9156.5,1,3.4731114672271004,114.31704285849058,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1016_0,-0.081225,0.29993233,-0.046957158,0.17077708,-0.096317306,0.36654937,-552.5,8461.0,-6295.0,18253.0,-2841.5,12928.0,-1169.0,9830.0,-0.08008812,0.30106923,-0.04725936,0.17047487,-0.10249324,0.36037344,-860.5,8153.0,-7208.0,17340.0,-3480.5,12289.0,-1684.0,9315.0,-0.058826886,0.32233045,-0.019359872,0.19837436,-0.091540486,0.37132618,-767.5,8246.0,-6561.0,17987.0,-3737.5,12032.0,-1781.0,9218.0,-0.08818792,0.29296944,-0.01728027,0.20045397,-0.11734275,0.34552392,-781.5,8232.0,-7624.0,16924.0,-4497.5,11272.0,-1744.5,9254.5,1,-0.2275881772316808,114.94604322043106,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1017_0,0.21171834,0.44444445,0.21934852,0.29825738,0.21094029,0.49668637,-1155.5,8468.0,7857.5,25181.0,-1178.5,13611.0,-1097.5,9685.0,0.1615525,0.39427862,0.1667851,0.24569397,0.15277047,0.43851656,-872.5,8751.0,5096.5,22420.0,-1213.5,13576.0,-1042.5,9740.0,0.14324455,0.37597066,0.15119912,0.23010798,0.14060864,0.42635474,-1250.0,8373.5,3497.0,20820.5,-1758.5,13031.0,-1340.0,9442.5,0.112706065,0.34543216,0.12765928,0.20656814,0.11245035,0.39819643,-681.0,8942.5,3453.0,20776.5,-1127.0,13662.5,-674.5,10108.0,1,-0.5256491885025381,110.29672263594207,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1018_0,0.05166853,0.36871547,0.059703667,0.22123526,0.05336543,0.43123737,-1228.0,8168.0,-256.0,20554.0,-1915.0,13107.0,-1311.0,9480.0,0.06670358,0.3837505,0.06806124,0.22959283,0.061668027,0.43953997,-819.0,8577.0,1220.0,22030.0,-1219.0,13803.0,-980.0,9811.0,0.043157633,0.36020455,0.05022994,0.21176153,0.0453485,0.42322046,-1204.0,8192.0,-596.0,20214.0,-1873.0,13149.0,-1283.0,9508.0,0.041224584,0.3582715,0.04834751,0.2098791,0.043523304,0.42139524,-1085.5,8310.5,-394.5,20415.5,-1689.5,13332.5,-1145.5,9645.5,1,4.02988728032438,117.72668835089463,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1019_0,0.0658627,0.3013061,0.0816698,0.16182856,0.038059838,0.35825387,-49.0,8850.0,1449.0,18731.0,-1204.0,13513.0,-638.0,10057.0,0.0999857,0.3354291,0.108997256,0.18915601,0.06766019,0.38785422,-139.5,8759.5,2577.5,19859.5,-1175.5,13541.5,-812.0,9883.0,0.1234517,0.3588951,0.13758104,0.21773979,0.08634102,0.40653506,-181.0,8718.0,3380.0,20662.0,-1444.0,13273.0,-947.0,9748.0,0.04471055,0.28015396,0.052264847,0.1324236,0.026812727,0.34700677,1098.0,9997.0,3340.0,20622.0,1082.0,15799.0,901.0,11596.0,1,-3.056742333037702,114.31407841805299,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1020_0,0.15950672,0.39070126,0.21451022,0.2506893,0.17802906,0.45203096,-2731.0,8816.0,3098.0,23361.0,-4852.0,13996.0,-2418.0,10235.0,0.1670466,0.39824116,0.19540738,0.23158646,0.1958962,0.46989807,-3290.0,8257.0,2632.5,22895.5,-4563.0,14285.0,-2799.5,9853.5,0.11359823,0.34479278,0.15021876,0.18639784,0.14206201,0.4160639,-3030.0,8517.0,391.0,20654.0,-4684.0,14164.0,-2590.0,10063.0,0.10929392,0.3404885,0.13468003,0.17085911,0.14784494,0.42184684,-2888.0,8659.0,1032.0,21295.0,-3768.0,15080.0,-2176.0,10477.0,1,0.2785226538412577,115.61277282430457,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1021_0,0.19805531,0.34506932,0.18415865,0.1860216,0.27379382,0.4293282,-5137.5,8618.0,2762.5,21585.0,-3938.5,14814.0,-3487.5,10510.0,0.20337261,0.35038665,0.19459867,0.1964616,0.26171723,0.41725165,-5246.5,8509.0,1871.5,20694.0,-4854.5,13898.0,-4042.5,9955.0,0.18656313,0.33357716,0.18413922,0.18600217,0.24549252,0.40102693,-5181.5,8574.0,1232.5,20055.0,-4988.0,13764.5,-3975.5,10022.0,0.18211731,0.32913134,0.17886138,0.18072432,0.23411787,0.38965228,-5049.5,8706.0,999.5,19822.0,-4998.5,13754.0,-3992.5,10005.0,1,0.6781831237460328,117.52214196070062,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1022_0,0.025306582,0.36895105,0.03300383,0.22668268,-0.0051734033,0.41638958,-861.0,8206.0,-2367.5,19915.5,-2497.0,12555.0,-1704.5,9180.5,0.0029122748,0.34655675,0.027821327,0.22150017,-0.03028129,0.3912817,-884.0,8183.0,-3580.0,18703.0,-3132.0,11920.0,-1809.0,9076.0,0.008344568,0.35198903,0.0208299,0.21450876,-0.017157134,0.40440586,-902.0,8165.0,-3030.0,19253.0,-2600.0,12452.0,-1657.0,9228.0,0.03526332,0.3789078,0.04830885,0.2419877,-0.0042113382,0.41735166,-472.5,8594.5,-1376.0,20907.0,-2292.0,12760.0,-1468.0,9417.0,1,-0.2566935924371533,110.11023238295886,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1023_0,0.030007206,0.30170432,0.052886173,0.1759142,0.04976189,0.353973,-657.5,9520.5,875.5,19953.5,-914.5,13983.5,-222.0,10704.0,0.045687847,0.31738496,0.065949135,0.18897715,0.05589448,0.36010557,-1693.0,8485.0,-1043.0,18035.0,-2596.0,12302.0,-1581.0,9345.0,0.034334432,0.30603155,0.051470034,0.17449805,0.044855654,0.34906676,-1407.0,8771.0,-900.0,18178.0,-2121.5,12776.5,-1267.0,9659.0,-0.054951265,0.21674584,-0.05840504,0.064622976,-0.014974404,0.2892367,-1141.0,9037.0,-2686.0,16392.0,-496.0,14402.0,-374.0,10552.0,1,-2.655464895621512,110.8335558497319,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1024_0,0.07709073,0.41588432,0.10998052,0.27059737,0.061694805,0.4614304,-1555.0,8434.0,-407.0,22886.0,-3708.0,13138.0,-2062.5,9441.5,0.058224753,0.3970183,0.09392395,0.2545408,0.044080038,0.44381562,-1488.0,8501.0,-1225.0,22068.0,-3733.0,13113.0,-1979.0,9525.0,0.022076255,0.36086982,0.03981715,0.20043401,0.0080150785,0.40775067,-563.5,9425.5,-889.0,22404.0,-1923.5,14922.5,-982.0,10522.0,0.0051301247,0.3439237,0.04621222,0.20682907,-0.004934059,0.39480153,-757.0,9232.0,-2016.0,21277.0,-2862.0,13984.0,-1117.0,10387.0,1,6.0042046117622645,117.33834665356976,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1025_0,-0.002125027,0.33696607,0.011616,0.18732846,5.499859E-4,0.40805838,-270.5,8638.5,-615.5,20548.5,-773.5,14064.5,-255.0,10190.5,0.0052738413,0.34436494,0.018668126,0.19438058,0.0014440294,0.40895241,-82.0,8827.0,-122.0,21042.0,-645.0,14193.0,-183.5,10262.0,0.042426407,0.3815175,0.05349335,0.22920582,0.05018681,0.45769522,-269.0,8640.0,2060.0,23224.0,-275.0,14563.0,-48.5,10397.0,0.046128612,0.3852197,0.057454918,0.23316738,0.022752138,0.43026054,-621.0,8288.0,-358.0,20806.0,-1900.0,12938.0,-1211.5,9234.0,1,0.84877319620033,109.85690747283715,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1026_0,0.00912195,0.3629463,0.00304736,0.22159716,0.009275388,0.4190099,64.5,8068.5,590.5,19706.5,298.0,12557.0,87.0,9211.0,0.018544778,0.37236914,0.022575334,0.24112514,0.011035504,0.42077002,-75.5,7928.5,331.5,19447.5,-368.0,11891.0,-230.0,8894.0,0.014593016,0.36841738,0.021904472,0.24045427,0.005043954,0.41477847,106.0,8110.0,490.0,19606.0,-254.0,12005.0,-75.0,9049.0,0.030657649,0.38448203,0.027101729,0.24565153,0.021987498,0.43172202,-80.5,7923.5,846.5,19962.5,-170.0,12089.0,-249.0,8875.0,1,0.8083490084149515,113.69774430161857,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1027_0,0.21228987,0.35310033,0.22239922,0.20875809,0.24169457,0.41971144,-4758.5,8687.5,1984.5,21254.5,-5890.0,13913.0,-4351.5,10161.5,0.220191,0.36100146,0.21894312,0.20530199,0.24663234,0.4246492,-4917.0,8529.0,1849.0,21119.0,-5878.5,13924.5,-4597.5,9915.5,0.22067104,0.36148152,0.21374735,0.20010622,0.24393083,0.42194772,-4719.0,8727.0,2197.5,21467.5,-5494.5,14308.5,-4445.0,10068.0,0.22060707,0.36141753,0.22508428,0.21144314,0.24350794,0.42152482,-4644.5,8801.5,2358.5,21628.5,-5724.5,14078.5,-4368.0,10145.0,1,-2.014337277345409,112.51223762116605,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1028_0,0.013522299,0.38973033,0.015746074,0.2571638,0.0064199697,0.4325698,-144.0,8150.0,-36.5,20576.0,-437.5,12158.0,-307.5,9035.5,-0.018846624,0.3573614,-0.0026405968,0.23877713,-0.027791936,0.3983579,-87.0,8207.0,-1537.5,19075.0,-874.0,11721.5,-312.0,9031.0,-0.06546294,0.3107451,-0.056235984,0.18518175,-0.05556728,0.37058255,495.5,8789.5,-1473.0,19139.5,563.0,13158.5,721.5,10064.5,-0.006698213,0.36950982,-0.007959781,0.23345795,-0.0056839464,0.4204659,-15.5,8278.5,-321.5,20291.0,14.5,12610.0,-1.5,9341.5,1,-2.9831703112683132,114.23727246126076,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1029_0,0.102257155,0.38235074,0.13827303,0.24088182,0.075355045,0.452402,-484.0,8674.5,2762.5,23007.5,-2402.0,14075.0,-1105.5,10280.0,0.113291584,0.39338517,0.1316908,0.23429959,0.08066831,0.45771524,-1024.5,8134.0,1620.0,21865.0,-2913.0,13564.0,-1866.5,9519.0,0.12779923,0.40789282,0.12927489,0.23188369,0.10439121,0.48143816,-735.5,8423.0,3818.0,24063.0,-1473.0,15004.0,-1265.5,10120.0,0.116868645,0.39696223,0.13915782,0.2417666,0.08751511,0.46456206,-508.5,8650.0,3415.0,23660.0,-2030.0,14447.0,-1172.0,10213.5,1,-0.676027167064146,116.9583592883872,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1030_0,-0.015690234,0.32847354,0.0024513442,0.1945563,-0.005871256,0.3779074,-157.5,8906.5,-626.5,19727.5,-492.5,13301.5,41.0,9972.0,-0.020842284,0.3233215,-0.012088647,0.18001631,-0.0058901855,0.37788844,-570.0,8494.0,-1541.0,18813.0,-721.0,13073.0,-311.0,9620.0,-0.023488741,0.32067505,0.006124818,0.19822977,-0.010106615,0.37367204,133.0,9197.0,-183.0,20171.0,-297.0,13497.0,444.5,10375.5,0.0068431133,0.3510069,0.014738016,0.20684297,0.01791504,0.40169367,-444.5,8619.5,-160.5,20193.5,-522.5,13271.5,-230.5,9700.5,1,0.8463477449332073,111.28145585039388,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1031_0,6.5464195E-4,0.36609828,0.027646817,0.23481414,-0.031343065,0.4119637,-752.0,8083.0,-3497.5,19408.5,-3017.0,12027.0,-1639.0,9006.0,-0.014232157,0.3512115,0.0041541387,0.21132146,-0.04814431,0.39516246,-458.0,8377.0,-3583.0,19323.0,-2463.0,12581.0,-1367.0,9278.0,0.007921388,0.37336504,0.03210306,0.23927039,-0.031326324,0.41198045,-658.0,8177.0,-3271.0,19635.0,-2991.0,12053.0,-1686.0,8959.0,0.00711064,0.3725543,0.03154627,0.23871359,-0.033207987,0.4100988,-295.0,8540.0,-2492.0,20414.0,-2498.0,12546.0,-1313.0,9332.0,1,0.06265749106733663,110.64329267255538,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1032_0,0.16429996,0.39250448,0.17589623,0.24719915,0.13133335,0.44299304,-1911.5,8315.0,2054.0,21541.0,-3891.0,13002.0,-2848.0,9397.5,0.1582229,0.38642743,0.16607112,0.23737402,0.12911315,0.44077283,-1934.0,8292.5,1877.5,21364.5,-3725.5,13167.5,-2790.5,9455.0,0.12640713,0.35461164,0.1285026,0.19980553,0.106581755,0.41824144,-1622.0,8604.5,1489.5,20976.5,-2903.0,13990.0,-2251.5,9994.0,0.15875146,0.38695598,0.16623731,0.23754022,0.122990675,0.43465036,-1398.0,8828.5,2916.5,22403.5,-3090.0,13803.0,-2343.0,9902.5,1,1.0638298752185433,110.61176180608278,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1033_0,0.093522884,0.35236695,0.11892733,0.23491162,0.13470279,0.43015733,-2140.0,8059.0,1473.0,20226.0,-2324.0,12531.0,-1355.0,9686.0,0.045042325,0.30388638,0.08488769,0.20087197,0.055520494,0.35097504,-1995.0,8204.0,-1676.0,17077.0,-3491.0,11364.0,-1924.0,9117.0,0.094730064,0.35357413,0.112716466,0.22870076,0.1214754,0.41692993,-1709.5,8489.5,1877.5,20630.5,-1904.5,12950.5,-1188.5,9852.5,0.06260404,0.3214481,0.07930657,0.19529086,0.077396,0.37285054,-1920.0,8279.0,-630.0,18123.0,-2654.0,12201.0,-1735.0,9306.0,1,0.1594060471670091,114.11222697371133,"{""type"":""MultiPoint"",""coordinates"":[]}"
