system:index,0_NBR_delta_lag4,0_NBR_lag4,0_NDMI_delta_lag4,0_NDMI_lag4,0_NDVI_delta_lag4,0_NDVI_lag4,0_SR_B4_delta_lag4,0_SR_B4_lag4,0_SR_B5_delta_lag4,0_SR_B5_lag4,0_SR_B6_delta_lag4,0_SR_B6_lag4,0_SR_B7_delta_lag4,0_SR_B7_lag4,1_NBR_delta_lag3,1_NBR_lag3,1_NDMI_delta_lag3,1_NDMI_lag3,1_NDVI_delta_lag3,1_NDVI_lag3,1_SR_B4_delta_lag3,1_SR_B4_lag3,1_SR_B5_delta_lag3,1_SR_B5_lag3,1_SR_B6_delta_lag3,1_SR_B6_lag3,1_SR_B7_delta_lag3,1_SR_B7_lag3,2_NBR_delta_lag2,2_NBR_lag2,2_NDMI_delta_lag2,2_NDMI_lag2,2_NDVI_delta_lag2,2_NDVI_lag2,2_SR_B4_delta_lag2,2_SR_B4_lag2,2_SR_B5_delta_lag2,2_SR_B5_lag2,2_SR_B6_delta_lag2,2_SR_B6_lag2,2_SR_B7_delta_lag2,2_SR_B7_lag2,3_NBR_delta_lag1,3_NBR_lag1,3_NDMI_delta_lag1,3_NDMI_lag1,3_NDVI_delta_lag1,3_NDVI_lag1,3_SR_B4_delta_lag1,3_SR_B4_lag1,3_SR_B5_delta_lag1,3_SR_B5_lag1,3_SR_B6_delta_lag1,3_SR_B6_lag1,3_SR_B7_delta_lag1,3_SR_B7_lag1,class,latitude,longitude,.geo
1_1109_0,-0.09449451,0.04912056,-0.058164276,0.011663539,-0.03439463,0.12699462,-1869.5,8247.5,-3364.0,10647.0,-1780.5,10401.5,-842.0,9650.0,-0.062581904,0.08103316,-0.047300395,0.022527423,0.002675863,0.16406512,-2017.0,8100.0,-2731.5,11279.5,-1399.5,10782.5,-903.5,9588.5,-0.14581595,-0.0022008803,-0.08900374,-0.019175926,-0.08451601,0.07687324,-1567.0,8550.0,-4037.0,9974.0,-1818.0,10364.0,-474.0,10018.0,-0.04162882,0.10198625,-0.053580184,0.016247634,0.0038553532,0.16524461,-1850.0,8267.0,-2471.0,11540.0,-1011.0,11171.0,-1088.0,9404.0,1,51.812894210153146,116.54980549716964,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1110_0,0.0140599655,0.23038667,-0.01903834,0.16533208,0.031115558,0.2702379,-150.0,8528.0,711.5,14844.0,899.5,10632.0,179.5,9285.0,5.417875E-4,0.21686849,-0.06729582,0.1170746,0.01771834,0.25684068,-211.0,8467.0,187.0,14319.5,1585.5,11318.0,110.0,9215.5,0.007781452,0.22410816,0.0049249427,0.18929537,0.015285401,0.25440773,-40.5,8637.5,399.5,14532.0,173.5,9906.0,105.5,9211.0,0.027037408,0.24336411,0.007326678,0.19169709,0.0072869645,0.2464093,399.0,9077.0,880.5,15013.0,450.5,10183.0,30.5,9136.0,1,59.60613862600364,100.80215890349761,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1111_0,0.07114353,0.19815029,0.05181097,0.11888414,0.036560416,0.2281367,-169.0,8142.0,705.0,12955.0,-508.0,10202.0,-819.0,8670.0,0.061637513,0.18864428,0.039111096,0.10618427,0.037517343,0.22909363,-65.0,8246.0,897.0,13147.0,-87.0,10623.0,-515.0,8974.0,0.03366766,0.16067442,0.014062911,0.081136085,5.212758E-4,0.19209756,-30.0,8281.0,-31.0,12219.0,-325.0,10385.0,-653.0,8836.0,0.033747323,0.16075408,0.044492483,0.11156566,-0.0054034223,0.18617286,264.5,8575.5,249.0,12499.0,-720.0,9990.0,-452.0,9037.0,1,58.96312454563089,89.45293343545998,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1112_0,0.00720569,0.28975725,0.06558289,0.21492045,-0.07073782,0.2598798,-521.0,10160.0,-3937.0,17295.0,-4538.5,11176.0,-2353.0,9524.0,0.040662397,0.32321396,0.10284574,0.2521833,0.011340248,0.34195787,-1576.0,9105.0,-2664.0,18568.0,-4625.5,11089.0,-2380.0,9497.0,0.04569487,0.32824644,0.0929162,0.24225375,0.024169713,0.35478732,-1769.0,8912.0,-2519.0,18713.0,-4300.0,11414.5,-2413.0,9464.0,0.029525792,0.31207737,0.08139495,0.2307325,0.01141719,0.34203482,-1834.0,8847.0,-3187.0,18045.0,-4435.5,11279.0,-2416.0,9461.0,1,51.48438031075064,84.26138974547645,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1113_0,-0.1538982,0.24968658,-0.24004968,0.15383594,0.26954147,0.29138172,-16470.5,8341.5,-10718.5,15201.5,-123.0,11148.0,-1887.0,9127.0,-0.15480429,0.24878049,-0.23522821,0.15865742,0.27139091,0.29323116,-16487.5,8324.5,-10688.0,15232.0,-210.5,11060.5,-1851.0,9163.0,-0.13297227,0.2706125,-0.14914845,0.24473716,0.29100865,0.31284893,-16750.0,8062.0,-10517.0,15403.0,-1925.0,9346.0,-2172.0,8842.0,-0.14262669,0.26095808,-0.22347182,0.17041379,0.27750045,0.2993407,-16629.0,8183.0,-10745.0,15175.0,-515.0,10756.0,-2120.0,8894.0,1,59.58754349962237,102.28033670351628,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1114_0,-0.060455725,0.2873167,0.0035462622,0.24762541,-0.084458895,0.30495188,-1006.0,8955.0,-5853.5,16813.0,-3633.5,10139.0,-1661.0,9308.0,-0.03231963,0.3154528,-0.021764234,0.22231491,-0.017721418,0.37168935,-1907.0,8054.0,-5083.5,17583.0,-2585.5,11187.0,-1819.0,9150.0,-0.024132937,0.3236395,0.015372909,0.25945204,-0.040278375,0.3491324,-1090.0,8871.0,-4278.5,18388.0,-2960.5,10812.0,-1573.0,9396.0,0.0044304943,0.35220295,0.04905512,0.29313427,-0.024524784,0.364886,-1124.5,8836.5,-3676.5,18990.0,-3392.0,10380.5,-1871.5,9097.5,1,54.00577165021731,85.78565111957045,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1115_0,0.05686517,0.2967598,0.07117918,0.1906186,0.07750958,0.3387084,-1934.0,8407.0,-634.0,17019.0,-2316.5,11569.5,-1592.5,9229.5,0.03701994,0.2769146,0.054982975,0.1744224,0.050635226,0.31183407,-1848.0,8493.0,-1463.0,16190.0,-2505.0,11381.0,-1654.0,9168.0,0.04243785,0.2823325,0.104699776,0.2241392,0.0048044506,0.26600328,-715.0,9626.0,-1050.0,16603.0,-3363.0,10523.0,-1530.0,9292.0,0.078467965,0.3183626,0.13646187,0.25590128,0.10690695,0.36810577,-1691.0,8650.0,1075.0,18728.0,-2790.0,11096.0,-1139.0,9683.0,1,57.50542833409014,104.5864018693795,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1116_0,0.08932751,0.22570327,0.12018185,0.19462042,0.031790093,0.24812093,87.0,9003.0,1106.5,14945.0,-1845.5,10075.5,-1076.0,9441.0,0.08727876,0.22365452,0.07373199,0.14817055,0.026931213,0.24326205,328.5,9244.5,1349.5,15188.0,-653.0,11268.0,-881.0,9636.0,0.029287517,0.16566329,0.022289637,0.0967282,-0.020563183,0.19576766,395.0,9311.0,5.5,13844.0,-519.0,11402.0,-608.0,9909.0,0.16507684,0.3014526,0.20821068,0.28264925,-0.1309053,0.08542553,5427.5,14343.5,3184.5,17023.0,-2400.5,9520.5,-1380.0,9137.0,1,59.657073102613225,109.28584844672237,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1117_0,0.052221823,0.24351959,0.016896943,0.16384435,0.047946747,0.2924035,-1035.0,8523.0,-176.0,15567.0,-525.0,11184.0,-1217.0,9470.0,0.03263802,0.22393578,-0.018120177,0.12882723,0.031795915,0.27625266,-1299.5,8258.5,-1180.0,14563.0,-470.0,11239.0,-1453.0,9234.0,0.04821975,0.23951752,0.056765895,0.2037133,0.03500796,0.2794647,-1051.0,8507.0,-637.0,15106.0,-1716.0,9993.0,-1419.0,9268.0,0.10914534,0.3004431,0.11461468,0.26156208,0.048365284,0.29282203,-568.0,8990.0,692.0,16435.0,-2089.0,9620.0,-1846.0,8841.0,1,57.7539023416776,106.45992822593918,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1118_0,-0.022271058,0.23599026,-0.02607912,0.1771921,0.10019513,0.27447286,-4096.5,8086.0,-3121.0,14204.0,-1543.5,9928.0,-1433.0,8780.0,-0.0055234246,0.25273788,-0.029604672,0.17366657,0.11876619,0.2930439,-4146.0,8036.5,-2626.0,14699.0,-1122.5,10349.0,-1445.0,8768.0,-4.2568252E-5,0.25821874,0.003873076,0.2071443,0.108361915,0.28263965,-3866.5,8316.0,-2456.0,14869.0,-1705.5,9766.0,-1447.0,8766.0,-0.045634538,0.21262677,-0.06420822,0.13906302,0.073069066,0.24734679,-3849.5,8333.0,-3515.0,13810.0,-1033.5,10438.0,-1246.0,8967.0,1,58.29989837136545,85.65440725656059,"{""type"":""MultiPoint"",""coordinates"":[]}"
