system:index,0_NBR_delta_lag4,0_NBR_lag4,0_NDMI_delta_lag4,0_NDMI_lag4,0_NDVI_delta_lag4,0_NDVI_lag4,0_SR_B4_delta_lag4,0_SR_B4_lag4,0_SR_B5_delta_lag4,0_SR_B5_lag4,0_SR_B6_delta_lag4,0_SR_B6_lag4,0_SR_B7_delta_lag4,0_SR_B7_lag4,1_NBR_delta_lag3,1_NBR_lag3,1_NDMI_delta_lag3,1_NDMI_lag3,1_NDVI_delta_lag3,1_NDVI_lag3,1_SR_B4_delta_lag3,1_SR_B4_lag3,1_SR_B5_delta_lag3,1_SR_B5_lag3,1_SR_B6_delta_lag3,1_SR_B6_lag3,1_SR_B7_delta_lag3,1_SR_B7_lag3,2_NBR_delta_lag2,2_NBR_lag2,2_NDMI_delta_lag2,2_NDMI_lag2,2_NDVI_delta_lag2,2_NDVI_lag2,2_SR_B4_delta_lag2,2_SR_B4_lag2,2_SR_B5_delta_lag2,2_SR_B5_lag2,2_SR_B6_delta_lag2,2_SR_B6_lag2,2_SR_B7_delta_lag2,2_SR_B7_lag2,3_NBR_delta_lag1,3_NBR_lag1,3_NDMI_delta_lag1,3_NDMI_lag1,3_NDVI_delta_lag1,3_NDVI_lag1,3_SR_B4_delta_lag1,3_SR_B4_lag1,3_SR_B5_delta_lag1,3_SR_B5_lag1,3_SR_B6_delta_lag1,3_SR_B6_lag1,3_SR_B7_delta_lag1,3_SR_B7_lag1,4_NBR_lag0,4_NDMI_lag0,4_NDVI_lag0,4_SR_B4_lag0,4_SR_B5_lag0,4_SR_B6_lag0,4_SR_B7_lag0,class,latitude,longitude,.geo
1_3000_0,0.114484325,0.29820713,0.12704025,0.21786956,0.06764413,0.29492548,-830.0,9344.0,1002.0,17161.0,-2447.0,11021.0,-1866.0,9277.0,0.13773097,0.32145378,0.18161608,0.27244538,0.08796226,0.31524363,-666.5,9507.5,2102.5,18261.5,-3026.5,10441.5,-1766.0,9377.0,0.16578105,0.34950384,0.22487101,0.31570032,0.06352779,0.29080915,922.0,11096.0,4037.0,20196.0,-2964.0,10504.0,-1408.0,9735.0,0.083930954,0.26765376,0.07262586,0.16345517,0.11757123,0.3448526,-2041.0,8133.0,536.0,16695.0,-1464.0,12004.0,-1498.0,9645.0,0.18372281,0.09082931,0.22728136,10174.0,16159.0,13468.0,11143.0,1,49.24514980202591,-72.2505550706848,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3001_0,-0.06299282,0.33605573,-0.07841485,0.32699385,0.2470625,0.2044175,-18369.0,12859.0,-9206.5,19467.0,-2258.0,9873.0,-2642.5,9674.0,-0.06858486,0.33046368,-0.17161888,0.23378983,0.3793302,0.33668518,-21795.0,9433.0,-9664.5,19009.0,-326.0,11805.0,-2750.5,9566.0,-0.04515673,0.35389182,-0.06866705,0.3367417,0.18419117,0.14154616,-15793.0,15435.0,-8148.5,20525.0,-1947.0,10184.0,-2521.5,9795.0,-0.14871188,0.25033668,-0.27296758,0.13244113,0.35653314,0.31388813,-22501.0,8727.0,-11961.5,16712.0,672.0,12803.0,-2296.5,10020.0,0.39904854,0.4054087,-0.042645007,31228.0,28673.5,12131.0,12316.5,1,49.2481142424635,-72.05921391516733,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3002_0,-0.2330185,0.2627908,-0.34900782,0.18228877,0.33436182,0.289947,-30010.5,8172.0,-20089.0,14846.0,-425.0,10268.0,-3108.5,8667.0,-0.2477877,0.24802159,-0.34574926,0.18554729,0.31241843,0.2680036,-30307.5,7875.0,-21293.5,13641.5,-1321.5,9371.5,-3556.0,8219.5,-0.2652536,0.23055568,-0.31796324,0.21333334,0.3153175,0.2709027,-30299.5,7883.0,-21194.0,13741.0,-1784.0,8909.0,-3183.5,8592.0,-0.2743982,0.22141108,-0.37919614,0.15210043,0.26357374,0.2191589,-29395.5,8787.0,-21215.5,13719.5,-596.0,10097.0,-3030.0,8745.5,0.4958093,0.53129655,-0.04441481,38182.5,34935.0,10693.0,11775.5,1,50.946199624034634,-72.47693052228291,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3003_0,0.027046619,0.1873177,0.02260998,0.11681649,0.031007634,0.20648691,-1014.5,8232.5,-666.0,12517.0,-1014.5,9898.5,-973.5,8567.5,0.058939334,0.21921042,0.06155274,0.15575925,0.06844255,0.24392183,-1161.5,8085.5,119.5,13302.5,-1196.0,9717.0,-1022.0,8519.0,0.045092303,0.20536338,0.10853035,0.20273685,0.063321345,0.23880062,-768.0,8479.0,616.0,13799.0,-1766.0,9147.0,-444.0,9097.0,-0.018797878,0.1414732,-0.011130441,0.08307607,0.0016442711,0.17712355,-1092.5,8154.5,-1518.0,11665.0,-1037.5,9875.5,-767.5,8773.5,0.16027108,0.094206505,0.17547926,9247.0,13183.0,10913.0,9541.0,1,49.240568394076895,-72.48178142481716,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3004_0,0.06353427,0.23683253,0.04139382,0.16489813,0.021020576,0.2604833,-1382.5,8469.5,-1620.0,14436.0,-2177.0,10349.0,-2405.5,8907.5,0.100281775,0.27358004,0.12509304,0.24859734,0.05122279,0.2906855,-1719.0,8133.0,-1257.0,14799.0,-3620.0,8906.0,-2872.0,8441.0,0.13833944,0.3116377,0.16567402,0.2891783,0.0075821592,0.24704488,308.0,10160.0,771.0,16827.0,-3248.0,9278.0,-2482.0,8831.0,0.081058644,0.2543569,0.06590324,0.18940754,0.02867293,0.26813564,-1440.5,8411.5,-1481.0,14575.0,-2593.0,9933.0,-2649.0,8664.0,0.17329825,0.1235043,0.23946272,9852.0,16056.0,12526.0,11313.0,1,50.596934641568964,-72.65614442146476,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3005_0,-0.10648931,0.2934762,-0.17538734,0.20852996,0.10965687,0.33025086,-4441.0,8510.0,-3379.5,16902.5,2040.5,11069.5,539.5,9232.5,-0.053360574,0.3466049,-0.0173555,0.3665618,0.12666509,0.34725907,-4217.0,8734.0,-2255.0,18027.0,-673.0,8356.0,54.0,8747.0,0.026696937,0.42666242,0.052203506,0.4361208,-0.120576814,0.100017175,5392.0,18343.0,2138.0,22420.0,-226.0,8803.0,317.0,9010.0,-0.118326865,0.28163862,-0.19824979,0.18566751,0.098012224,0.3186062,-4576.5,8374.5,-4076.0,16206.0,2101.5,11130.5,390.5,9083.5,0.3999655,0.3839173,0.22059399,12951.0,20282.0,9029.0,8693.0,1,49.02470323130298,-73.23474929596614,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3006_0,-0.049176168,0.16584244,-0.10107292,0.10467265,0.13878506,0.19400784,-5918.5,8474.0,-3521.5,12553.5,-414.5,10174.5,-1403.5,8982.0,-0.040469877,0.17454873,-0.08707965,0.11866592,0.16280334,0.21802612,-6037.5,8355.0,-3061.0,13014.0,-336.0,10253.0,-1239.5,9146.0,-3.3463925E-4,0.21468398,-0.032003064,0.17374252,0.11003182,0.1652546,-4638.5,9754.0,-2459.0,13616.0,-1004.0,9585.0,-1582.5,8803.0,-0.0874063,0.12761231,-0.11692964,0.088815935,0.1253743,0.18059708,-5760.5,8632.0,-3638.0,12437.0,-181.0,10408.0,-763.5,9622.0,0.21501862,0.20574558,0.05522278,14392.5,16075.0,10589.0,10385.5,1,49.55830251006997,-72.32331860869847,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3007_0,-0.16715464,0.23998548,-0.21611188,0.18757486,0.16122687,0.13814937,-15316.0,11638.0,-10369.0,15369.0,-420.0,10514.0,-1424.0,9420.0,-0.16050203,0.24663809,-0.16743903,0.2362477,0.293228,0.2701505,-18431.0,8523.0,-10905.5,14832.5,-1770.5,9163.5,-1880.5,8963.5,-0.054905113,0.35223502,-0.039700698,0.36398605,0.14221488,0.11913737,-11882.0,15072.0,-6589.0,19149.0,-2005.0,8929.0,-1671.0,9173.0,-0.15580063,0.2513395,-0.2216995,0.18198723,0.1503469,0.1272694,-15020.5,11933.5,-10324.0,15414.0,-266.5,10667.5,-1622.0,9222.0,0.40714014,0.40368673,-0.023077507,26954.0,25738.0,10934.0,10844.0,1,50.312078864974666,-72.56748070292217,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3008_0,0.025992265,0.20701754,-0.010364024,0.11513987,-0.0066504516,0.22775942,-328.0,8763.0,-726.0,13932.0,-334.0,11055.0,-1011.5,9153.0,0.049119648,0.23014493,0.032112554,0.15761645,-0.0016262081,0.23278366,-507.0,8584.0,-865.0,13793.0,-1352.0,10037.0,-1532.5,8632.0,0.06269702,0.2437223,0.13647538,0.26197928,0.019279642,0.2536895,-570.0,8521.0,-344.0,14314.0,-3018.0,8371.0,-1460.5,8704.0,0.056229707,0.23725499,0.068723805,0.19422771,0.013803398,0.24821326,-518.0,8573.0,-424.0,14234.0,-1785.0,9604.0,-1389.5,8775.0,0.18102528,0.1255039,0.23440987,9091.0,14658.0,11389.0,10164.5,1,50.31504330541226,-72.4866323273514,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3009_0,0.07424501,0.20017964,0.091690734,0.1121052,0.022370784,0.23458216,-1379.5,8284.5,-1508.0,13362.5,-3607.0,10668.5,-2639.0,8905.0,0.08200583,0.20794044,0.16134754,0.18176201,0.036226563,0.24843794,-1605.0,8059.0,-1483.5,13387.0,-5006.5,9269.0,-2766.0,8778.0,0.064696655,0.19063127,0.08157579,0.10199025,0.01969409,0.23190546,-1344.0,8320.0,-1526.5,13344.0,-3401.5,10874.0,-2473.0,9071.0,0.03306533,0.15899995,0.093270995,0.11368546,-0.026496368,0.185715,-1609.5,8054.5,-3142.0,11728.5,-4941.5,9334.0,-3033.5,8510.5,0.12593462,0.020414464,0.21221137,9664.0,14870.5,14275.5,11544.0,1,49.30416911619256,-72.66746319404467,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3010_0,-0.14591148,0.20190534,-0.1530552,0.14197178,0.10197724,0.24510436,-6925.5,8490.5,-6562.0,14004.0,-673.5,10522.0,-652.5,9299.0,-0.038740553,0.30907628,-0.009112202,0.2859148,0.053928457,0.19705558,-4508.0,10908.0,-4304.0,16262.0,-2165.0,9030.5,-1368.5,8583.0,-0.062547036,0.2852698,-0.0035711587,0.29145584,-0.055926677,0.08720044,-2237.0,13179.0,-4869.0,15697.0,-2583.5,8612.0,-1222.5,8729.0,-0.12734489,0.22047193,-0.17053027,0.12449673,0.10311279,0.2462399,-6758.5,8657.5,-6252.0,14314.0,-51.0,11144.5,-809.0,9142.5,0.34781682,0.295027,0.14312711,15416.0,20566.0,11195.5,9951.5,1,50.67427958753165,-72.69306517964208,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3011_0,0.1672099,0.21139611,0.21079382,0.16091903,0.08332488,0.24495263,-1967.0,7891.0,-648.0,13011.0,-5689.0,9404.0,-4033.0,8470.0,0.15871772,0.20290394,0.20747253,0.15759774,0.14892337,0.31055114,-3059.0,6799.0,-735.0,12924.0,-5688.0,9405.0,-3939.0,8564.0,0.1543347,0.19852091,0.22637206,0.17649728,0.07767827,0.23930603,-1900.0,7958.0,-694.0,12965.0,-6018.0,9075.0,-3833.0,8670.0,0.1378127,0.18199894,0.16595154,0.116076745,0.050225273,0.21185303,-1932.0,7926.0,-1472.0,12187.0,-5441.0,9652.0,-4069.0,8434.0,0.044186223,-0.04987479,0.16162775,9858.0,13659.0,15093.0,12503.0,1,49.339472906858454,-72.88764027018236,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3012_0,-0.032758716,0.22480814,-0.028676704,0.13658707,-0.016095549,0.27219164,-471.5,8400.0,-1375.5,14683.0,-349.5,11154.0,-187.5,9293.0,0.04783548,0.30540234,0.14089283,0.3061566,-0.058228098,0.2300591,1387.0,10258.5,330.5,16389.0,-2797.5,8706.0,-760.0,8720.5,0.10780391,0.36537078,0.1775337,0.34279746,-0.10382604,0.18446116,4186.5,13058.0,2906.5,18965.0,-2221.5,9282.0,-665.5,8815.0,0.024622904,0.28218976,0.07969094,0.2449547,-0.037369113,0.2509181,511.5,9383.0,-389.5,15669.0,-2000.5,9503.0,-708.5,8772.0,0.25756687,0.16526377,0.2882872,8871.5,16058.5,11503.5,9480.5,1,50.603402511614625,-72.63781878966871,"{""type"":""MultiPoint"",""coordinates"":[]}"
