system:index,0_NBR_delta_lag4,0_NBR_lag4,0_NDMI_delta_lag4,0_NDMI_lag4,0_NDVI_delta_lag4,0_NDVI_lag4,0_SR_B4_delta_lag4,0_SR_B4_lag4,0_SR_B5_delta_lag4,0_SR_B5_lag4,0_SR_B6_delta_lag4,0_SR_B6_lag4,0_SR_B7_delta_lag4,0_SR_B7_lag4,1_NBR_delta_lag3,1_NBR_lag3,1_NDMI_delta_lag3,1_NDMI_lag3,1_NDVI_delta_lag3,1_NDVI_lag3,1_SR_B4_delta_lag3,1_SR_B4_lag3,1_SR_B5_delta_lag3,1_SR_B5_lag3,1_SR_B6_delta_lag3,1_SR_B6_lag3,1_SR_B7_delta_lag3,1_SR_B7_lag3,2_NBR_delta_lag2,2_NBR_lag2,2_NDMI_delta_lag2,2_NDMI_lag2,2_NDVI_delta_lag2,2_NDVI_lag2,2_SR_B4_delta_lag2,2_SR_B4_lag2,2_SR_B5_delta_lag2,2_SR_B5_lag2,2_SR_B6_delta_lag2,2_SR_B6_lag2,2_SR_B7_delta_lag2,2_SR_B7_lag2,3_NBR_delta_lag1,3_NBR_lag1,3_NDMI_delta_lag1,3_NDMI_lag1,3_NDVI_delta_lag1,3_NDVI_lag1,3_SR_B4_delta_lag1,3_SR_B4_lag1,3_SR_B5_delta_lag1,3_SR_B5_lag1,3_SR_B6_delta_lag1,3_SR_B6_lag1,3_SR_B7_delta_lag1,3_SR_B7_lag1,4_NBR_lag0,4_NDMI_lag0,4_NDVI_lag0,4_SR_B4_lag0,4_SR_B5_lag0,4_SR_B6_lag0,4_SR_B7_lag0,class,latitude,longitude,.geo
1_3000_0,0.0908465,0.20315182,0.047068693,0.16464974,0.022216272,0.22263476,-100.0,8689.0,471.0,13666.0,-616.5,9802.0,-1479.5,9051.0,0.11129067,0.22359599,0.09315386,0.2107349,0.020413762,0.22083224,180.0,8969.0,858.0,14053.0,-1257.5,9161.0,-1613.5,8917.0,0.06915115,0.18145648,-0.0080452375,0.109535806,0.023531014,0.2239495,-552.0,8237.0,-204.0,12991.0,7.5,10426.0,-1530.0,9000.5,0.11818389,0.23048921,0.044160854,0.1617419,0.036495253,0.23691374,-239.0,8550.0,664.0,13859.0,-418.5,10000.0,-1863.5,8667.0,0.11230533,0.11758105,0.20041849,8789.0,13195.0,10418.5,10530.5,1,49.339472906858454,-72.098829619197,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3001_0,0.3190655,0.46142474,0.3535214,0.45926732,-0.08222903,0.07326123,10481.0,21979.0,9722.0,25454.0,-3291.0,9432.0,-2430.5,9380.5,0.33663955,0.47899875,0.33152437,0.43727028,-0.11101625,0.044474013,13097.0,24595.0,11152.5,26884.5,-2197.0,10526.0,-2340.5,9470.5,0.17923759,0.3215968,0.15478143,0.26052734,0.14742498,0.30291525,-1216.0,10282.0,3486.0,19218.0,-1449.0,11274.0,-1946.0,9865.0,0.3015515,0.44391072,0.2920332,0.3977791,-0.15319721,0.0022930473,12215.0,23713.0,8090.0,23822.0,-2459.5,10263.5,-2636.5,9174.5,0.14235923,0.10574591,0.15549026,11498.0,15732.0,12723.0,11811.0,1,49.6825395138637,-72.58796229140009,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3002_0,0.1645597,0.25824246,0.22177027,0.25722098,0.05950777,0.21601851,1145.0,9485.0,3277.0,14712.0,-1960.0,8692.0,-803.0,8673.0,0.16458593,0.25826868,0.16980195,0.20525266,0.109799005,0.26630974,328.0,8668.0,3525.5,14960.5,-787.0,9865.0,-657.0,8819.0,0.11586984,0.2095526,0.10122786,0.13667858,0.07834748,0.23485823,-157.0,8183.0,1771.5,13206.5,-621.5,10030.5,-845.5,8630.5,0.15648541,0.25016814,0.17793658,0.2133873,0.08513885,0.2416496,174.0,8514.0,2505.0,13940.0,-1615.0,9037.0,-1115.0,8361.0,0.09368275,0.03545072,0.15651074,8340.0,11435.0,10652.0,9476.0,1,50.9639862666602,-73.37353900736261,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3003_0,0.17624664,0.26903534,0.18691236,0.22879569,0.057942227,0.22814824,1399.0,9888.0,3762.0,15733.5,-1134.5,9874.5,-876.0,9062.5,0.19935796,0.29214665,0.24750236,0.2893857,-0.01700503,0.15320098,3475.0,11964.0,4321.5,16293.0,-2029.5,8979.5,-1013.0,8925.5,0.13425088,0.22703956,0.1071737,0.14905703,0.08219554,0.25240156,-278.5,8210.5,1783.0,13754.5,-823.0,10186.0,-1274.0,8664.5,0.1666385,0.2594272,0.22222798,0.2641113,0.04302234,0.21322834,878.5,9367.5,2473.5,14445.0,-2600.0,8409.0,-1444.5,8494.0,0.09278868,0.041883335,0.17020601,8489.0,11971.5,11009.0,9938.5,1,50.18164348572051,-73.59533305101172,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3004_0,0.013878266,0.20652315,-0.09038866,0.147442,0.040295135,0.23493278,-1769.0,8594.0,-1500.0,13872.0,842.0,10307.0,-1283.0,9123.0,0.011457718,0.2041026,-0.055752896,0.18207777,0.0054233745,0.20006102,-1187.5,9175.5,-1607.0,13765.0,59.5,9524.5,-1307.5,9098.5,0.050862856,0.24350774,-0.045698646,0.19213201,0.005644084,0.20028174,-712.0,9651.0,-887.0,14485.0,351.0,9816.0,-1594.0,8812.0,0.09298691,0.2856318,0.003617315,0.24144797,0.111900486,0.30653813,-2090.0,8273.0,215.0,15587.0,59.0,9524.0,-1745.0,8661.0,0.1926449,0.23783065,0.19463766,10363.0,15372.0,9465.0,10406.0,1,49.590102871127804,-72.27804351837885,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3005_0,0.09264867,0.26523337,0.1368971,0.21146831,0.0466094,0.27012882,-1901.0,8158.5,-1653.5,14197.5,-4410.0,9241.0,-2940.0,8245.0,0.094755776,0.26734048,0.17606018,0.2506314,0.05429723,0.27781665,-1803.5,8256.0,-1243.0,14608.0,-4898.0,8753.0,-2740.0,8445.0,0.062180255,0.23476496,0.12311985,0.19769107,0.03274642,0.25626585,-2136.5,7923.0,-2468.0,13383.0,-4686.0,8965.0,-2891.0,8294.0,0.073475905,0.24606061,0.13577159,0.2103428,0.043390565,0.26691,-2326.5,7733.0,-2487.0,13364.0,-4932.0,8719.0,-3099.0,8086.0,0.1725847,0.074571215,0.22351943,10059.5,15851.0,13651.0,11185.0,1,49.59549276283252,-72.39985507090546,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3006_0,0.22263637,0.27633637,0.21991517,0.27128413,0.0716995,0.25843063,256.5,9131.5,2545.5,15496.0,-2802.5,8882.5,-2844.5,8786.0,0.32032,0.37402,0.2965087,0.34787765,-0.018449605,0.16828151,4881.0,13756.0,6372.0,19322.5,-2336.5,9348.5,-2827.5,8803.0,0.19100764,0.24470764,0.10917167,0.16054063,0.06896463,0.25569576,-528.0,8347.0,1131.5,14082.0,-1499.0,10186.0,-3085.5,8545.0,0.2536225,0.3073225,0.270573,0.32194197,0.05441989,0.241151,810.0,9685.0,2890.0,15840.5,-3560.0,8125.0,-3237.5,8393.0,0.05370001,0.05136896,0.18673111,8875.0,12950.5,11685.0,11630.5,1,50.17652308860103,-73.31209424192883,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3007_0,0.47182667,0.4954644,0.4859376,0.44974443,-0.17673531,-0.010483151,21756.0,30556.0,17612.5,29922.0,-1877.0,11357.0,-1646.0,10095.0,0.50195855,0.5255963,0.512249,0.47605583,-0.17387955,-0.007627385,24061.5,32861.5,20054.5,32364.0,-1746.0,11488.0,-1677.0,10064.0,0.22371091,0.24734867,0.17394996,0.1377568,0.12710083,0.293353,550.0,9350.0,4803.5,17113.0,-265.0,12969.0,-1415.0,10326.0,0.5109942,0.53463197,0.5494637,0.5132705,-0.14075567,0.025496488,21108.0,29908.0,19163.5,31473.0,-3111.0,10123.0,-2197.0,9544.0,0.023637762,-0.036193162,0.16625217,8800.0,12309.5,13234.0,11741.0,1,50.140410814179425,-73.52580344802087,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3008_0,0.0392444,0.215136,0.0055105863,0.18087633,0.021664182,0.23848996,-15.5,8865.5,620.0,14418.5,320.5,10001.5,-357.5,9313.0,0.19598421,0.37187582,0.19295518,0.3683209,-0.12566938,0.09115639,8492.0,17373.0,7059.5,20858.0,-52.0,9629.0,-120.5,9550.0,0.06264223,0.23853382,0.021902753,0.1972685,-0.01808429,0.19874148,1051.0,9932.0,1060.5,14859.0,281.5,9962.5,-535.0,9135.5,0.03587209,0.2117637,0.0020252687,0.17739101,-0.026788555,0.1900372,696.0,9577.0,272.5,14071.0,150.0,9831.0,-517.5,9153.0,0.17589161,0.17536575,0.21682577,8881.0,13798.5,9681.0,9670.5,1,50.71012236736802,-72.58607582930344,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3009_0,-0.04346034,0.26676944,-0.065547675,0.21598381,0.09627466,0.24459273,-3842.0,9849.0,-2232.5,16227.0,113.5,10462.5,-325.5,9392.5,0.17283791,0.4830677,0.17582746,0.45735896,-0.12480602,0.023512047,12276.5,25967.5,8758.5,27218.0,-214.5,10134.5,-231.0,9487.0,-0.063639306,0.2465905,-0.08316144,0.19837004,0.05798333,0.20630139,-3677.5,10013.5,-3240.5,15219.0,-168.5,10180.5,-520.0,9198.0,0.03179797,0.34202775,0.03237764,0.31390914,-0.0643901,0.08392797,1811.0,15502.0,-117.0,18342.5,-771.0,9578.0,-725.0,8993.0,0.3102298,0.28153148,0.14831807,13691.0,18459.5,10349.0,9718.0,1,50.81711171770666,-72.50926987251121,"{""type"":""MultiPoint"",""coordinates"":[]}"
