system:index,0_NBR_delta_lag4,0_NBR_lag4,0_NDMI_delta_lag4,0_NDMI_lag4,0_NDVI_delta_lag4,0_NDVI_lag4,0_SR_B4_delta_lag4,0_SR_B4_lag4,0_SR_B5_delta_lag4,0_SR_B5_lag4,0_SR_B6_delta_lag4,0_SR_B6_lag4,0_SR_B7_delta_lag4,0_SR_B7_lag4,1_NBR_delta_lag3,1_NBR_lag3,1_NDMI_delta_lag3,1_NDMI_lag3,1_NDVI_delta_lag3,1_NDVI_lag3,1_SR_B4_delta_lag3,1_SR_B4_lag3,1_SR_B5_delta_lag3,1_SR_B5_lag3,1_SR_B6_delta_lag3,1_SR_B6_lag3,1_SR_B7_delta_lag3,1_SR_B7_lag3,2_NBR_delta_lag2,2_NBR_lag2,2_NDMI_delta_lag2,2_NDMI_lag2,2_NDVI_delta_lag2,2_NDVI_lag2,2_SR_B4_delta_lag2,2_SR_B4_lag2,2_SR_B5_delta_lag2,2_SR_B5_lag2,2_SR_B6_delta_lag2,2_SR_B6_lag2,2_SR_B7_delta_lag2,2_SR_B7_lag2,3_NBR_delta_lag1,3_NBR_lag1,3_NDMI_delta_lag1,3_NDMI_lag1,3_NDVI_delta_lag1,3_NDVI_lag1,3_SR_B4_delta_lag1,3_SR_B4_lag1,3_SR_B5_delta_lag1,3_SR_B5_lag1,3_SR_B6_delta_lag1,3_SR_B6_lag1,3_SR_B7_delta_lag1,3_SR_B7_lag1,4_NBR_lag0,4_NDMI_lag0,4_NDVI_lag0,4_SR_B4_lag0,4_SR_B5_lag0,4_SR_B6_lag0,4_SR_B7_lag0,class,latitude,longitude,.geo
1_3000_0,0.007375556,0.26511315,-0.017768933,0.18539615,-0.040090885,0.23046602,1427.0,9371.0,1147.0,14984.0,1133.0,10297.0,538.0,8704.0,-0.0015585854,0.256179,0.022766959,0.22593203,-0.08408846,0.18646844,1988.0,9932.0,648.0,14485.0,-18.0,9146.0,411.0,8577.0,0.00218865,0.25992623,-0.0213913,0.18177378,0.008377131,0.27893403,241.0,8185.0,680.5,14517.5,887.5,10051.5,361.5,8527.5,0.03805668,0.29579425,0.06550899,0.26867408,-0.09958511,0.1709718,3257.0,11201.0,1984.0,15821.0,-44.0,9120.0,432.0,8598.0,0.25773758,0.20316508,0.2705569,7944.0,13837.0,9164.0,8166.0,1,60.812396389519336,91.15425275205395,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3001_0,0.084883474,0.27108508,0.045977958,0.1981132,0.10707348,0.3251612,-466.0,7955.0,2502.5,15621.0,801.0,10455.0,-42.0,8958.0,0.12064335,0.30684495,0.05759066,0.20972592,0.13770825,0.35579595,-247.5,8173.5,4083.5,17202.0,1583.5,11237.5,124.0,9124.0,0.018065022,0.20426662,0.023656998,0.17579225,0.010074213,0.22816192,-155.0,8266.0,34.5,13153.0,-434.0,9220.0,-309.0,8691.0,0.024521483,0.21072307,0.02337712,0.17551237,0.01535401,0.23344171,-169.0,8252.0,159.5,13278.0,-341.0,9313.0,-344.0,8656.0,0.1862016,0.15213525,0.2180877,8421.0,13118.5,9654.0,9000.0,1,60.01334494429502,92.96849029986173,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3002_0,0.11106849,0.32631648,0.11910585,0.297071,-0.07419509,0.033936795,4548.5,19250.5,2336.0,20603.0,-1582.0,11165.5,-1331.0,10465.0,0.15436018,0.36960816,0.08375934,0.26172447,0.026161823,0.1342937,1704.0,16406.0,3229.0,21496.0,-169.5,12578.0,-1902.0,9894.0,0.0015282481,0.21677622,-0.06494735,0.11301779,0.14253984,0.2506717,-5220.0,9482.0,-2441.0,15826.0,-135.5,12612.0,-1609.0,10187.0,0.21289209,0.42814007,0.18679151,0.36475664,-0.109033056,-9.0117153E-4,11121.0,25823.0,7509.5,25776.5,-749.5,11998.0,-1474.5,10321.5,0.21524797,0.17796515,0.10813188,14702.0,18267.0,12747.5,11796.0,1,60.653394584230185,91.86625744624708,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3003_0,0.15531433,0.27515447,0.13400722,0.16366167,0.14506653,0.33631784,-2541.5,8302.0,744.0,16716.0,-3038.0,12014.0,-3051.5,9502.0,0.16301732,0.28285748,0.12994671,0.15960117,0.16406816,0.3553195,-2711.5,8132.0,1124.0,17096.0,-2662.0,12390.0,-2996.5,9557.0,0.15267234,0.27251247,0.17639892,0.20605338,-0.002839342,0.18841198,558.5,11402.0,724.0,16696.0,-4061.0,10991.0,-3008.5,9545.0,0.1521074,0.27194753,0.14278357,0.17243803,0.113676324,0.30492765,-1957.0,8886.5,711.5,16683.5,-3276.0,11776.0,-3004.0,9549.5,0.119840145,0.029654462,0.19125132,10843.5,15972.0,15052.0,12553.5,1,60.05242165915422,92.99274481253296,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3004_0,0.014718646,0.25977775,-0.005783028,0.19756295,0.012475006,0.29301092,32.5,7872.5,444.0,14398.0,409.5,9647.5,-1.0,8460.0,-0.017405512,0.22765361,-0.021672895,0.18167308,-0.023905167,0.25663075,372.0,8212.0,-72.0,13882.0,375.5,9613.5,272.5,8733.5,-0.0049289796,0.24013013,-0.022477327,0.18086866,-0.003953663,0.27658227,152.5,7992.5,150.0,14104.0,545.5,9783.5,181.0,8642.0,0.021341044,0.26640016,0.008266032,0.21161202,-0.03652829,0.24400763,967.5,8807.5,539.0,14493.0,192.5,9430.5,-65.5,8395.5,0.24505912,0.20334598,0.28053594,7840.0,13954.0,9238.0,8461.0,1,61.134981408046656,90.696111957153,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3005_0,0.18779173,0.23929389,0.14192934,0.16105816,0.14163245,0.29019633,-4552.5,8342.5,-2231.0,15164.0,-5785.0,10957.0,-6383.0,9308.0,0.24486208,0.29636422,0.196408,0.2155368,0.19718686,0.34575075,-4561.5,8333.5,-253.5,17141.5,-5679.5,11062.5,-6387.0,9304.0,0.18737032,0.23887247,0.14917064,0.16829944,0.13283862,0.2814025,-4318.0,8577.0,-2100.5,15294.5,-5854.0,10888.0,-6294.5,9396.5,0.13838947,0.18989162,0.10115186,0.12028067,0.08816078,0.23672466,-3189.0,9706.0,-1668.5,15726.5,-4392.5,12349.5,-4984.0,10707.0,0.051502146,0.019128805,0.14856388,12895.0,17395.0,16742.0,15691.0,1,60.045414799938094,92.97145474029932,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3006_0,0.033143114,0.32163784,0.020826045,0.23884326,0.14035307,0.35156628,-2860.0,8683.5,374.0,18099.5,-259.5,11120.5,-498.0,9290.0,0.019671278,0.30816603,-0.026988085,0.19102913,0.13719422,0.34840745,-2869.5,8674.0,224.5,17950.0,812.0,12192.0,-295.0,9493.0,-0.009621499,0.27887323,-0.065577984,0.15243924,0.09303699,0.3042502,-2401.0,9142.5,-587.0,17138.5,1224.5,12604.5,-124.0,9664.0,0.008593878,0.29708862,0.0380105,0.2560277,0.043050762,0.254264,-656.5,10887.0,585.5,18311.0,-534.0,10846.0,135.0,9923.0,0.28849474,0.21801722,0.21121323,11543.5,17725.5,11380.0,9788.0,1,60.64261480082075,91.86652694083232,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3007_0,-0.052148208,0.2578986,-0.07895599,0.21570593,0.05118891,0.28403777,-2073.0,8114.0,-1819.0,14552.0,469.0,9388.0,-37.0,8585.0,-0.07298271,0.2370641,-0.116499424,0.1781625,0.012598189,0.24544705,-1724.5,8462.5,-2403.0,13968.0,824.5,9743.5,-7.5,8614.5,-0.069069035,0.24097778,-0.122896425,0.17176549,0.030933164,0.26378202,-2054.0,8133.0,-2410.0,13961.0,949.0,9868.0,-83.0,8539.0,-0.049599674,0.26044714,-0.06948083,0.2251811,-0.05825579,0.17459306,183.0,10370.0,-1614.0,14757.0,413.5,9332.5,36.5,8658.5,0.31004682,0.2946619,0.23284885,10187.0,16371.0,8919.0,8622.0,1,60.74771768906273,90.4225749531386,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3008_0,-0.0014263607,0.2959765,0.029317519,0.2688876,0.19415855,0.33416554,-5359.0,8801.0,-1135.5,17635.0,-1354.0,10161.0,-585.0,9580.0,-4.3314727E-4,0.2969697,0.039559968,0.27913007,0.2047077,0.34471467,-5504.5,8655.5,-1008.5,17762.0,-1505.0,10010.0,-537.0,9628.0,0.012903702,0.31030655,-0.016082773,0.22348732,0.20352213,0.3435291,-5221.0,8939.0,-476.0,18294.5,96.0,11611.0,-535.5,9629.5,0.104953624,0.40235648,0.15283859,0.3924087,-0.13459577,0.005411211,9918.0,24078.0,5569.5,24340.0,-894.0,10621.0,208.0,10373.0,0.29740286,0.2395701,0.14000699,14160.0,18770.5,11515.0,10165.0,1,60.322185738975314,91.6724908394625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3009_0,0.0076397317,0.22376716,-0.029801011,0.13178913,0.22457059,0.27594435,-9662.5,8041.0,-5451.0,14170.0,-3292.0,10870.0,-3659.0,8988.0,0.03606969,0.25219712,-0.011702343,0.1498878,0.2534448,0.30481854,-9581.0,8122.5,-4375.5,15245.5,-2891.0,11271.0,-3542.5,9104.5,0.023667816,0.23979525,0.07071112,0.23230127,0.22782093,0.27919468,-9719.5,7984.0,-5452.0,14169.0,-5335.0,8827.0,-3959.0,8688.0,0.029711723,0.24583916,-0.0074452236,0.15414493,0.23426561,0.28563938,-9530.5,8173.0,-4912.0,14709.0,-3382.0,10780.0,-3743.0,8904.0,0.21612743,0.16159014,0.05137376,17703.5,19621.0,14162.0,12647.0,1,60.0499962078871,92.98412098580542,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3010_0,0.051158924,0.28349307,-0.009393642,0.18485951,0.020299817,0.323921,-936.5,8188.5,-1047.0,16035.0,-493.5,11031.5,-1689.5,8951.5,0.079231516,0.31156567,0.047285646,0.24153881,-0.034217175,0.269404,608.0,9733.0,-171.0,16911.0,-1194.0,10331.0,-1764.5,8876.5,0.008165687,0.24049985,-0.031789623,0.16246353,-0.038517434,0.26510373,-677.0,8448.0,-2539.0,14543.0,-1047.0,10478.0,-1737.0,8904.0,0.082727686,0.31506184,0.07777031,0.27202347,-0.031995483,0.2716257,192.0,9317.0,-816.0,16266.0,-2216.0,9309.0,-2169.0,8472.0,0.23233417,0.19425316,0.30362117,9125.0,17082.0,11525.0,10641.0,1,60.13380902389545,92.42545871061148,"{""type"":""MultiPoint"",""coordinates"":[]}"
