system:index,0_NBR_delta_lag4,0_NBR_lag4,0_NDMI_delta_lag4,0_NDMI_lag4,0_NDVI_delta_lag4,0_NDVI_lag4,0_SR_B4_delta_lag4,0_SR_B4_lag4,0_SR_B5_delta_lag4,0_SR_B5_lag4,0_SR_B6_delta_lag4,0_SR_B6_lag4,0_SR_B7_delta_lag4,0_SR_B7_lag4,1_NBR_delta_lag3,1_NBR_lag3,1_NDMI_delta_lag3,1_NDMI_lag3,1_NDVI_delta_lag3,1_NDVI_lag3,1_SR_B4_delta_lag3,1_SR_B4_lag3,1_SR_B5_delta_lag3,1_SR_B5_lag3,1_SR_B6_delta_lag3,1_SR_B6_lag3,1_SR_B7_delta_lag3,1_SR_B7_lag3,2_NBR_delta_lag2,2_NBR_lag2,2_NDMI_delta_lag2,2_NDMI_lag2,2_NDVI_delta_lag2,2_NDVI_lag2,2_SR_B4_delta_lag2,2_SR_B4_lag2,2_SR_B5_delta_lag2,2_SR_B5_lag2,2_SR_B6_delta_lag2,2_SR_B6_lag2,2_SR_B7_delta_lag2,2_SR_B7_lag2,3_NBR_delta_lag1,3_NBR_lag1,3_NDMI_delta_lag1,3_NDMI_lag1,3_NDVI_delta_lag1,3_NDVI_lag1,3_SR_B4_delta_lag1,3_SR_B4_lag1,3_SR_B5_delta_lag1,3_SR_B5_lag1,3_SR_B6_delta_lag1,3_SR_B6_lag1,3_SR_B7_delta_lag1,3_SR_B7_lag1,4_NBR_lag0,4_NDMI_lag0,4_NDVI_lag0,4_SR_B4_lag0,4_SR_B5_lag0,4_SR_B6_lag0,4_SR_B7_lag0,class,latitude,longitude,.geo
2_1410_0,0.028419172,0.3389026,0.09472694,0.31900495,-0.10991617,0.1988934,3488.5,12958.5,1461.0,19393.0,-1349.5,10012.5,140.5,9575.5,0.04961415,0.3600976,0.14005116,0.36432916,-0.24217935,0.06663023,7606.0,17076.0,1582.0,19514.0,-2270.0,9092.0,-254.0,9181.0,0.12623453,0.43671796,0.23172745,0.45600545,-0.2275331,0.08127648,10481.0,19951.0,5549.0,23481.0,-2589.0,8773.0,-229.0,9206.0,0.07597767,0.3864611,0.106101,0.330379,-0.15698497,0.15182461,5231.0,14701.0,2032.0,19964.0,-1313.5,10048.5,-600.5,8834.5,0.31048343,0.224278,0.30880958,9470.0,17932.0,11362.0,9435.0,0,61.89280018172989,90.37190997111425,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1411_0,-0.05447619,0.25884154,-0.07400895,0.21645826,-0.015976224,0.28335857,-729.0,8040.0,-1863.5,14398.0,333.0,9274.0,-25.5,8477.0,-0.056818884,0.25649884,-0.121778965,0.16868825,-0.030314554,0.26902026,-388.5,8380.5,-1712.5,14549.0,1408.0,10349.0,106.5,8609.0,-0.02845658,0.28486115,-0.04387078,0.24659644,-0.03933686,0.25999796,265.5,9034.5,-878.5,15383.0,356.0,9297.0,59.5,8562.0,-0.014417821,0.2988999,-0.015832808,0.27463442,0.028971892,0.3283067,-350.5,8418.5,386.5,16648.0,533.0,9474.0,483.5,8986.0,0.31331772,0.2904672,0.29933482,8769.0,16261.5,8941.0,8502.5,0,61.00993592049722,91.06531953892612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1412_0,-0.0060505588,0.2504643,-0.057462223,0.16179775,0.009915431,0.27626184,-534.5,8209.0,-616.0,14476.0,780.0,10444.0,-253.0,8677.0,-0.015761198,0.24075367,-0.058915082,0.1603449,0.00635325,0.27269965,-361.0,8382.5,-423.5,14668.5,950.5,10614.5,46.0,8976.0,0.011519553,0.26803443,-0.026929846,0.19233014,0.0065846974,0.2729311,11.5,8755.0,236.0,15328.0,719.0,10383.0,-82.0,8848.0,-0.044803552,0.21171132,-0.044808775,0.1744512,-0.05474293,0.21160349,116.5,8860.0,-1476.0,13616.0,-93.0,9571.0,-72.0,8858.0,0.25651485,0.21925998,0.26634642,8743.5,15092.0,9664.0,8930.0,0,60.13731245350352,90.19889444739283,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1413_0,-0.019322047,0.31331214,-0.11049644,0.2472597,0.029322779,0.3024469,-1198.5,8958.5,-1063.0,16727.0,1680.0,10095.0,-163.0,8746.0,-0.0624306,0.2702036,-0.17752038,0.18023577,0.026339425,0.29946354,-1832.0,8325.0,-2347.5,15442.5,2311.0,10726.0,-36.5,8872.5,0.0021618318,0.334796,-0.027388744,0.33036742,-0.06944001,0.20368412,1515.0,11672.0,-147.0,17643.0,465.5,8880.5,-116.5,8792.5,-0.014637922,0.31799626,-0.050303232,0.30745292,-0.08072897,0.19239517,940.5,11097.5,-1405.0,16385.0,264.0,8679.0,-430.5,8478.5,0.33263418,0.35775617,0.27312413,10157.0,17790.0,8415.0,8909.0,0,61.64621263623908,91.79969228369383,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1414_0,-0.16926248,0.29163337,-0.2884259,0.18753025,0.20061386,0.33801934,-9776.5,8193.5,-7134.0,16561.0,2917.5,11330.5,338.5,9082.5,-0.116764225,0.34413162,-0.1321167,0.34383944,0.20740834,0.34481382,-8934.0,9036.0,-5148.0,18547.0,643.0,9056.0,306.0,9050.0,-0.058883015,0.40201283,-0.0808434,0.39511275,0.007985823,0.14539132,-2794.5,15175.5,-3356.0,20339.0,405.5,8818.5,-69.0,8675.0,-0.026171,0.43472484,-0.04886584,0.42709032,0.0085510295,0.14595653,-2480.0,15490.0,-2910.5,20784.5,-69.0,8344.0,-555.0,8189.0,0.46089584,0.47595614,0.1374055,17970.0,23695.0,8413.0,8744.0,0,60.430253067654895,91.27525582082485,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1415_0,-0.034424163,0.23565638,-0.042533014,0.18524499,0.020711172,0.26490998,-853.0,8104.0,-800.0,13945.0,312.0,9586.0,152.0,8626.0,-0.030685186,0.23939535,-0.064624935,0.16315307,0.019659592,0.2638584,-826.5,8130.5,-786.0,13959.0,769.0,10043.0,92.5,8566.5,-0.006827072,0.26325348,-0.011185985,0.21659203,-0.031434655,0.21276414,300.5,9257.5,-483.5,14261.5,-90.5,9183.5,-156.5,8317.5,0.0046929526,0.27477348,-0.0017673753,0.22601064,0.017510025,0.26170883,-456.5,8500.5,-218.0,14527.0,-103.0,9171.0,-209.5,8264.5,0.27008054,0.227778,0.2441988,8957.0,14745.0,9274.0,8474.0,0,60.81536082995693,90.52902531430676,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1416_0,-0.12671016,0.25701582,-0.23309492,0.16601491,0.044295732,0.29230636,-2828.0,8205.0,-3327.5,14983.0,2852.5,10716.5,701.0,8856.0,-0.08201726,0.30170873,-0.12484341,0.27426642,0.060881138,0.30889177,-2767.0,8266.0,-2655.5,15655.0,1052.0,8916.0,243.0,8398.0,-0.048256192,0.33546978,-0.09042455,0.30868527,0.052581016,0.30059165,-1901.0,9132.0,-1329.0,16981.5,1106.5,8970.5,295.0,8450.0,-0.031503066,0.35222292,-0.073856674,0.32525316,-0.03604248,0.21196815,200.0,11233.0,-1034.5,17276.0,932.0,8796.0,121.0,8276.0,0.38372597,0.3991098,0.24801064,11033.0,18310.5,7864.0,8155.0,0,60.43941588355291,90.98878307671913,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1417_0,0.008208576,0.25871962,0.016463617,0.1789281,0.011203203,0.2978871,141.5,8365.5,629.5,15464.0,82.0,10770.0,216.0,9107.0,-0.022057462,0.22845359,-0.01600205,0.14646244,-0.034158617,0.25252524,397.0,8621.0,-388.5,14446.0,67.0,10755.0,182.0,9073.0,-0.020869464,0.22964159,-0.017295223,0.14516927,-0.028028686,0.2586552,298.5,8522.5,-365.0,14469.5,113.0,10801.0,174.0,9065.0,-0.043480903,0.20703015,0.005972661,0.16843715,-0.04732926,0.23935461,332.5,8556.5,-893.0,13941.5,-766.0,9922.0,268.0,9159.0,0.25051105,0.1624645,0.28668386,8224.0,14834.5,10688.0,8891.0,0,60.70944945795924,92.23034463090072,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1418_0,-0.051739853,0.22168076,-0.14958249,0.14780581,-0.0038673733,0.24614303,-978.0,8038.0,-1740.0,13287.0,1727.0,9865.0,-109.0,8465.0,-0.065354034,0.20806658,-0.1204827,0.1769056,-0.001817627,0.24819277,-1060.0,7956.0,-1818.0,13209.0,1100.0,9238.0,85.0,8659.0,-0.008051352,0.26536927,-0.052423265,0.24496503,0.023094201,0.2731046,-960.0,8056.0,-917.5,14109.5,419.0,8557.0,-382.5,8191.5,-0.06568043,0.20774019,-0.100963995,0.1964243,-0.018074978,0.23193543,-1214.0,7802.0,-2513.0,12514.0,267.0,8405.0,-365.0,8209.0,0.27342063,0.29738832,0.2500104,9016.0,15027.0,8138.0,8574.0,0,60.19444530557352,91.32565130826396,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1419_0,-0.018650923,0.3085777,-0.03386853,0.2816381,-0.044594478,0.18619369,957.0,11895.0,-163.5,17338.0,611.5,9718.0,289.5,9161.0,-0.033798926,0.29342967,-0.031381276,0.28412533,0.074307695,0.30509585,-2193.5,8744.5,-1078.5,16423.0,49.0,9155.5,100.0,8971.5,-0.013410335,0.31381828,-0.04877551,0.2667311,0.062289428,0.2930776,-1982.0,8956.0,-1119.5,16382.0,376.5,9483.0,-315.5,8556.0,0.016575174,0.3438038,0.02798078,0.34348738,0.121688634,0.3524768,-2059.0,8879.0,1044.0,18545.5,-44.0,9062.5,184.5,9056.0,0.3272286,0.3155066,0.23078817,10938.0,17501.5,9106.5,8871.5,0,60.91264837522708,91.17608181345805,"{""type"":""MultiPoint"",""coordinates"":[]}"
