system:index,0_NBR_delta_lag4,0_NBR_lag4,0_NDMI_delta_lag4,0_NDMI_lag4,0_NDVI_delta_lag4,0_NDVI_lag4,0_SR_B4_delta_lag4,0_SR_B4_lag4,0_SR_B5_delta_lag4,0_SR_B5_lag4,0_SR_B6_delta_lag4,0_SR_B6_lag4,0_SR_B7_delta_lag4,0_SR_B7_lag4,1_NBR_delta_lag3,1_NBR_lag3,1_NDMI_delta_lag3,1_NDMI_lag3,1_NDVI_delta_lag3,1_NDVI_lag3,1_SR_B4_delta_lag3,1_SR_B4_lag3,1_SR_B5_delta_lag3,1_SR_B5_lag3,1_SR_B6_delta_lag3,1_SR_B6_lag3,1_SR_B7_delta_lag3,1_SR_B7_lag3,2_NBR_delta_lag2,2_NBR_lag2,2_NDMI_delta_lag2,2_NDMI_lag2,2_NDVI_delta_lag2,2_NDVI_lag2,2_SR_B4_delta_lag2,2_SR_B4_lag2,2_SR_B5_delta_lag2,2_SR_B5_lag2,2_SR_B6_delta_lag2,2_SR_B6_lag2,2_SR_B7_delta_lag2,2_SR_B7_lag2,3_NBR_delta_lag1,3_NBR_lag1,3_NDMI_delta_lag1,3_NDMI_lag1,3_NDVI_delta_lag1,3_NDVI_lag1,3_SR_B4_delta_lag1,3_SR_B4_lag1,3_SR_B5_delta_lag1,3_SR_B5_lag1,3_SR_B6_delta_lag1,3_SR_B6_lag1,3_SR_B7_delta_lag1,3_SR_B7_lag1,4_NBR_lag0,4_NDMI_lag0,4_NDVI_lag0,4_SR_B4_lag0,4_SR_B5_lag0,4_SR_B6_lag0,4_SR_B7_lag0,class,latitude,longitude,.geo
1_3000_0,-0.015787506,0.31819722,-0.036532298,0.2700048,0.1173893,0.3378961,-3160.5,8174.5,-1230.0,16518.0,74.5,9494.5,-317.5,8543.5,-0.075040385,0.25894436,-0.12944147,0.17709564,0.07761391,0.29812074,-3249.0,8086.0,-2793.0,14955.0,1035.0,10455.0,-58.0,8803.0,-0.04617903,0.2878057,-0.07497663,0.23156047,0.08722549,0.3077323,-3349.0,7986.0,-2662.0,15086.0,-7.0,9413.0,-518.0,8343.0,-0.02829967,0.30568507,-0.08358277,0.22295433,0.08357814,0.30408496,-2817.0,8518.0,-1786.0,15962.0,722.0,10142.0,-373.0,8488.0,0.33398473,0.3065371,0.22050683,11335.0,17748.0,9420.0,8861.0,1,61.88606281709899,15.140610040428271,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3001_0,0.08110245,0.25241894,0.14013052,0.20250998,0.027037788,0.23979163,-1322.0,9048.0,-1219.0,14756.0,-4313.0,9786.0,-2494.0,8808.0,0.012347586,0.18366408,0.035214145,0.097593606,0.0237353,0.23648915,-1632.0,8738.0,-1824.0,14151.0,-2464.5,11634.5,-1542.5,9759.5,0.05494933,0.22626582,0.0757408,0.13812026,0.020185955,0.2329398,-1209.0,9161.0,-1250.0,14725.0,-2948.0,11151.0,-2011.0,9291.0,0.073514335,0.24483083,0.10071477,0.16309424,0.05094501,0.26369885,-1881.0,8489.0,-1405.5,14569.5,-3615.5,10483.5,-2463.5,8838.5,0.17131649,0.062379465,0.21275385,10370.0,15975.0,14099.0,11302.0,1,61.20208555977039,14.350182421931503,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3002_0,0.083655395,0.25927335,0.07681253,0.16713981,0.06483168,0.2863647,-1992.0,8268.0,-1196.0,14903.5,-2797.0,10635.0,-2523.0,8766.5,0.056709245,0.2323272,0.06408854,0.15441582,0.04758128,0.26911432,-2113.0,8147.0,-1953.0,14146.5,-3070.0,10362.0,-2477.0,8812.5,0.08302024,0.2586382,0.11964197,0.20996924,0.056964435,0.27849746,-2212.0,8048.0,-1838.5,14261.0,-4120.5,9311.5,-2889.5,8400.0,0.031605985,0.20722394,0.03684946,0.12717675,0.034172725,0.25570574,-1781.0,8479.0,-1794.5,14305.0,-2355.0,11077.0,-1895.5,9394.0,0.17561795,0.09032728,0.22153303,10260.0,16099.5,13432.0,11289.5,1,62.203796933092065,15.959065095789567,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3003_0,-0.019137198,0.28431925,-0.004513054,0.27392483,0.05842089,0.3018345,-1427.0,7935.0,-590.0,14796.0,-251.0,8433.0,23.0,8245.0,-0.054276127,0.24918033,-0.109726235,0.16871166,0.043691337,0.28710493,-1343.0,8019.0,-908.0,14478.0,1614.0,10298.0,480.0,8702.0,-0.033578947,0.2698775,-0.07467561,0.20376228,0.04112696,0.28454056,-1307.0,8055.0,-924.0,14462.0,882.0,9566.0,93.0,8315.0,-0.06970471,0.23375174,-0.09529032,0.18314756,0.012763613,0.25617722,-1505.0,7857.0,-2117.0,13269.0,477.0,9161.0,19.0,8241.0,0.30345646,0.27843788,0.24341361,9362.0,15386.0,8684.0,8222.0,1,62.12267906293607,14.815869065219063,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3004_0,0.001722101,0.21833016,0.09949874,0.21271868,0.020207383,0.24671872,-1622.0,9068.0,-1943.0,15008.0,-3760.0,9743.0,-1286.0,9629.0,-0.003176112,0.21343194,0.0059865806,0.11920652,0.02690568,0.25341702,-1650.0,9040.0,-1774.0,15177.0,-1559.0,11944.0,-1077.0,9838.0,0.022681562,0.23928961,0.06550953,0.17872946,0.04492553,0.27143687,-1913.0,8777.0,-1634.0,15317.0,-2831.0,10672.0,-1513.0,9402.0,0.03637111,0.25297916,0.093402654,0.2066226,0.028180238,0.25469157,-1555.5,9134.5,-1573.5,15377.5,-3392.0,10111.0,-1747.0,9168.0,0.21660805,0.11321994,0.22651134,10690.0,16951.0,13503.0,10915.0,1,62.381393864762494,14.56820354138731,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3005_0,0.084435716,0.2372277,0.12422097,0.18222666,0.0698165,0.2613539,-3127.5,7973.5,-2745.0,13616.0,-5148.5,9418.5,-3629.5,8394.5,0.064952984,0.21774495,0.09368095,0.15168664,0.05612772,0.24766512,-3247.0,7854.0,-3336.0,13025.0,-4973.0,9594.0,-3657.0,8367.0,0.07411753,0.2269095,0.10467647,0.16268216,0.059255954,0.25079334,-3192.0,7909.0,-3157.0,13204.0,-5058.0,9509.0,-3704.0,8320.0,0.0934702,0.24626216,0.12545215,0.18345784,0.08766673,0.27920413,-3022.5,8078.5,-2024.0,14337.0,-4675.0,9892.0,-3353.0,8671.0,0.15279196,0.05800569,0.1915374,11101.0,16361.0,14567.0,12024.0,1,61.56563375525356,15.959604084960038,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3006_0,-0.047983706,0.22971237,-0.0736374,0.16862814,-2.7043026E-4,0.25084376,-1740.0,7880.0,-2914.5,13157.0,-443.0,9360.0,-844.0,8241.5,-0.033724405,0.24397166,-0.04281718,0.19944838,0.020508243,0.27162242,-1649.0,7971.0,-2155.5,13916.0,-515.0,9288.0,-628.0,8457.5,-0.044546947,0.23314913,-0.07290187,0.16936368,0.0067875073,0.2579017,-1754.5,7865.5,-2739.0,13332.5,-332.5,9470.5,-794.5,8291.0,-0.058710977,0.2189851,-0.09725484,0.14501071,0.0023316692,0.25344586,-1658.0,7962.0,-2703.5,13368.0,179.0,9982.0,-520.5,8565.0,0.27769607,0.24226555,0.2511142,9620.0,16071.5,9803.0,9085.5,1,62.90798628431336,15.048173397692372,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3007_0,8.5258693E-4,0.23704231,0.0084789805,0.19250199,0.028596586,0.28451753,-430.5,7494.5,78.5,13455.0,-107.5,9111.0,33.5,8298.5,-0.021188375,0.21500136,-0.03899069,0.14503233,-0.0055377763,0.25038317,145.0,8070.0,84.5,13461.0,832.5,10051.0,432.0,8697.0,-0.024752138,0.21143758,-0.027811779,0.15621124,-0.0043383627,0.2515826,-122.0,7803.0,-327.5,13049.0,304.5,9523.0,229.0,8494.0,-0.022129169,0.21406056,-0.028831013,0.155192,-0.015678946,0.240242,-139.0,7786.0,-666.5,12710.0,76.5,9295.0,-37.0,8228.0,0.23618972,0.18402301,0.25592095,7925.0,13376.5,9218.5,8265.0,1,61.90088501928696,14.498943432981696,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3008_0,-0.09968609,0.28977987,-0.13905118,0.23951253,0.31330833,0.292051,-19193.5,8443.0,-11077.0,15409.0,-2485.5,9454.0,-3153.0,8485.0,-0.17192137,0.21754459,-0.23595823,0.14260548,0.25958097,0.23832363,-19458.0,8178.5,-13189.5,13296.5,-1962.0,9977.5,-3093.0,8545.0,-0.1302359,0.25923005,-0.16463085,0.21393287,0.29110983,0.2698525,-19370.5,8266.0,-12110.0,14376.0,-2630.5,9309.0,-3181.0,8457.0,-0.14320035,0.24626559,-0.20937856,0.16918516,0.28274274,0.26148543,-18747.0,8889.5,-11301.5,15184.5,-1149.5,10790.0,-2454.5,9183.5,0.38946596,0.3785637,-0.021257333,27636.5,26486.0,11939.5,11638.0,1,62.23424982122372,15.885493074020177,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3009_0,0.054745756,0.23468837,0.07312541,0.18881561,0.044488568,0.25320825,-3465.5,7841.5,-4113.0,13159.0,-4711.0,8979.0,-3847.5,8156.5,0.052944627,0.23288724,0.06386685,0.17955706,0.063808195,0.27252787,-3512.5,7794.5,-3637.5,13634.5,-4206.5,9483.5,-3520.5,8483.5,0.05353143,0.23347405,0.052074403,0.1677646,0.04932346,0.25804314,-3466.0,7841.0,-3977.0,13295.0,-4215.0,9475.0,-3742.0,8262.0,0.029151144,0.20909376,0.034796126,0.15048634,0.026216658,0.23493634,-3539.5,7767.5,-4734.0,12538.0,-4432.0,9258.0,-3802.5,8201.5,0.17994261,0.1156902,0.20871969,11307.0,17272.0,13690.0,12004.0,1,62.59510307085453,14.146983504663668,"{""type"":""MultiPoint"",""coordinates"":[]}"
